dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,2120.00,111701564.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche",2021-03-19
Prêts garantis par l'Etat,18.00,6202000.00,84,Auvergne-Rhône-Alpes,B,Industries extractives,2021-03-19
Prêts garantis par l'Etat,7704.00,2751282485.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière,2021-03-19
Prêts garantis par l'Etat,25.00,1396689.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-03-19
Prêts garantis par l'Etat,189.00,70247753.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-19
Prêts garantis par l'Etat,12242.00,1506063253.00,84,Auvergne-Rhône-Alpes,F,Construction,2021-03-19
Prêts garantis par l'Etat,19570.00,3766281191.00,84,Auvergne-Rhône-Alpes,G,Commerce,2021-03-19
Prêts garantis par l'Etat,2400.00,482873326.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage,2021-03-19
Prêts garantis par l'Etat,13061.00,1203492221.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration,2021-03-19
Prêts garantis par l'Etat,1649.00,418574361.00,84,Auvergne-Rhône-Alpes,J,Information et communication,2021-03-19
Prêts garantis par l'Etat,1416.00,1266012248.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance,2021-03-19
Prêts garantis par l'Etat,1949.00,203382973.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières,2021-03-19
Prêts garantis par l'Etat,7675.00,1673026145.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques",2021-03-19
Prêts garantis par l'Etat,3224.00,438027019.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien,2021-03-19
Prêts garantis par l'Etat,1749.00,114010347.00,84,Auvergne-Rhône-Alpes,P,Enseignement,2021-03-19
Prêts garantis par l'Etat,5354.00,334632306.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale,2021-03-19
Prêts garantis par l'Etat,1725.00,341917266.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives",2021-03-19
Prêts garantis par l'Etat,4866.00,157850737.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services,2021-03-19
Prêts garantis par l'Etat,69.00,8165031.00,84,Auvergne-Rhône-Alpes,Z,Non connu,2021-03-19
Prêts garantis par l'Etat,1311.00,108987542.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche",2021-03-19
Prêts garantis par l'Etat,14.00,4922500.00,27,Bourgogne-Franche-Comté,B,Industries extractives,2021-03-19
Prêts garantis par l'Etat,2318.00,903791013.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière,2021-03-19
Prêts garantis par l'Etat,3.00,137000.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-03-19
Prêts garantis par l'Etat,66.00,13782754.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-19
Prêts garantis par l'Etat,3380.00,351844519.00,27,Bourgogne-Franche-Comté,F,Construction,2021-03-19
Prêts garantis par l'Etat,5977.00,913690758.00,27,Bourgogne-Franche-Comté,G,Commerce,2021-03-19
Prêts garantis par l'Etat,579.00,84342480.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage,2021-03-19
Prêts garantis par l'Etat,3533.00,235246822.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration,2021-03-19
Prêts garantis par l'Etat,286.00,39458763.00,27,Bourgogne-Franche-Comté,J,Information et communication,2021-03-19
Prêts garantis par l'Etat,370.00,303630769.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance,2021-03-19
Prêts garantis par l'Etat,454.00,35944866.00,27,Bourgogne-Franche-Comté,L,Activités immobilières,2021-03-19
