dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,code_section,libelle_section
Fonds de solidarité,VOLET1,16641,6774,26945558.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,21,9,27026.00,84,Auvergne-Rhône-Alpes,B,Industries extractives
Fonds de solidarité,VOLET1,31940,11018,50350210.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière
Fonds de solidarité,VOLET1,395,105,780096.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,1648,558,2378857.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,75088,31307,115518899.00,84,Auvergne-Rhône-Alpes,F,Construction
Fonds de solidarité,VOLET1,123711,38570,271027721.00,84,Auvergne-Rhône-Alpes,G,Commerce
Fonds de solidarité,VOLET1,45682,9646,91055165.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage
Fonds de solidarité,VOLET1,140317,28207,539474444.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration
Fonds de solidarité,VOLET1,15818,4556,28410389.00,84,Auvergne-Rhône-Alpes,J,Information et communication
Fonds de solidarité,VOLET1,6033,1992,10066454.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,23856,7792,44548098.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières
Fonds de solidarité,VOLET1,76106,23953,151702498.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,36350,10793,75575910.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,15,6,66982.00,84,Auvergne-Rhône-Alpes,O,Administration publique
Fonds de solidarité,VOLET1,76654,18599,122123949.00,84,Auvergne-Rhône-Alpes,P,Enseignement
Fonds de solidarité,VOLET1,54317,23505,72675037.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,61957,12662,127203051.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,82720,23717,145530883.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services
Fonds de solidarité,VOLET1,5795,2448,10641852.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,14,6,30062.00,27,Bourgogne-Franche-Comté,B,Industries extractives
Fonds de solidarité,VOLET1,8653,3110,13057306.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière
Fonds de solidarité,VOLET1,24,10,32650.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,700,242,1147592.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,17653,7873,26500135.00,27,Bourgogne-Franche-Comté,F,Construction
Fonds de solidarité,VOLET1,36720,11872,75531705.00,27,Bourgogne-Franche-Comté,G,Commerce
Fonds de solidarité,VOLET1,4869,1472,9761054.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage
Fonds de solidarité,VOLET1,39356,7907,137236986.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration
Fonds de solidarité,VOLET1,2809,818,5076686.00,27,Bourgogne-Franche-Comté,J,Information et communication
Fonds de solidarité,VOLET1,1298,440,2015355.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,4801,1630,8172423.00,27,Bourgogne-Franche-Comté,L,Activités immobilières
Fonds de solidarité,VOLET1,14369,4656,28846343.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,7092,2199,13692161.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,17,3,22956.00,27,Bourgogne-Franche-Comté,O,Administration publique
Fonds de solidarité,VOLET1,10882,2690,16636240.00,27,Bourgogne-Franche-Comté,P,Enseignement
Fonds de solidarité,VOLET1,11851,5250,15702755.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,15312,3072,30036986.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,25100,7200,44725572.00,27,Bourgogne-Franche-Comté,S,Autres activités de services
Fonds de solidarité,VOLET1,4372,1744,7298129.00,53,Bretagne,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,15,5,23597.00,53,Bretagne,B,Industries extractives
Fonds de solidarité,VOLET1,11630,4066,17155880.00,53,Bretagne,C,Industrie manufacturière
Fonds de solidarité,VOLET1,31,13,47796.00,53,Bretagne,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,392,156,566554.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,18562,8944,27655133.00,53,Bretagne,F,Construction
Fonds de solidarité,VOLET1,39288,12898,86339709.00,53,Bretagne,G,Commerce
Fonds de solidarité,VOLET1,6711,1813,13154641.00,53,Bretagne,H,Transports et entreposage
Fonds de solidarité,VOLET1,52367,10956,196391340.00,53,Bretagne,I,Hébergement et restauration
Fonds de solidarité,VOLET1,4829,1371,8923810.00,53,Bretagne,J,Information et communication
Fonds de solidarité,VOLET1,1732,606,3144553.00,53,Bretagne,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,6726,2326,11532833.00,53,Bretagne,L,Activités immobilières
Fonds de solidarité,VOLET1,21596,7154,45769744.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,8647,2833,17278634.00,53,Bretagne,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,11895,3066,19306920.00,53,Bretagne,P,Enseignement
Fonds de solidarité,VOLET1,19389,8828,25955953.00,53,Bretagne,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,18619,4109,37302203.00,53,Bretagne,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,28227,8407,51348417.00,53,Bretagne,S,Autres activités de services
Fonds de solidarité,VOLET1,4080,1578,7552864.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,7441,2568,11328214.00,24,Centre-Val de Loire,C,Industrie manufacturière
Fonds de solidarité,VOLET1,20,5,30884.00,24,Centre-Val de Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,414,152,571709.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,17067,7594,26063925.00,24,Centre-Val de Loire,F,Construction
Fonds de solidarité,VOLET1,29467,9608,59614721.00,24,Centre-Val de Loire,G,Commerce
Fonds de solidarité,VOLET1,7419,1909,14669978.00,24,Centre-Val de Loire,H,Transports et entreposage
Fonds de solidarité,VOLET1,31387,6365,109022712.00,24,Centre-Val de Loire,I,Hébergement et restauration
Fonds de solidarité,VOLET1,3128,913,5799027.00,24,Centre-Val de Loire,J,Information et communication
Fonds de solidarité,VOLET1,1159,385,1934505.00,24,Centre-Val de Loire,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,5000,1626,8727875.00,24,Centre-Val de Loire,L,Activités immobilières
