dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,1787.00,93845354.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche",2020-11-13
Prêts garantis par l'Etat,18.00,6542000.00,84,Auvergne-Rhône-Alpes,B,Industries extractives,2020-11-13
Prêts garantis par l'Etat,7087.00,2576245064.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière,2020-11-13
Prêts garantis par l'Etat,3.00,185000.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-11-13
Prêts garantis par l'Etat,174.00,65392974.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-11-13
Prêts garantis par l'Etat,11161.00,1417302311.00,84,Auvergne-Rhône-Alpes,F,Construction,2020-11-13
Prêts garantis par l'Etat,18118.00,3540200409.00,84,Auvergne-Rhône-Alpes,G,Commerce,2020-11-13
Prêts garantis par l'Etat,2095.00,393628943.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage,2020-11-13
Prêts garantis par l'Etat,11808.00,944452459.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration,2020-11-13
Prêts garantis par l'Etat,1485.00,387382444.00,84,Auvergne-Rhône-Alpes,J,Information et communication,2020-11-13
Prêts garantis par l'Etat,1272.00,1105127454.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance,2020-11-13
Prêts garantis par l'Etat,1736.00,189618560.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières,2020-11-13
Prêts garantis par l'Etat,6961.00,1582657308.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques",2020-11-13
Prêts garantis par l'Etat,2788.00,377953214.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien,2020-11-13
Prêts garantis par l'Etat,1593.00,93850772.00,84,Auvergne-Rhône-Alpes,P,Enseignement,2020-11-13
Prêts garantis par l'Etat,4941.00,307435718.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale,2020-11-13
Prêts garantis par l'Etat,1509.00,236732311.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives",2020-11-13
Prêts garantis par l'Etat,4500.00,141251209.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services,2020-11-13
Prêts garantis par l'Etat,87.00,8020552.00,84,Auvergne-Rhône-Alpes,Z,Non connu,2020-11-13
Prêts garantis par l'Etat,1176.00,99567938.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche",2020-11-13
Prêts garantis par l'Etat,13.00,4442500.00,27,Bourgogne-Franche-Comté,B,Industries extractives,2020-11-13
Prêts garantis par l'Etat,2162.00,859333557.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière,2020-11-13
Prêts garantis par l'Etat,62.00,16048754.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-11-13
Prêts garantis par l'Etat,3134.00,329703047.00,27,Bourgogne-Franche-Comté,F,Construction,2020-11-13
Prêts garantis par l'Etat,5619.00,854677658.00,27,Bourgogne-Franche-Comté,G,Commerce,2020-11-13
Prêts garantis par l'Etat,544.00,81090270.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage,2020-11-13
Prêts garantis par l'Etat,3277.00,207749601.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration,2020-11-13
Prêts garantis par l'Etat,251.00,35953917.00,27,Bourgogne-Franche-Comté,J,Information et communication,2020-11-13
Prêts garantis par l'Etat,329.00,280650919.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance,2020-11-13
Prêts garantis par l'Etat,427.00,34398986.00,27,Bourgogne-Franche-Comté,L,Activités immobilières,2020-11-13
Prêts garantis par l'Etat,1433.00,224657601.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques",2020-11-13
Prêts garantis par l'Etat,635.00,108436581.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien,2020-11-13
Prêts garantis par l'Etat,376.00,23924876.00,27,Bourgogne-Franche-Comté,P,Enseignement,2020-11-13
Prêts garantis par l'Etat,1464.00,79740775.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale,2020-11-13
Prêts garantis par l'Etat,438.00,41190675.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives",2020-11-13
Prêts garantis par l'Etat,1481.00,36949151.00,27,Bourgogne-Franche-Comté,S,Autres activités de services,2020-11-13
Prêts garantis par l'Etat,39.00,3295013.00,27,Bourgogne-Franche-Comté,Z,Non connu,2020-11-13
Prêts garantis par l'Etat,530.00,39265096.00,53,Bretagne,A,"Agriculture, sylviculture et pêche",2020-11-13
Prêts garantis par l'Etat,4.00,948316.00,53,Bretagne,B,Industries extractives,2020-11-13
Prêts garantis par l'Etat,1806.00,526271199.00,53,Bretagne,C,Industrie manufacturière,2020-11-13
Prêts garantis par l'Etat,45.00,16341000.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-11-13
Prêts garantis par l'Etat,3056.00,364219977.00,53,Bretagne,F,Construction,2020-11-13
Prêts garantis par l'Etat,5736.00,922553081.00,53,Bretagne,G,Commerce,2020-11-13
Prêts garantis par l'Etat,474.00,193266025.00,53,Bretagne,H,Transports et entreposage,2020-11-13
Prêts garantis par l'Etat,4575.00,349191049.00,53,Bretagne,I,Hébergement et restauration,2020-11-13
Prêts garantis par l'Etat,390.00,101442274.00,53,Bretagne,J,Information et communication,2020-11-13
Prêts garantis par l'Etat,377.00,940650541.00,53,Bretagne,K,Activités financières et d'assurance,2020-11-13
Prêts garantis par l'Etat,448.00,48816073.00,53,Bretagne,L,Activités immobilières,2020-11-13
Prêts garantis par l'Etat,1616.00,302396025.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques",2020-11-13
Prêts garantis par l'Etat,744.00,502254826.00,53,Bretagne,N,Activités de services administratifs et de soutien,2020-11-13
Prêts garantis par l'Etat,437.00,21775428.00,53,Bretagne,P,Enseignement,2020-11-13
Prêts garantis par l'Etat,1757.00,79748417.00,53,Bretagne,Q,Santé humaine et action sociale,2020-11-13
Prêts garantis par l'Etat,454.00,57805459.00,53,Bretagne,R,"Arts, spectacles et activités récréatives",2020-11-13
Prêts garantis par l'Etat,1618.00,63889711.00,53,Bretagne,S,Autres activités de services,2020-11-13
