dispositif,nombre_pge,montant_total,reg,libelle_region,dep,libelle_departement,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,167.00,3259157.00,84,Auvergne-Rhône-Alpes,07,Ardèche,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,4.00,301000.00,84,Auvergne-Rhône-Alpes,07,Ardèche,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,71.00,3076559.00,84,Auvergne-Rhône-Alpes,15,Cantal,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,73.00,39304042.00,84,Auvergne-Rhône-Alpes,15,Cantal,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,181.00,18235692.00,84,Auvergne-Rhône-Alpes,15,Cantal,F,Construction,2020-12-18
Prêts garantis par l'Etat,352.00,65996832.00,84,Auvergne-Rhône-Alpes,15,Cantal,G,Commerce,2020-12-18
Prêts garantis par l'Etat,35.00,11108200.00,84,Auvergne-Rhône-Alpes,15,Cantal,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,239.00,10618600.00,84,Auvergne-Rhône-Alpes,15,Cantal,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,23.00,16936000.00,84,Auvergne-Rhône-Alpes,15,Cantal,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,18.00,1191000.00,84,Auvergne-Rhône-Alpes,15,Cantal,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,48.00,4780667.00,84,Auvergne-Rhône-Alpes,15,Cantal,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,25.00,4804000.00,84,Auvergne-Rhône-Alpes,15,Cantal,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,13.00,633700.00,84,Auvergne-Rhône-Alpes,15,Cantal,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,59.00,3935850.00,84,Auvergne-Rhône-Alpes,15,Cantal,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,13.00,549494.00,84,Auvergne-Rhône-Alpes,15,Cantal,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,68.00,1672329.00,84,Auvergne-Rhône-Alpes,15,Cantal,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,11.00,475250.00,84,Auvergne-Rhône-Alpes,15,Cantal,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,376.00,20815531.00,84,Auvergne-Rhône-Alpes,26,Drôme,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,556.00,185205830.00,84,Auvergne-Rhône-Alpes,26,Drôme,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,13.00,7042900.00,84,Auvergne-Rhône-Alpes,26,Drôme,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,849.00,135234820.00,84,Auvergne-Rhône-Alpes,26,Drôme,F,Construction,2020-12-18
Prêts garantis par l'Etat,1443.00,209790525.00,84,Auvergne-Rhône-Alpes,26,Drôme,G,Commerce,2020-12-18
Prêts garantis par l'Etat,134.00,35435054.00,84,Auvergne-Rhône-Alpes,26,Drôme,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,868.00,56872564.00,84,Auvergne-Rhône-Alpes,26,Drôme,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,81.00,12229165.00,84,Auvergne-Rhône-Alpes,26,Drôme,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,80.00,88653278.00,84,Auvergne-Rhône-Alpes,26,Drôme,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,110.00,7653405.00,84,Auvergne-Rhône-Alpes,26,Drôme,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,421.00,39188472.00,84,Auvergne-Rhône-Alpes,26,Drôme,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,162.00,10329256.00,84,Auvergne-Rhône-Alpes,26,Drôme,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,118.00,4918941.00,84,Auvergne-Rhône-Alpes,26,Drôme,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,369.00,17312080.00,84,Auvergne-Rhône-Alpes,26,Drôme,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,110.00,7191800.00,84,Auvergne-Rhône-Alpes,26,Drôme,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,349.00,11279793.00,84,Auvergne-Rhône-Alpes,26,Drôme,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,13.00,2251000.00,84,Auvergne-Rhône-Alpes,26,Drôme,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,72.00,3045922.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,262.00,55353003.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,13.00,3796013.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,324.00,29970589.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,F,Construction,2020-12-18
Prêts garantis par l'Etat,569.00,75717563.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,G,Commerce,2020-12-18
Prêts garantis par l'Etat,41.00,3753765.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,331.00,30042761.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,19.00,2255166.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,25.00,144393474.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,23.00,1711892.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,97.00,7308050.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,48.00,3115606.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,33.00,799799.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,98.00,5335555.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,39.00,1384177.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,104.00,2396978.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,12.00,383609.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,92.00,5465165.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,7.00,2342000.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,B,Industries extractives,2020-12-18
Prêts garantis par l'Etat,733.00,322411038.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,4.00,245000.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-12-18
Prêts garantis par l'Etat,16.00,7532998.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,1204.00,183243661.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,F,Construction,2020-12-18
Prêts garantis par l'Etat,2033.00,349505079.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,G,Commerce,2020-12-18
Prêts garantis par l'Etat,198.00,44609881.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,1716.00,192303111.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,122.00,15366993.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,136.00,139505664.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,292.00,25738645.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,615.00,119881522.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,358.00,33200201.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,185.00,8878917.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,520.00,29771058.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,207.00,20470682.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,493.00,16131367.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,6.00,282000.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,191.00,8920370.00,84,Auvergne-Rhône-Alpes,38,Isère,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,1153.00,425083792.00,84,Auvergne-Rhône-Alpes,38,Isère,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,26.00,11643250.00,84,Auvergne-Rhône-Alpes,38,Isère,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,2153.00,258284228.00,84,Auvergne-Rhône-Alpes,38,Isère,F,Construction,2020-12-18
Prêts garantis par l'Etat,2771.00,512040957.00,84,Auvergne-Rhône-Alpes,38,Isère,G,Commerce,2020-12-18
Prêts garantis par l'Etat,369.00,54379744.00,84,Auvergne-Rhône-Alpes,38,Isère,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,1699.00,109170614.00,84,Auvergne-Rhône-Alpes,38,Isère,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,248.00,63159248.00,84,Auvergne-Rhône-Alpes,38,Isère,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,195.00,151131869.00,84,Auvergne-Rhône-Alpes,38,Isère,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,256.00,16545681.00,84,Auvergne-Rhône-Alpes,38,Isère,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,1120.00,217722147.00,84,Auvergne-Rhône-Alpes,38,Isère,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,501.00,75875223.00,84,Auvergne-Rhône-Alpes,38,Isère,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,267.00,11149585.00,84,Auvergne-Rhône-Alpes,38,Isère,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,858.00,49779193.00,84,Auvergne-Rhône-Alpes,38,Isère,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,262.00,22550928.00,84,Auvergne-Rhône-Alpes,38,Isère,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,769.00,26038687.00,84,Auvergne-Rhône-Alpes,38,Isère,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,9.00,1789393.00,84,Auvergne-Rhône-Alpes,38,Isère,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,134.00,8677341.00,84,Auvergne-Rhône-Alpes,42,Loire,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,920.00,337037517.00,84,Auvergne-Rhône-Alpes,42,Loire,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,18.00,4702000.00,84,Auvergne-Rhône-Alpes,42,Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,1093.00,112168550.00,84,Auvergne-Rhône-Alpes,42,Loire,F,Construction,2020-12-18
Prêts garantis par l'Etat,1858.00,329674101.00,84,Auvergne-Rhône-Alpes,42,Loire,G,Commerce,2020-12-18
Prêts garantis par l'Etat,184.00,24473592.00,84,Auvergne-Rhône-Alpes,42,Loire,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,890.00,52632070.00,84,Auvergne-Rhône-Alpes,42,Loire,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,100.00,17300126.00,84,Auvergne-Rhône-Alpes,42,Loire,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,121.00,46737708.00,84,Auvergne-Rhône-Alpes,42,Loire,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,119.00,8698438.00,84,Auvergne-Rhône-Alpes,42,Loire,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,542.00,64075167.00,84,Auvergne-Rhône-Alpes,42,Loire,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,239.00,28327544.00,84,Auvergne-Rhône-Alpes,42,Loire,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,144.00,6896140.00,84,Auvergne-Rhône-Alpes,42,Loire,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,443.00,29138109.00,84,Auvergne-Rhône-Alpes,42,Loire,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,152.00,9128562.00,84,Auvergne-Rhône-Alpes,42,Loire,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,428.00,11132809.00,84,Auvergne-Rhône-Alpes,42,Loire,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,11.00,651000.00,84,Auvergne-Rhône-Alpes,42,Loire,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,104.00,5340719.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,3.00,805000.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,B,Industries extractives,2020-12-18
Prêts garantis par l'Etat,496.00,120715465.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,11.00,1428000.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,831.00,80321141.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,F,Construction,2020-12-18
Prêts garantis par l'Etat,1261.00,321320005.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,G,Commerce,2020-12-18
Prêts garantis par l'Etat,139.00,14284997.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,897.00,78204797.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,76.00,34339537.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,78.00,40621331.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,97.00,5457972.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,403.00,52380154.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,152.00,23342700.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,87.00,7701307.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,358.00,18916320.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,115.00,17886987.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,320.00,8728180.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,5.00,1157000.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,310.00,18098707.00,84,Auvergne-Rhône-Alpes,69,Rhône,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,3.00,1700000.00,84,Auvergne-Rhône-Alpes,69,Rhône,B,Industries extractives,2020-12-18
Prêts garantis par l'Etat,1642.00,594535200.00,84,Auvergne-Rhône-Alpes,69,Rhône,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,4.00,562000.00,84,Auvergne-Rhône-Alpes,69,Rhône,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-12-18
Prêts garantis par l'Etat,46.00,18027500.00,84,Auvergne-Rhône-Alpes,69,Rhône,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,2486.00,382573461.00,84,Auvergne-Rhône-Alpes,69,Rhône,F,Construction,2020-12-18
Prêts garantis par l'Etat,4524.00,1104290326.00,84,Auvergne-Rhône-Alpes,69,Rhône,G,Commerce,2020-12-18
Prêts garantis par l'Etat,730.00,137325119.00,84,Auvergne-Rhône-Alpes,69,Rhône,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,2649.00,287568199.00,84,Auvergne-Rhône-Alpes,69,Rhône,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,755.00,224772481.00,84,Auvergne-Rhône-Alpes,69,Rhône,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,487.00,441948251.00,84,Auvergne-Rhône-Alpes,69,Rhône,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,589.00,65441546.00,84,Auvergne-Rhône-Alpes,69,Rhône,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,3003.00,915480122.00,84,Auvergne-Rhône-Alpes,69,Rhône,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,902.00,154346006.00,84,Auvergne-Rhône-Alpes,69,Rhône,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,477.00,43180601.00,84,Auvergne-Rhône-Alpes,69,Rhône,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,1500.00,109758059.00,84,Auvergne-Rhône-Alpes,69,Rhône,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,398.00,213918672.00,84,Auvergne-Rhône-Alpes,69,Rhône,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,1174.00,44706775.00,84,Auvergne-Rhône-Alpes,69,Rhône,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,4.00,222000.00,84,Auvergne-Rhône-Alpes,69,Rhône,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,152.00,9788165.00,84,Auvergne-Rhône-Alpes,73,Savoie,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,404.00,144091099.00,84,Auvergne-Rhône-Alpes,73,Savoie,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,11.00,5343326.00,84,Auvergne-Rhône-Alpes,73,Savoie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,734.00,93489340.00,84,Auvergne-Rhône-Alpes,73,Savoie,F,Construction,2020-12-18
Prêts garantis par l'Etat,1355.00,217648500.00,84,Auvergne-Rhône-Alpes,73,Savoie,G,Commerce,2020-12-18
