dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,2081.00,109294513.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche",2021-02-19
Prêts garantis par l'Etat,18.00,6182000.00,84,Auvergne-Rhône-Alpes,B,Industries extractives,2021-02-19
Prêts garantis par l'Etat,7595.00,2716934733.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière,2021-02-19
Prêts garantis par l'Etat,11.00,863000.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-02-19
Prêts garantis par l'Etat,186.00,70136753.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-02-19
Prêts garantis par l'Etat,12053.00,1499489108.00,84,Auvergne-Rhône-Alpes,F,Construction,2021-02-19
Prêts garantis par l'Etat,19307.00,3722501608.00,84,Auvergne-Rhône-Alpes,G,Commerce,2021-02-19
Prêts garantis par l'Etat,2345.00,461426176.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage,2021-02-19
Prêts garantis par l'Etat,12868.00,1138611750.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration,2021-02-19
Prêts garantis par l'Etat,1628.00,412765530.00,84,Auvergne-Rhône-Alpes,J,Information et communication,2021-02-19
Prêts garantis par l'Etat,1389.00,1229268810.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance,2021-02-19
Prêts garantis par l'Etat,1905.00,199142960.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières,2021-02-19
Prêts garantis par l'Etat,7549.00,1637067417.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques",2021-02-19
Prêts garantis par l'Etat,3143.00,429581046.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien,2021-02-19
Prêts garantis par l'Etat,1731.00,111837947.00,84,Auvergne-Rhône-Alpes,P,Enseignement,2021-02-19
Prêts garantis par l'Etat,5296.00,332760063.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale,2021-02-19
Prêts garantis par l'Etat,1688.00,339090297.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives",2021-02-19
Prêts garantis par l'Etat,4815.00,154368961.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services,2021-02-19
