dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,1989.00,105107836.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche",2021-01-22
Prêts garantis par l'Etat,13.00,4487000.00,84,Auvergne-Rhône-Alpes,B,Industries extractives,2021-01-22
Prêts garantis par l'Etat,7473.00,2682869641.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière,2021-01-22
Prêts garantis par l'Etat,7.00,737000.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-01-22
Prêts garantis par l'Etat,185.00,71446753.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-01-22
Prêts garantis par l'Etat,11820.00,1476883435.00,84,Auvergne-Rhône-Alpes,F,Construction,2021-01-22
Prêts garantis par l'Etat,19048.00,3697381455.00,84,Auvergne-Rhône-Alpes,G,Commerce,2021-01-22
Prêts garantis par l'Etat,2294.00,450789265.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage,2021-01-22
Prêts garantis par l'Etat,12627.00,1102920044.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration,2021-01-22
Prêts garantis par l'Etat,1604.00,405796741.00,84,Auvergne-Rhône-Alpes,J,Information et communication,2021-01-22
Prêts garantis par l'Etat,1355.00,1182517761.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance,2021-01-22
Prêts garantis par l'Etat,1860.00,197367193.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières,2021-01-22
Prêts garantis par l'Etat,7436.00,1633618309.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques",2021-01-22
Prêts garantis par l'Etat,3061.00,412751307.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien,2021-01-22
Prêts garantis par l'Etat,1699.00,100018447.00,84,Auvergne-Rhône-Alpes,P,Enseignement,2021-01-22
Prêts garantis par l'Etat,5232.00,329335455.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale,2021-01-22
Prêts garantis par l'Etat,1659.00,334591932.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives",2021-01-22
Prêts garantis par l'Etat,4757.00,151658508.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services,2021-01-22
Prêts garantis par l'Etat,89.00,10435802.00,84,Auvergne-Rhône-Alpes,Z,Non connu,2021-01-22
Prêts garantis par l'Etat,1251.00,104226259.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche",2021-01-22
Prêts garantis par l'Etat,14.00,4922500.00,27,Bourgogne-Franche-Comté,B,Industries extractives,2021-01-22
