dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,61.00,19102475.00,94,Corse,K,Activités financières et d'assurance,2021-05-14
Prêts garantis par l'Etat,175.00,12906089.00,94,Corse,L,Activités immobilières,2021-05-14
Prêts garantis par l'Etat,389.00,38697061.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques",2021-05-14
Prêts garantis par l'Etat,257.00,60535839.00,94,Corse,N,Activités de services administratifs et de soutien,2021-05-14
Prêts garantis par l'Etat,71.00,3006562.00,94,Corse,P,Enseignement,2021-05-14
Prêts garantis par l'Etat,320.00,32651539.00,94,Corse,Q,Santé humaine et action sociale,2021-05-14
Prêts garantis par l'Etat,118.00,9662035.00,94,Corse,R,"Arts, spectacles et activités récréatives",2021-05-14
Prêts garantis par l'Etat,257.00,9795439.00,94,Corse,S,Autres activités de services,2021-05-14
Prêts garantis par l'Etat,15.00,3700123.00,94,Corse,Z,Non connu,2021-05-14
Prêts garantis par l'Etat,2109.00,176990814.00,44,Grand Est,A,"Agriculture, sylviculture et pêche",2021-05-14
Prêts garantis par l'Etat,8.00,1935000.00,44,Grand Est,B,Industries extractives,2021-05-14
Prêts garantis par l'Etat,3929.00,1715832659.00,44,Grand Est,C,Industrie manufacturière,2021-05-14
Prêts garantis par l'Etat,119.00,31122736.00,44,Grand Est,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-14
Prêts garantis par l'Etat,6940.00,927555404.00,44,Grand Est,F,Construction,2021-05-14
Prêts garantis par l'Etat,10593.00,2051840116.00,44,Grand Est,G,Commerce,2021-05-14
Prêts garantis par l'Etat,1237.00,273567074.00,44,Grand Est,H,Transports et entreposage,2021-05-14
Prêts garantis par l'Etat,6551.00,562684473.00,44,Grand Est,I,Hébergement et restauration,2021-05-14
Prêts garantis par l'Etat,646.00,100374292.00,44,Grand Est,J,Information et communication,2021-05-14
Prêts garantis par l'Etat,803.00,858989819.00,44,Grand Est,K,Activités financières et d'assurance,2021-05-14
Prêts garantis par l'Etat,873.00,121113306.00,44,Grand Est,L,Activités immobilières,2021-05-14
Prêts garantis par l'Etat,3384.00,456778591.00,44,Grand Est,M,"Activités spécialisées, scientifiques et techniques",2021-05-14
Prêts garantis par l'Etat,1379.00,225646706.00,44,Grand Est,N,Activités de services administratifs et de soutien,2021-05-14
Prêts garantis par l'Etat,3.00,254000.00,44,Grand Est,O,Administration publique,2021-05-14
Prêts garantis par l'Etat,842.00,63209941.00,44,Grand Est,P,Enseignement,2021-05-14
Prêts garantis par l'Etat,3489.00,254649065.00,44,Grand Est,Q,Santé humaine et action sociale,2021-05-14
Prêts garantis par l'Etat,830.00,100211806.00,44,Grand Est,R,"Arts, spectacles et activités récréatives",2021-05-14
Prêts garantis par l'Etat,2993.00,98415520.00,44,Grand Est,S,Autres activités de services,2021-05-14
Prêts garantis par l'Etat,48.00,25080677.00,44,Grand Est,Z,Non connu,2021-05-14
Prêts garantis par l'Etat,132.00,11864600.00,01,Guadeloupe,A,"Agriculture, sylviculture et pêche",2021-05-14
Prêts garantis par l'Etat,435.00,67180164.00,01,Guadeloupe,C,Industrie manufacturière,2021-05-14
Prêts garantis par l'Etat,8.00,950000.00,01,Guadeloupe,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-14
Prêts garantis par l'Etat,29.00,11738706.00,01,Guadeloupe,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-14
Prêts garantis par l'Etat,501.00,70600463.00,01,Guadeloupe,F,Construction,2021-05-14
Prêts garantis par l'Etat,1169.00,251033468.00,01,Guadeloupe,G,Commerce,2021-05-14
Prêts garantis par l'Etat,193.00,37259130.00,01,Guadeloupe,H,Transports et entreposage,2021-05-14
Prêts garantis par l'Etat,498.00,67055776.00,01,Guadeloupe,I,Hébergement et restauration,2021-05-14
Prêts garantis par l'Etat,88.00,14199263.00,01,Guadeloupe,J,Information et communication,2021-05-14
Prêts garantis par l'Etat,50.00,16081061.00,01,Guadeloupe,K,Activités financières et d'assurance,2021-05-14
Prêts garantis par l'Etat,85.00,9200917.00,01,Guadeloupe,L,Activités immobilières,2021-05-14
Prêts garantis par l'Etat,366.00,38539834.00,01,Guadeloupe,M,"Activités spécialisées, scientifiques et techniques",2021-05-14
Prêts garantis par l'Etat,344.00,42048974.00,01,Guadeloupe,N,Activités de services administratifs et de soutien,2021-05-14
Prêts garantis par l'Etat,79.00,5165096.00,01,Guadeloupe,P,Enseignement,2021-05-14
Prêts garantis par l'Etat,270.00,20748390.00,01,Guadeloupe,Q,Santé humaine et action sociale,2021-05-14
Prêts garantis par l'Etat,69.00,4572440.00,01,Guadeloupe,R,"Arts, spectacles et activités récréatives",2021-05-14
Prêts garantis par l'Etat,139.00,6678611.00,01,Guadeloupe,S,Autres activités de services,2021-05-14
Prêts garantis par l'Etat,5.00,3335000.00,01,Guadeloupe,Z,Non connu,2021-05-14
Prêts garantis par l'Etat,34.00,2418045.00,03,Guyane,A,"Agriculture, sylviculture et pêche",2021-05-14
Prêts garantis par l'Etat,5.00,1909000.00,03,Guyane,B,Industries extractives,2021-05-14
Prêts garantis par l'Etat,105.00,19303552.00,03,Guyane,C,Industrie manufacturière,2021-05-14
Prêts garantis par l'Etat,4.00,375000.00,03,Guyane,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-14
Prêts garantis par l'Etat,160.00,25952056.00,03,Guyane,F,Construction,2021-05-14
Prêts garantis par l'Etat,248.00,57482561.00,03,Guyane,G,Commerce,2021-05-14
Prêts garantis par l'Etat,67.00,24060637.00,03,Guyane,H,Transports et entreposage,2021-05-14
Prêts garantis par l'Etat,93.00,9954770.00,03,Guyane,I,Hébergement et restauration,2021-05-14
Prêts garantis par l'Etat,21.00,2421280.00,03,Guyane,J,Information et communication,2021-05-14
Prêts garantis par l'Etat,15.00,2258900.00,03,Guyane,K,Activités financières et d'assurance,2021-05-14
Prêts garantis par l'Etat,10.00,1082949.00,03,Guyane,L,Activités immobilières,2021-05-14
Prêts garantis par l'Etat,103.00,9297197.00,03,Guyane,M,"Activités spécialisées, scientifiques et techniques",2021-05-14
Prêts garantis par l'Etat,76.00,12497048.00,03,Guyane,N,Activités de services administratifs et de soutien,2021-05-14
Prêts garantis par l'Etat,24.00,2279400.00,03,Guyane,P,Enseignement,2021-05-14
Prêts garantis par l'Etat,82.00,7266949.00,03,Guyane,Q,Santé humaine et action sociale,2021-05-14
Prêts garantis par l'Etat,17.00,1230779.00,03,Guyane,R,"Arts, spectacles et activités récréatives",2021-05-14
Prêts garantis par l'Etat,52.00,2568662.00,03,Guyane,S,Autres activités de services,2021-05-14
Prêts garantis par l'Etat,3.00,240122.00,03,Guyane,Z,Non connu,2021-05-14
Prêts garantis par l'Etat,1130.00,75687114.00,32,Hauts-de-France,A,"Agriculture, sylviculture et pêche",2021-05-14
Prêts garantis par l'Etat,6.00,1090000.00,32,Hauts-de-France,B,Industries extractives,2021-05-14
Prêts garantis par l'Etat,2920.00,1400536687.00,32,Hauts-de-France,C,Industrie manufacturière,2021-05-14
Prêts garantis par l'Etat,101.00,44094848.00,32,Hauts-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-14
Prêts garantis par l'Etat,5618.00,918943171.00,32,Hauts-de-France,F,Construction,2021-05-14
Prêts garantis par l'Etat,8945.00,2653721830.00,32,Hauts-de-France,G,Commerce,2021-05-14
Prêts garantis par l'Etat,1316.00,313247428.00,32,Hauts-de-France,H,Transports et entreposage,2021-05-14
Prêts garantis par l'Etat,5804.00,433348160.00,32,Hauts-de-France,I,Hébergement et restauration,2021-05-14
Prêts garantis par l'Etat,718.00,136690516.00,32,Hauts-de-France,J,Information et communication,2021-05-14
Prêts garantis par l'Etat,632.00,757765990.00,32,Hauts-de-France,K,Activités financières et d'assurance,2021-05-14
Prêts garantis par l'Etat,783.00,66762966.00,32,Hauts-de-France,L,Activités immobilières,2021-05-14
Prêts garantis par l'Etat,3346.00,480201285.00,32,Hauts-de-France,M,"Activités spécialisées, scientifiques et techniques",2021-05-14
Prêts garantis par l'Etat,1278.00,340102064.00,32,Hauts-de-France,N,Activités de services administratifs et de soutien,2021-05-14
Prêts garantis par l'Etat,849.00,59626029.00,32,Hauts-de-France,P,Enseignement,2021-05-14
Prêts garantis par l'Etat,3393.00,215941033.00,32,Hauts-de-France,Q,Santé humaine et action sociale,2021-05-14
Prêts garantis par l'Etat,893.00,92036240.00,32,Hauts-de-France,R,"Arts, spectacles et activités récréatives",2021-05-14
Prêts garantis par l'Etat,2555.00,79624953.00,32,Hauts-de-France,S,Autres activités de services,2021-05-14
Prêts garantis par l'Etat,48.00,14184877.00,32,Hauts-de-France,Z,Non connu,2021-05-14
Prêts garantis par l'Etat,237.00,17278859.00,11,Île-de-France,A,"Agriculture, sylviculture et pêche",2021-05-14
Prêts garantis par l'Etat,3.00,33000000.00,11,Île-de-France,B,Industries extractives,2021-05-14
Prêts garantis par l'Etat,6253.00,7755126114.00,11,Île-de-France,C,Industrie manufacturière,2021-05-14
Prêts garantis par l'Etat,23.00,60577000.00,11,Île-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-14
Prêts garantis par l'Etat,209.00,261273005.00,11,Île-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-14
Prêts garantis par l'Etat,15006.00,2909643934.00,11,Île-de-France,F,Construction,2021-05-14
Prêts garantis par l'Etat,27123.00,10178485862.00,11,Île-de-France,G,Commerce,2021-05-14
Prêts garantis par l'Etat,8449.00,4922622356.00,11,Île-de-France,H,Transports et entreposage,2021-05-14
Prêts garantis par l'Etat,19624.00,3986669640.00,11,Île-de-France,I,Hébergement et restauration,2021-05-14
Prêts garantis par l'Etat,8349.00,2951289937.00,11,Île-de-France,J,Information et communication,2021-05-14
Prêts garantis par l'Etat,2829.00,5618111858.00,11,Île-de-France,K,Activités financières et d'assurance,2021-05-14
Prêts garantis par l'Etat,4340.00,662051914.00,11,Île-de-France,L,Activités immobilières,2021-05-14
Prêts garantis par l'Etat,22319.00,6671265568.00,11,Île-de-France,M,"Activités spécialisées, scientifiques et techniques",2021-05-14
Prêts garantis par l'Etat,6266.00,2165726359.00,11,Île-de-France,N,Activités de services administratifs et de soutien,2021-05-14
Prêts garantis par l'Etat,3.00,1614000.00,11,Île-de-France,O,Administration publique,2021-05-14
Prêts garantis par l'Etat,2724.00,497134452.00,11,Île-de-France,P,Enseignement,2021-05-14
Prêts garantis par l'Etat,9530.00,931644532.00,11,Île-de-France,Q,Santé humaine et action sociale,2021-05-14
Prêts garantis par l'Etat,3040.00,958977999.00,11,Île-de-France,R,"Arts, spectacles et activités récréatives",2021-05-14
Prêts garantis par l'Etat,6935.00,391753830.00,11,Île-de-France,S,Autres activités de services,2021-05-14
Prêts garantis par l'Etat,87.00,12497181.00,11,Île-de-France,Z,Non connu,2021-05-14
Prêts garantis par l'Etat,172.00,24408722.00,04,La Réunion,A,"Agriculture, sylviculture et pêche",2021-05-14
Prêts garantis par l'Etat,6.00,2930000.00,04,La Réunion,B,Industries extractives,2021-05-14
Prêts garantis par l'Etat,643.00,94390105.00,04,La Réunion,C,Industrie manufacturière,2021-05-14
Prêts garantis par l'Etat,5.00,1033343.00,04,La Réunion,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-14
Prêts garantis par l'Etat,33.00,6726000.00,04,La Réunion,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-14
Prêts garantis par l'Etat,1068.00,110251943.00,04,La Réunion,F,Construction,2021-05-14
Prêts garantis par l'Etat,1888.00,382738353.00,04,La Réunion,G,Commerce,2021-05-14
Prêts garantis par l'Etat,302.00,134732606.00,04,La Réunion,H,Transports et entreposage,2021-05-14
Prêts garantis par l'Etat,695.00,59149950.00,04,La Réunion,I,Hébergement et restauration,2021-05-14
Prêts garantis par l'Etat,118.00,16496128.00,04,La Réunion,J,Information et communication,2021-05-14
Prêts garantis par l'Etat,95.00,36994905.00,04,La Réunion,K,Activités financières et d'assurance,2021-05-14
Prêts garantis par l'Etat,100.00,9607473.00,04,La Réunion,L,Activités immobilières,2021-05-14
Prêts garantis par l'Etat,525.00,118353632.00,04,La Réunion,M,"Activités spécialisées, scientifiques et techniques",2021-05-14
Prêts garantis par l'Etat,295.00,40864053.00,04,La Réunion,N,Activités de services administratifs et de soutien,2021-05-14
Prêts garantis par l'Etat,175.00,12137712.00,04,La Réunion,P,Enseignement,2021-05-14
Prêts garantis par l'Etat,645.00,40401485.00,04,La Réunion,Q,Santé humaine et action sociale,2021-05-14
Prêts garantis par l'Etat,157.00,11845491.00,04,La Réunion,R,"Arts, spectacles et activités récréatives",2021-05-14
Prêts garantis par l'Etat,403.00,12873714.00,04,La Réunion,S,Autres activités de services,2021-05-14
Prêts garantis par l'Etat,3.00,150000.00,04,La Réunion,Z,Non connu,2021-05-14
Prêts garantis par l'Etat,107.00,13858698.00,02,Martinique,A,"Agriculture, sylviculture et pêche",2021-05-14
Prêts garantis par l'Etat,334.00,50169067.00,02,Martinique,C,Industrie manufacturière,2021-05-14
Prêts garantis par l'Etat,12.00,5277000.00,02,Martinique,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-14
Prêts garantis par l'Etat,368.00,44003426.00,02,Martinique,F,Construction,2021-05-14
Prêts garantis par l'Etat,920.00,304883982.00,02,Martinique,G,Commerce,2021-05-14
Prêts garantis par l'Etat,202.00,37646062.00,02,Martinique,H,Transports et entreposage,2021-05-14
Prêts garantis par l'Etat,348.00,37522933.00,02,Martinique,I,Hébergement et restauration,2021-05-14
Prêts garantis par l'Etat,71.00,7794138.00,02,Martinique,J,Information et communication,2021-05-14
Prêts garantis par l'Etat,76.00,164122727.00,02,Martinique,K,Activités financières et d'assurance,2021-05-14
Prêts garantis par l'Etat,42.00,4426066.00,02,Martinique,L,Activités immobilières,2021-05-14
Prêts garantis par l'Etat,291.00,37392505.00,02,Martinique,M,"Activités spécialisées, scientifiques et techniques",2021-05-14
Prêts garantis par l'Etat,235.00,33096424.00,02,Martinique,N,Activités de services administratifs et de soutien,2021-05-14
Prêts garantis par l'Etat,67.00,2766666.00,02,Martinique,P,Enseignement,2021-05-14
Prêts garantis par l'Etat,289.00,20796333.00,02,Martinique,Q,Santé humaine et action sociale,2021-05-14
Prêts garantis par l'Etat,72.00,6972812.00,02,Martinique,R,"Arts, spectacles et activités récréatives",2021-05-14
Prêts garantis par l'Etat,180.00,7342897.00,02,Martinique,S,Autres activités de services,2021-05-14
Prêts garantis par l'Etat,9.00,2798959.00,02,Martinique,Z,Non connu,2021-05-14
Prêts garantis par l'Etat,8.00,671000.00,06,Mayotte,A,"Agriculture, sylviculture et pêche",2021-05-14
Prêts garantis par l'Etat,41.00,9925974.00,06,Mayotte,C,Industrie manufacturière,2021-05-14
Prêts garantis par l'Etat,5.00,824714.00,06,Mayotte,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-14
Prêts garantis par l'Etat,97.00,11985903.00,06,Mayotte,F,Construction,2021-05-14
Prêts garantis par l'Etat,158.00,33436944.00,06,Mayotte,G,Commerce,2021-05-14
Prêts garantis par l'Etat,40.00,9249300.00,06,Mayotte,H,Transports et entreposage,2021-05-14
Prêts garantis par l'Etat,28.00,2493872.00,06,Mayotte,I,Hébergement et restauration,2021-05-14
Prêts garantis par l'Etat,7.00,643654.00,06,Mayotte,J,Information et communication,2021-05-14
Prêts garantis par l'Etat,3.00,256000.00,06,Mayotte,K,Activités financières et d'assurance,2021-05-14
Prêts garantis par l'Etat,41.00,2887424.00,06,Mayotte,M,"Activités spécialisées, scientifiques et techniques",2021-05-14
Prêts garantis par l'Etat,34.00,4300514.00,06,Mayotte,N,Activités de services administratifs et de soutien,2021-05-14
Prêts garantis par l'Etat,18.00,1207500.00,06,Mayotte,P,Enseignement,2021-05-14
Prêts garantis par l'Etat,26.00,1635994.00,06,Mayotte,Q,Santé humaine et action sociale,2021-05-14
Prêts garantis par l'Etat,8.00,347400.00,06,Mayotte,R,"Arts, spectacles et activités récréatives",2021-05-14
Prêts garantis par l'Etat,16.00,853944.00,06,Mayotte,S,Autres activités de services,2021-05-14
Prêts garantis par l'Etat,11.00,1967189.00,06,Mayotte,Z,Non connu,2021-05-14
Prêts garantis par l'Etat,1115.00,66185876.00,28,Normandie,A,"Agriculture, sylviculture et pêche",2021-05-14
Prêts garantis par l'Etat,1848.00,672995250.00,28,Normandie,C,Industrie manufacturière,2021-05-14
Prêts garantis par l'Etat,56.00,35522100.00,28,Normandie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-14
Prêts garantis par l'Etat,3154.00,386620038.00,28,Normandie,F,Construction,2021-05-14
Prêts garantis par l'Etat,5574.00,885714673.00,28,Normandie,G,Commerce,2021-05-14
Prêts garantis par l'Etat,619.00,173375654.00,28,Normandie,H,Transports et entreposage,2021-05-14
Prêts garantis par l'Etat,3938.00,268620516.00,28,Normandie,I,Hébergement et restauration,2021-05-14
Prêts garantis par l'Etat,336.00,44048428.00,28,Normandie,J,Information et communication,2021-05-14
Prêts garantis par l'Etat,389.00,347988377.00,28,Normandie,K,Activités financières et d'assurance,2021-05-14
Prêts garantis par l'Etat,477.00,37226059.00,28,Normandie,L,Activités immobilières,2021-05-14
Prêts garantis par l'Etat,1617.00,207086798.00,28,Normandie,M,"Activités spécialisées, scientifiques et techniques",2021-05-14
Prêts garantis par l'Etat,695.00,79617410.00,28,Normandie,N,Activités de services administratifs et de soutien,2021-05-14
Prêts garantis par l'Etat,494.00,48089027.00,28,Normandie,P,Enseignement,2021-05-14
Prêts garantis par l'Etat,1423.00,95390894.00,28,Normandie,Q,Santé humaine et action sociale,2021-05-14
Prêts garantis par l'Etat,599.00,56285506.00,28,Normandie,R,"Arts, spectacles et activités récréatives",2021-05-14
Prêts garantis par l'Etat,1672.00,58253339.00,28,Normandie,S,Autres activités de services,2021-05-14
Prêts garantis par l'Etat,26.00,3001000.00,28,Normandie,Z,Non connu,2021-05-14
Prêts garantis par l'Etat,5176.00,445443212.00,75,Nouvelle-Aquitaine,A,"Agriculture, sylviculture et pêche",2021-05-14
