dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,code_section,libelle_section
Fonds de solidarité,VOLET1,21695,7295,41528047.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,33,11,41721.00,84,Auvergne-Rhône-Alpes,B,Industries extractives
Fonds de solidarité,VOLET1,38004,11326,75272050.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière
Fonds de solidarité,VOLET1,462,107,923202.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,1808,564,2609802.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,85308,31954,135990558.00,84,Auvergne-Rhône-Alpes,F,Construction
Fonds de solidarité,VOLET1,145234,39416,399297525.00,84,Auvergne-Rhône-Alpes,G,Commerce
Fonds de solidarité,VOLET1,54917,9861,130996661.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage
Fonds de solidarité,VOLET1,199175,29012,1133158280.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration
Fonds de solidarité,VOLET1,19637,4731,42933869.00,84,Auvergne-Rhône-Alpes,J,Information et communication
Fonds de solidarité,VOLET1,7454,2067,14242710.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,30153,8255,65608806.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières
Fonds de solidarité,VOLET1,94343,24743,249428774.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,44748,11124,129070005.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,18,6,179742.00,84,Auvergne-Rhône-Alpes,O,Administration publique
Fonds de solidarité,VOLET1,101202,19329,190270499.00,84,Auvergne-Rhône-Alpes,P,Enseignement
Fonds de solidarité,VOLET1,57347,23632,77449818.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,80290,13204,216749873.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,90490,23963,167502667.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services
Fonds de solidarité,VOLET1,7655,2775,21044280.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,18,6,36062.00,27,Bourgogne-Franche-Comté,B,Industries extractives
Fonds de solidarité,VOLET1,10168,3199,17998617.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière
Fonds de solidarité,VOLET1,31,11,58712.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,822,252,1361525.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,19707,7997,30136894.00,27,Bourgogne-Franche-Comté,F,Construction
Fonds de solidarité,VOLET1,42373,12112,97304062.00,27,Bourgogne-Franche-Comté,G,Commerce
Fonds de solidarité,VOLET1,5843,1508,13846782.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage
Fonds de solidarité,VOLET1,55875,8092,283455769.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration
Fonds de solidarité,VOLET1,3463,846,7526070.00,27,Bourgogne-Franche-Comté,J,Information et communication
Fonds de solidarité,VOLET1,1549,453,2543647.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,5827,1691,10375749.00,27,Bourgogne-Franche-Comté,L,Activités immobilières
Fonds de solidarité,VOLET1,17799,4807,47614388.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,8721,2259,23001419.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,18,3,24456.00,27,Bourgogne-Franche-Comté,O,Administration publique
Fonds de solidarité,VOLET1,13375,2746,21717394.00,27,Bourgogne-Franche-Comté,P,Enseignement
Fonds de solidarité,VOLET1,12495,5274,16575592.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,19881,3195,52447095.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,26978,7261,49407842.00,27,Bourgogne-Franche-Comté,S,Autres activités de services
Fonds de solidarité,VOLET1,5257,1833,11087609.00,53,Bretagne,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,16,5,25775.00,53,Bretagne,B,Industries extractives
Fonds de solidarité,VOLET1,13694,4136,23245513.00,53,Bretagne,C,Industrie manufacturière
Fonds de solidarité,VOLET1,36,13,54410.00,53,Bretagne,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,424,157,616489.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,20103,9034,30447475.00,53,Bretagne,F,Construction
Fonds de solidarité,VOLET1,44674,13075,109008195.00,53,Bretagne,G,Commerce
Fonds de solidarité,VOLET1,8181,1841,19199842.00,53,Bretagne,H,Transports et entreposage
Fonds de solidarité,VOLET1,76036,11201,422336631.00,53,Bretagne,I,Hébergement et restauration
Fonds de solidarité,VOLET1,5971,1415,14408715.00,53,Bretagne,J,Information et communication
Fonds de solidarité,VOLET1,2077,618,4423497.00,53,Bretagne,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,7909,2393,14829923.00,53,Bretagne,L,Activités immobilières
Fonds de solidarité,VOLET1,26725,7340,75063984.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,10563,2905,30082851.00,53,Bretagne,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,14431,3114,25608739.00,53,Bretagne,P,Enseignement
Fonds de solidarité,VOLET1,20317,8860,27363489.00,53,Bretagne,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,24348,4310,66823257.00,53,Bretagne,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,30340,8477,57359897.00,53,Bretagne,S,Autres activités de services
Fonds de solidarité,VOLET1,5261,1740,14926926.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,8714,2635,15164838.00,24,Centre-Val de Loire,C,Industrie manufacturière
Fonds de solidarité,VOLET1,22,5,34180.00,24,Centre-Val de Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,445,153,607699.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,18799,7688,29210409.00,24,Centre-Val de Loire,F,Construction
Fonds de solidarité,VOLET1,33431,9759,76268854.00,24,Centre-Val de Loire,G,Commerce
Fonds de solidarité,VOLET1,8627,1925,18769257.00,24,Centre-Val de Loire,H,Transports et entreposage
Fonds de solidarité,VOLET1,44177,6514,220313183.00,24,Centre-Val de Loire,I,Hébergement et restauration
Fonds de solidarité,VOLET1,3844,941,9072004.00,24,Centre-Val de Loire,J,Information et communication
Fonds de solidarité,VOLET1,1395,392,2734901.00,24,Centre-Val de Loire,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,5909,1654,10962489.00,24,Centre-Val de Loire,L,Activités immobilières
