dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,2329.00,121281835.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche",2021-09-17
Prêts garantis par l'Etat,18.00,6302000.00,84,Auvergne-Rhône-Alpes,B,Industries extractives,2021-09-17
Prêts garantis par l'Etat,8048.00,2857018297.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière,2021-09-17
Prêts garantis par l'Etat,26.00,1536289.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-09-17
Prêts garantis par l'Etat,197.00,71938987.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-09-17
Prêts garantis par l'Etat,12969.00,1573734866.00,84,Auvergne-Rhône-Alpes,F,Construction,2021-09-17
Prêts garantis par l'Etat,20446.00,3942118518.00,84,Auvergne-Rhône-Alpes,G,Commerce,2021-09-17
Prêts garantis par l'Etat,2536.00,502821707.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage,2021-09-17
Prêts garantis par l'Etat,13461.00,1270102249.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration,2021-09-17
Prêts garantis par l'Etat,1741.00,429195378.00,84,Auvergne-Rhône-Alpes,J,Information et communication,2021-09-17
Prêts garantis par l'Etat,1471.00,1329766319.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance,2021-09-17
Prêts garantis par l'Etat,2065.00,213008067.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières,2021-09-17
Prêts garantis par l'Etat,7956.00,1824107286.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques",2021-09-17
Prêts garantis par l'Etat,3432.00,560944451.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien,2021-09-17
Prêts garantis par l'Etat,1841.00,125524237.00,84,Auvergne-Rhône-Alpes,P,Enseignement,2021-09-17
Prêts garantis par l'Etat,5518.00,341834369.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale,2021-09-17
Prêts garantis par l'Etat,1830.00,357315256.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives",2021-09-17
Prêts garantis par l'Etat,5063.00,165801137.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services,2021-09-17
Prêts garantis par l'Etat,68.00,7802231.00,84,Auvergne-Rhône-Alpes,Z,Non connu,2021-09-17
Prêts garantis par l'Etat,1385.00,116381386.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche",2021-09-17
Prêts garantis par l'Etat,9.00,1934500.00,27,Bourgogne-Franche-Comté,B,Industries extractives,2021-09-17
Prêts garantis par l'Etat,2408.00,924481826.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière,2021-09-17
Prêts garantis par l'Etat,4.00,219000.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-09-17
Prêts garantis par l'Etat,66.00,13752754.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-09-17
Prêts garantis par l'Etat,3573.00,370974953.00,27,Bourgogne-Franche-Comté,F,Construction,2021-09-17
Prêts garantis par l'Etat,6203.00,954405738.00,27,Bourgogne-Franche-Comté,G,Commerce,2021-09-17
Prêts garantis par l'Etat,613.00,91550437.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage,2021-09-17
Prêts garantis par l'Etat,3619.00,243324094.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration,2021-09-17
Prêts garantis par l'Etat,301.00,44846633.00,27,Bourgogne-Franche-Comté,J,Information et communication,2021-09-17
Prêts garantis par l'Etat,384.00,320627939.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance,2021-09-17
Prêts garantis par l'Etat,467.00,36571856.00,27,Bourgogne-Franche-Comté,L,Activités immobilières,2021-09-17
Prêts garantis par l'Etat,1568.00,242387978.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques",2021-09-17
Prêts garantis par l'Etat,739.00,121022330.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien,2021-09-17
Prêts garantis par l'Etat,433.00,26316824.00,27,Bourgogne-Franche-Comté,P,Enseignement,2021-09-17
Prêts garantis par l'Etat,1575.00,84737094.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale,2021-09-17
Prêts garantis par l'Etat,520.00,49700547.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives",2021-09-17
Prêts garantis par l'Etat,1603.00,42274853.00,27,Bourgogne-Franche-Comté,S,Autres activités de services,2021-09-17
Prêts garantis par l'Etat,33.00,5958813.00,27,Bourgogne-Franche-Comté,Z,Non connu,2021-09-17
