dispositif,nombre_pge,montant_total,reg,libelle_region,dep,libelle_departement,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,96.00,8635945.00,84,Auvergne-Rhône-Alpes,01,Ain,R,"Arts, spectacles et activités récréatives",2021-03-19
Prêts garantis par l'Etat,355.00,8699676.00,84,Auvergne-Rhône-Alpes,01,Ain,S,Autres activités de services,2021-03-19
Prêts garantis par l'Etat,4.00,502000.00,84,Auvergne-Rhône-Alpes,01,Ain,Z,Non connu,2021-03-19
Prêts garantis par l'Etat,101.00,4107498.00,84,Auvergne-Rhône-Alpes,03,Allier,A,"Agriculture, sylviculture et pêche",2021-03-19
Prêts garantis par l'Etat,238.00,77210976.00,84,Auvergne-Rhône-Alpes,03,Allier,C,Industrie manufacturière,2021-03-19
Prêts garantis par l'Etat,3.00,1900000.00,84,Auvergne-Rhône-Alpes,03,Allier,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-19
Prêts garantis par l'Etat,355.00,32528440.00,84,Auvergne-Rhône-Alpes,03,Allier,F,Construction,2021-03-19
Prêts garantis par l'Etat,653.00,82584526.00,84,Auvergne-Rhône-Alpes,03,Allier,G,Commerce,2021-03-19
Prêts garantis par l'Etat,48.00,4181200.00,84,Auvergne-Rhône-Alpes,03,Allier,H,Transports et entreposage,2021-03-19
Prêts garantis par l'Etat,389.00,19988706.00,84,Auvergne-Rhône-Alpes,03,Allier,I,Hébergement et restauration,2021-03-19
Prêts garantis par l'Etat,22.00,9734585.00,84,Auvergne-Rhône-Alpes,03,Allier,J,Information et communication,2021-03-19
Prêts garantis par l'Etat,34.00,17410813.00,84,Auvergne-Rhône-Alpes,03,Allier,K,Activités financières et d'assurance,2021-03-19
Prêts garantis par l'Etat,44.00,1648368.00,84,Auvergne-Rhône-Alpes,03,Allier,L,Activités immobilières,2021-03-19
Prêts garantis par l'Etat,147.00,20215879.00,84,Auvergne-Rhône-Alpes,03,Allier,M,"Activités spécialisées, scientifiques et techniques",2021-03-19
Prêts garantis par l'Etat,58.00,4275235.00,84,Auvergne-Rhône-Alpes,03,Allier,N,Activités de services administratifs et de soutien,2021-03-19
Prêts garantis par l'Etat,53.00,3026000.00,84,Auvergne-Rhône-Alpes,03,Allier,P,Enseignement,2021-03-19
Prêts garantis par l'Etat,195.00,13820942.00,84,Auvergne-Rhône-Alpes,03,Allier,Q,Santé humaine et action sociale,2021-03-19
Prêts garantis par l'Etat,56.00,7126169.00,84,Auvergne-Rhône-Alpes,03,Allier,R,"Arts, spectacles et activités récréatives",2021-03-19
Prêts garantis par l'Etat,184.00,5519490.00,84,Auvergne-Rhône-Alpes,03,Allier,S,Autres activités de services,2021-03-19
Prêts garantis par l'Etat,3.00,52300.00,84,Auvergne-Rhône-Alpes,03,Allier,Z,Non connu,2021-03-19
Prêts garantis par l'Etat,246.00,10515614.00,84,Auvergne-Rhône-Alpes,07,Ardèche,A,"Agriculture, sylviculture et pêche",2021-03-19
Prêts garantis par l'Etat,3.00,445000.00,84,Auvergne-Rhône-Alpes,07,Ardèche,B,Industries extractives,2021-03-19
Prêts garantis par l'Etat,265.00,86345976.00,84,Auvergne-Rhône-Alpes,07,Ardèche,C,Industrie manufacturière,2021-03-19
Prêts garantis par l'Etat,4.00,173000.00,84,Auvergne-Rhône-Alpes,07,Ardèche,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-03-19
Prêts garantis par l'Etat,12.00,3299000.00,84,Auvergne-Rhône-Alpes,07,Ardèche,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-19
Prêts garantis par l'Etat,468.00,36174422.00,84,Auvergne-Rhône-Alpes,07,Ardèche,F,Construction,2021-03-19
Prêts garantis par l'Etat,790.00,105260431.00,84,Auvergne-Rhône-Alpes,07,Ardèche,G,Commerce,2021-03-19
Prêts garantis par l'Etat,57.00,6099700.00,84,Auvergne-Rhône-Alpes,07,Ardèche,H,Transports et entreposage,2021-03-19
Prêts garantis par l'Etat,714.00,41482020.00,84,Auvergne-Rhône-Alpes,07,Ardèche,I,Hébergement et restauration,2021-03-19
Prêts garantis par l'Etat,28.00,5833800.00,84,Auvergne-Rhône-Alpes,07,Ardèche,J,Information et communication,2021-03-19
Prêts garantis par l'Etat,26.00,19116900.00,84,Auvergne-Rhône-Alpes,07,Ardèche,K,Activités financières et d'assurance,2021-03-19
Prêts garantis par l'Etat,39.00,2096900.00,84,Auvergne-Rhône-Alpes,07,Ardèche,L,Activités immobilières,2021-03-19
Prêts garantis par l'Etat,154.00,13001149.00,84,Auvergne-Rhône-Alpes,07,Ardèche,M,"Activités spécialisées, scientifiques et techniques",2021-03-19
Prêts garantis par l'Etat,90.00,9785915.00,84,Auvergne-Rhône-Alpes,07,Ardèche,N,Activités de services administratifs et de soutien,2021-03-19
Prêts garantis par l'Etat,51.00,1758113.00,84,Auvergne-Rhône-Alpes,07,Ardèche,P,Enseignement,2021-03-19
Prêts garantis par l'Etat,207.00,11824451.00,84,Auvergne-Rhône-Alpes,07,Ardèche,Q,Santé humaine et action sociale,2021-03-19
Prêts garantis par l'Etat,71.00,8740854.00,84,Auvergne-Rhône-Alpes,07,Ardèche,R,"Arts, spectacles et activités récréatives",2021-03-19
Prêts garantis par l'Etat,172.00,3462157.00,84,Auvergne-Rhône-Alpes,07,Ardèche,S,Autres activités de services,2021-03-19
Prêts garantis par l'Etat,78.00,3248159.00,84,Auvergne-Rhône-Alpes,15,Cantal,A,"Agriculture, sylviculture et pêche",2021-03-19
Prêts garantis par l'Etat,80.00,39831042.00,84,Auvergne-Rhône-Alpes,15,Cantal,C,Industrie manufacturière,2021-03-19
Prêts garantis par l'Etat,191.00,18843620.00,84,Auvergne-Rhône-Alpes,15,Cantal,F,Construction,2021-03-19
Prêts garantis par l'Etat,368.00,68840192.00,84,Auvergne-Rhône-Alpes,15,Cantal,G,Commerce,2021-03-19
Prêts garantis par l'Etat,36.00,11165900.00,84,Auvergne-Rhône-Alpes,15,Cantal,H,Transports et entreposage,2021-03-19
Prêts garantis par l'Etat,250.00,11784600.00,84,Auvergne-Rhône-Alpes,15,Cantal,I,Hébergement et restauration,2021-03-19
Prêts garantis par l'Etat,24.00,17051000.00,84,Auvergne-Rhône-Alpes,15,Cantal,K,Activités financières et d'assurance,2021-03-19
Prêts garantis par l'Etat,18.00,1191000.00,84,Auvergne-Rhône-Alpes,15,Cantal,L,Activités immobilières,2021-03-19
Prêts garantis par l'Etat,50.00,4895467.00,84,Auvergne-Rhône-Alpes,15,Cantal,M,"Activités spécialisées, scientifiques et techniques",2021-03-19
Prêts garantis par l'Etat,27.00,4896000.00,84,Auvergne-Rhône-Alpes,15,Cantal,N,Activités de services administratifs et de soutien,2021-03-19
Prêts garantis par l'Etat,14.00,643700.00,84,Auvergne-Rhône-Alpes,15,Cantal,P,Enseignement,2021-03-19
Prêts garantis par l'Etat,62.00,4305850.00,84,Auvergne-Rhône-Alpes,15,Cantal,Q,Santé humaine et action sociale,2021-03-19
Prêts garantis par l'Etat,15.00,602894.00,84,Auvergne-Rhône-Alpes,15,Cantal,R,"Arts, spectacles et activités récréatives",2021-03-19
Prêts garantis par l'Etat,70.00,1837329.00,84,Auvergne-Rhône-Alpes,15,Cantal,S,Autres activités de services,2021-03-19
Prêts garantis par l'Etat,11.00,530250.00,84,Auvergne-Rhône-Alpes,15,Cantal,Z,Non connu,2021-03-19
Prêts garantis par l'Etat,420.00,23265464.00,84,Auvergne-Rhône-Alpes,26,Drôme,A,"Agriculture, sylviculture et pêche",2021-03-19
Prêts garantis par l'Etat,5.00,1695000.00,84,Auvergne-Rhône-Alpes,26,Drôme,B,Industries extractives,2021-03-19
Prêts garantis par l'Etat,583.00,194893689.00,84,Auvergne-Rhône-Alpes,26,Drôme,C,Industrie manufacturière,2021-03-19
Prêts garantis par l'Etat,4.00,125830.00,84,Auvergne-Rhône-Alpes,26,Drôme,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-03-19
Prêts garantis par l'Etat,14.00,7050900.00,84,Auvergne-Rhône-Alpes,26,Drôme,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-19
Prêts garantis par l'Etat,881.00,137467452.00,84,Auvergne-Rhône-Alpes,26,Drôme,F,Construction,2021-03-19
Prêts garantis par l'Etat,1499.00,213995505.00,84,Auvergne-Rhône-Alpes,26,Drôme,G,Commerce,2021-03-19
Prêts garantis par l'Etat,137.00,35719054.00,84,Auvergne-Rhône-Alpes,26,Drôme,H,Transports et entreposage,2021-03-19
Prêts garantis par l'Etat,898.00,60412959.00,84,Auvergne-Rhône-Alpes,26,Drôme,I,Hébergement et restauration,2021-03-19
Prêts garantis par l'Etat,87.00,12675165.00,84,Auvergne-Rhône-Alpes,26,Drôme,J,Information et communication,2021-03-19
Prêts garantis par l'Etat,83.00,90852278.00,84,Auvergne-Rhône-Alpes,26,Drôme,K,Activités financières et d'assurance,2021-03-19
Prêts garantis par l'Etat,115.00,6987431.00,84,Auvergne-Rhône-Alpes,26,Drôme,L,Activités immobilières,2021-03-19
Prêts garantis par l'Etat,437.00,40673966.00,84,Auvergne-Rhône-Alpes,26,Drôme,M,"Activités spécialisées, scientifiques et techniques",2021-03-19
Prêts garantis par l'Etat,174.00,10511655.00,84,Auvergne-Rhône-Alpes,26,Drôme,N,Activités de services administratifs et de soutien,2021-03-19
Prêts garantis par l'Etat,119.00,4937841.00,84,Auvergne-Rhône-Alpes,26,Drôme,P,Enseignement,2021-03-19
Prêts garantis par l'Etat,384.00,17956612.00,84,Auvergne-Rhône-Alpes,26,Drôme,Q,Santé humaine et action sociale,2021-03-19
Prêts garantis par l'Etat,116.00,7439624.00,84,Auvergne-Rhône-Alpes,26,Drôme,R,"Arts, spectacles et activités récréatives",2021-03-19
Prêts garantis par l'Etat,356.00,11479493.00,84,Auvergne-Rhône-Alpes,26,Drôme,S,Autres activités de services,2021-03-19
Prêts garantis par l'Etat,6.00,476000.00,84,Auvergne-Rhône-Alpes,26,Drôme,Z,Non connu,2021-03-19
Prêts garantis par l'Etat,81.00,3251322.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,A,"Agriculture, sylviculture et pêche",2021-03-19
Prêts garantis par l'Etat,279.00,58181503.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,C,Industrie manufacturière,2021-03-19
Prêts garantis par l'Etat,10.00,360859.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-03-19
Prêts garantis par l'Etat,13.00,3796013.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-19
Prêts garantis par l'Etat,340.00,30957589.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,F,Construction,2021-03-19
Prêts garantis par l'Etat,583.00,77618963.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,G,Commerce,2021-03-19
Prêts garantis par l'Etat,42.00,3803765.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,H,Transports et entreposage,2021-03-19
Prêts garantis par l'Etat,343.00,28430662.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,I,Hébergement et restauration,2021-03-19
Prêts garantis par l'Etat,20.00,2190166.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,J,Information et communication,2021-03-19
Prêts garantis par l'Etat,27.00,144458474.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,K,Activités financières et d'assurance,2021-03-19
Prêts garantis par l'Etat,23.00,1711892.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,L,Activités immobilières,2021-03-19
Prêts garantis par l'Etat,101.00,7538150.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,M,"Activités spécialisées, scientifiques et techniques",2021-03-19
Prêts garantis par l'Etat,54.00,3335206.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,N,Activités de services administratifs et de soutien,2021-03-19
Prêts garantis par l'Etat,35.00,817599.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,P,Enseignement,2021-03-19
Prêts garantis par l'Etat,104.00,5678955.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,Q,Santé humaine et action sociale,2021-03-19
Prêts garantis par l'Etat,40.00,1388177.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,R,"Arts, spectacles et activités récréatives",2021-03-19
Prêts garantis par l'Etat,108.00,2567457.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,S,Autres activités de services,2021-03-19
Prêts garantis par l'Etat,3.00,75088.00,84,Auvergne-Rhône-Alpes,43,Haute-Loire,Z,Non connu,2021-03-19
Prêts garantis par l'Etat,103.00,5814665.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,A,"Agriculture, sylviculture et pêche",2021-03-19
Prêts garantis par l'Etat,7.00,2362000.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,B,Industries extractives,2021-03-19
Prêts garantis par l'Etat,764.00,333312965.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,C,Industrie manufacturière,2021-03-19
Prêts garantis par l'Etat,3.00,175000.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-03-19
Prêts garantis par l'Etat,16.00,7532998.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-19
Prêts garantis par l'Etat,1280.00,187213917.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,F,Construction,2021-03-19
Prêts garantis par l'Etat,2122.00,366679547.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,G,Commerce,2021-03-19
Prêts garantis par l'Etat,229.00,76266881.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,H,Transports et entreposage,2021-03-19
Prêts garantis par l'Etat,1848.00,251254323.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,I,Hébergement et restauration,2021-03-19
Prêts garantis par l'Etat,131.00,19419293.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,J,Information et communication,2021-03-19
Prêts garantis par l'Etat,148.00,142410067.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,K,Activités financières et d'assurance,2021-03-19
Prêts garantis par l'Etat,326.00,28050316.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,L,Activités immobilières,2021-03-19
Prêts garantis par l'Etat,652.00,134290184.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,M,"Activités spécialisées, scientifiques et techniques",2021-03-19
Prêts garantis par l'Etat,414.00,37658158.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,N,Activités de services administratifs et de soutien,2021-03-19
Prêts garantis par l'Etat,187.00,9010417.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,P,Enseignement,2021-03-19
Prêts garantis par l'Etat,539.00,30829458.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,Q,Santé humaine et action sociale,2021-03-19
Prêts garantis par l'Etat,227.00,21224382.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,R,"Arts, spectacles et activités récréatives",2021-03-19
Prêts garantis par l'Etat,524.00,17374698.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,S,Autres activités de services,2021-03-19
Prêts garantis par l'Etat,5.00,232000.00,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,Z,Non connu,2021-03-19
Prêts garantis par l'Etat,205.00,9468970.00,84,Auvergne-Rhône-Alpes,38,Isère,A,"Agriculture, sylviculture et pêche",2021-03-19
Prêts garantis par l'Etat,1198.00,443624382.00,84,Auvergne-Rhône-Alpes,38,Isère,C,Industrie manufacturière,2021-03-19
Prêts garantis par l'Etat,26.00,11966250.00,84,Auvergne-Rhône-Alpes,38,Isère,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-19
Prêts garantis par l'Etat,2306.00,271889046.00,84,Auvergne-Rhône-Alpes,38,Isère,F,Construction,2021-03-19
Prêts garantis par l'Etat,2883.00,525833602.00,84,Auvergne-Rhône-Alpes,38,Isère,G,Commerce,2021-03-19
Prêts garantis par l'Etat,404.00,74465612.00,84,Auvergne-Rhône-Alpes,38,Isère,H,Transports et entreposage,2021-03-19
Prêts garantis par l'Etat,1797.00,120996281.00,84,Auvergne-Rhône-Alpes,38,Isère,I,Hébergement et restauration,2021-03-19
Prêts garantis par l'Etat,263.00,66914427.00,84,Auvergne-Rhône-Alpes,38,Isère,J,Information et communication,2021-03-19
Prêts garantis par l'Etat,200.00,151512869.00,84,Auvergne-Rhône-Alpes,38,Isère,K,Activités financières et d'assurance,2021-03-19
Prêts garantis par l'Etat,274.00,17165806.00,84,Auvergne-Rhône-Alpes,38,Isère,L,Activités immobilières,2021-03-19
Prêts garantis par l'Etat,1175.00,220609408.00,84,Auvergne-Rhône-Alpes,38,Isère,M,"Activités spécialisées, scientifiques et techniques",2021-03-19
Prêts garantis par l'Etat,533.00,86081264.00,84,Auvergne-Rhône-Alpes,38,Isère,N,Activités de services administratifs et de soutien,2021-03-19
Prêts garantis par l'Etat,276.00,17877685.00,84,Auvergne-Rhône-Alpes,38,Isère,P,Enseignement,2021-03-19
Prêts garantis par l'Etat,884.00,51287996.00,84,Auvergne-Rhône-Alpes,38,Isère,Q,Santé humaine et action sociale,2021-03-19
Prêts garantis par l'Etat,277.00,23961317.00,84,Auvergne-Rhône-Alpes,38,Isère,R,"Arts, spectacles et activités récréatives",2021-03-19
Prêts garantis par l'Etat,796.00,26901658.00,84,Auvergne-Rhône-Alpes,38,Isère,S,Autres activités de services,2021-03-19
Prêts garantis par l'Etat,10.00,1855393.00,84,Auvergne-Rhône-Alpes,38,Isère,Z,Non connu,2021-03-19
Prêts garantis par l'Etat,145.00,9234690.00,84,Auvergne-Rhône-Alpes,42,Loire,A,"Agriculture, sylviculture et pêche",2021-03-19
Prêts garantis par l'Etat,970.00,353987595.00,84,Auvergne-Rhône-Alpes,42,Loire,C,Industrie manufacturière,2021-03-19
Prêts garantis par l'Etat,18.00,4742000.00,84,Auvergne-Rhône-Alpes,42,Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-19
Prêts garantis par l'Etat,1164.00,120121379.00,84,Auvergne-Rhône-Alpes,42,Loire,F,Construction,2021-03-19
Prêts garantis par l'Etat,1933.00,344223548.00,84,Auvergne-Rhône-Alpes,42,Loire,G,Commerce,2021-03-19
Prêts garantis par l'Etat,201.00,26601152.00,84,Auvergne-Rhône-Alpes,42,Loire,H,Transports et entreposage,2021-03-19
Prêts garantis par l'Etat,936.00,55779073.00,84,Auvergne-Rhône-Alpes,42,Loire,I,Hébergement et restauration,2021-03-19
Prêts garantis par l'Etat,101.00,17683126.00,84,Auvergne-Rhône-Alpes,42,Loire,J,Information et communication,2021-03-19
Prêts garantis par l'Etat,133.00,51863107.00,84,Auvergne-Rhône-Alpes,42,Loire,K,Activités financières et d'assurance,2021-03-19
Prêts garantis par l'Etat,131.00,9929613.00,84,Auvergne-Rhône-Alpes,42,Loire,L,Activités immobilières,2021-03-19
Prêts garantis par l'Etat,560.00,65263467.00,84,Auvergne-Rhône-Alpes,42,Loire,M,"Activités spécialisées, scientifiques et techniques",2021-03-19
Prêts garantis par l'Etat,264.00,29493329.00,84,Auvergne-Rhône-Alpes,42,Loire,N,Activités de services administratifs et de soutien,2021-03-19
Prêts garantis par l'Etat,149.00,7024140.00,84,Auvergne-Rhône-Alpes,42,Loire,P,Enseignement,2021-03-19
Prêts garantis par l'Etat,463.00,29923365.00,84,Auvergne-Rhône-Alpes,42,Loire,Q,Santé humaine et action sociale,2021-03-19
Prêts garantis par l'Etat,161.00,9358442.00,84,Auvergne-Rhône-Alpes,42,Loire,R,"Arts, spectacles et activités récréatives",2021-03-19
Prêts garantis par l'Etat,441.00,11850043.00,84,Auvergne-Rhône-Alpes,42,Loire,S,Autres activités de services,2021-03-19
Prêts garantis par l'Etat,9.00,621000.00,84,Auvergne-Rhône-Alpes,42,Loire,Z,Non connu,2021-03-19
Prêts garantis par l'Etat,116.00,6354312.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,A,"Agriculture, sylviculture et pêche",2021-03-19
Prêts garantis par l'Etat,515.00,122450552.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,C,Industrie manufacturière,2021-03-19
Prêts garantis par l'Etat,11.00,1608000.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-19
Prêts garantis par l'Etat,869.00,84008514.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,F,Construction,2021-03-19
Prêts garantis par l'Etat,1319.00,330759250.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,G,Commerce,2021-03-19
Prêts garantis par l'Etat,144.00,14639997.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,H,Transports et entreposage,2021-03-19
Prêts garantis par l'Etat,934.00,81380540.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,I,Hébergement et restauration,2021-03-19
Prêts garantis par l'Etat,79.00,34684937.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,J,Information et communication,2021-03-19
Prêts garantis par l'Etat,91.00,52504631.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,K,Activités financières et d'assurance,2021-03-19
Prêts garantis par l'Etat,95.00,5488972.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,L,Activités immobilières,2021-03-19
Prêts garantis par l'Etat,419.00,53646043.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,M,"Activités spécialisées, scientifiques et techniques",2021-03-19
Prêts garantis par l'Etat,162.00,24745000.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,N,Activités de services administratifs et de soutien,2021-03-19
Prêts garantis par l'Etat,90.00,10287597.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,P,Enseignement,2021-03-19
Prêts garantis par l'Etat,367.00,19132320.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,Q,Santé humaine et action sociale,2021-03-19
Prêts garantis par l'Etat,126.00,21290767.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,R,"Arts, spectacles et activités récréatives",2021-03-19
Prêts garantis par l'Etat,335.00,9150798.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,S,Autres activités de services,2021-03-19
Prêts garantis par l'Etat,10.00,1992000.00,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,Z,Non connu,2021-03-19
Prêts garantis par l'Etat,337.00,20206911.00,84,Auvergne-Rhône-Alpes,69,Rhône,A,"Agriculture, sylviculture et pêche",2021-03-19
Prêts garantis par l'Etat,3.00,1700000.00,84,Auvergne-Rhône-Alpes,69,Rhône,B,Industries extractives,2021-03-19
Prêts garantis par l'Etat,1707.00,613790932.00,84,Auvergne-Rhône-Alpes,69,Rhône,C,Industrie manufacturière,2021-03-19
Prêts garantis par l'Etat,4.00,562000.00,84,Auvergne-Rhône-Alpes,69,Rhône,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-03-19
Prêts garantis par l'Etat,51.00,18424266.00,84,Auvergne-Rhône-Alpes,69,Rhône,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-19
Prêts garantis par l'Etat,2600.00,386515136.00,84,Auvergne-Rhône-Alpes,69,Rhône,F,Construction,2021-03-19
Prêts garantis par l'Etat,4691.00,1120059967.00,84,Auvergne-Rhône-Alpes,69,Rhône,G,Commerce,2021-03-19
Prêts garantis par l'Etat,775.00,141259675.00,84,Auvergne-Rhône-Alpes,69,Rhône,H,Transports et entreposage,2021-03-19
Prêts garantis par l'Etat,2786.00,316383884.00,84,Auvergne-Rhône-Alpes,69,Rhône,I,Hébergement et restauration,2021-03-19
Prêts garantis par l'Etat,796.00,233837600.00,84,Auvergne-Rhône-Alpes,69,Rhône,J,Information et communication,2021-03-19
Prêts garantis par l'Etat,519.00,514978314.00,84,Auvergne-Rhône-Alpes,69,Rhône,K,Activités financières et d'assurance,2021-03-19
Prêts garantis par l'Etat,618.00,68359958.00,84,Auvergne-Rhône-Alpes,69,Rhône,L,Activités immobilières,2021-03-19
Prêts garantis par l'Etat,3160.00,934318727.00,84,Auvergne-Rhône-Alpes,69,Rhône,M,"Activités spécialisées, scientifiques et techniques",2021-03-19
Prêts garantis par l'Etat,953.00,169288006.00,84,Auvergne-Rhône-Alpes,69,Rhône,N,Activités de services administratifs et de soutien,2021-03-19
Prêts garantis par l'Etat,506.00,46291801.00,84,Auvergne-Rhône-Alpes,69,Rhône,P,Enseignement,2021-03-19
Prêts garantis par l'Etat,1549.00,113727390.00,84,Auvergne-Rhône-Alpes,69,Rhône,Q,Santé humaine et action sociale,2021-03-19
Prêts garantis par l'Etat,417.00,216493858.00,84,Auvergne-Rhône-Alpes,69,Rhône,R,"Arts, spectacles et activités récréatives",2021-03-19
Prêts garantis par l'Etat,1209.00,46656608.00,84,Auvergne-Rhône-Alpes,69,Rhône,S,Autres activités de services,2021-03-19
Prêts garantis par l'Etat,4.00,222000.00,84,Auvergne-Rhône-Alpes,69,Rhône,Z,Non connu,2021-03-19
Prêts garantis par l'Etat,167.00,10334165.00,84,Auvergne-Rhône-Alpes,73,Savoie,A,"Agriculture, sylviculture et pêche",2021-03-19
Prêts garantis par l'Etat,436.00,149244709.00,84,Auvergne-Rhône-Alpes,73,Savoie,C,Industrie manufacturière,2021-03-19
