dispositif,nombre_reports,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Reports d'échéances fiscales,32.00,611210.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche",2021-05-13
Reports d'échéances fiscales,364.00,33931690.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière,2021-05-13
Reports d'échéances fiscales,7.00,122085.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-13
Reports d'échéances fiscales,209.00,2809772.00,27,Bourgogne-Franche-Comté,F,Construction,2021-05-13
Reports d'échéances fiscales,693.00,18465646.00,27,Bourgogne-Franche-Comté,G,Commerce,2021-05-13
Reports d'échéances fiscales,88.00,2412426.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage,2021-05-13
Reports d'échéances fiscales,550.00,2815765.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration,2021-05-13
Reports d'échéances fiscales,27.00,752200.00,27,Bourgogne-Franche-Comté,J,Information et communication,2021-05-13
Reports d'échéances fiscales,71.00,2841802.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance,2021-05-13
Reports d'échéances fiscales,225.00,3297773.00,27,Bourgogne-Franche-Comté,L,Activités immobilières,2021-05-13
Reports d'échéances fiscales,218.00,3186992.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques",2021-05-13
Reports d'échéances fiscales,80.00,2117570.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien,2021-05-13
Reports d'échéances fiscales,25.00,63158.00,27,Bourgogne-Franche-Comté,P,Enseignement,2021-05-13
Reports d'échéances fiscales,95.00,2997793.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale,2021-05-13
Reports d'échéances fiscales,80.00,5154852.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives",2021-05-13
Reports d'échéances fiscales,93.00,297880.00,27,Bourgogne-Franche-Comté,S,Autres activités de services,2021-05-13
Reports d'échéances fiscales,31.00,264420.00,27,Bourgogne-Franche-Comté,Z,Non connu,2021-05-13
Reports d'échéances fiscales,28.00,337826.00,53,Bretagne,A,"Agriculture, sylviculture et pêche",2021-05-13
Reports d'échéances fiscales,352.00,23755709.00,53,Bretagne,C,Industrie manufacturière,2021-05-13
Reports d'échéances fiscales,4.00,76610.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-13
Reports d'échéances fiscales,368.00,13812531.00,53,Bretagne,F,Construction,2021-05-13
Reports d'échéances fiscales,863.00,30212271.00,53,Bretagne,G,Commerce,2021-05-13
Reports d'échéances fiscales,97.00,4949912.00,53,Bretagne,H,Transports et entreposage,2021-05-13
Reports d'échéances fiscales,789.00,9774457.00,53,Bretagne,I,Hébergement et restauration,2021-05-13
Reports d'échéances fiscales,73.00,3440336.00,53,Bretagne,J,Information et communication,2021-05-13
Reports d'échéances fiscales,200.00,7269447.00,53,Bretagne,K,Activités financières et d'assurance,2021-05-13
Reports d'échéances fiscales,295.00,3868812.00,53,Bretagne,L,Activités immobilières,2021-05-13
Reports d'échéances fiscales,330.00,5962882.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques",2021-05-13
Reports d'échéances fiscales,134.00,3025881.00,53,Bretagne,N,Activités de services administratifs et de soutien,2021-05-13
Reports d'échéances fiscales,44.00,501744.00,53,Bretagne,P,Enseignement,2021-05-13
Reports d'échéances fiscales,114.00,6244387.00,53,Bretagne,Q,Santé humaine et action sociale,2021-05-13
Reports d'échéances fiscales,69.00,1097131.00,53,Bretagne,R,"Arts, spectacles et activités récréatives",2021-05-13
Reports d'échéances fiscales,103.00,273999.00,53,Bretagne,S,Autres activités de services,2021-05-13
Reports d'échéances fiscales,18.00,424492.00,53,Bretagne,Z,Non connu,2021-05-13
Reports d'échéances fiscales,17.00,785524.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche",2021-05-13
Reports d'échéances fiscales,286.00,13172347.00,24,Centre-Val de Loire,C,Industrie manufacturière,2021-05-13
Reports d'échéances fiscales,10.00,256877.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-13
Reports d'échéances fiscales,230.00,3779801.00,24,Centre-Val de Loire,F,Construction,2021-05-13
Reports d'échéances fiscales,602.00,14449175.00,24,Centre-Val de Loire,G,Commerce,2021-05-13
Reports d'échéances fiscales,106.00,2321125.00,24,Centre-Val de Loire,H,Transports et entreposage,2021-05-13
Reports d'échéances fiscales,411.00,2593625.00,24,Centre-Val de Loire,I,Hébergement et restauration,2021-05-13
Reports d'échéances fiscales,47.00,938068.00,24,Centre-Val de Loire,J,Information et communication,2021-05-13
Reports d'échéances fiscales,109.00,1790446.00,24,Centre-Val de Loire,K,Activités financières et d'assurance,2021-05-13
Reports d'échéances fiscales,208.00,1567051.00,24,Centre-Val de Loire,L,Activités immobilières,2021-05-13
Reports d'échéances fiscales,186.00,3004997.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques",2021-05-13
Reports d'échéances fiscales,78.00,3561950.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien,2021-05-13
Reports d'échéances fiscales,32.00,241031.00,24,Centre-Val de Loire,P,Enseignement,2021-05-13
Reports d'échéances fiscales,77.00,5168800.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale,2021-05-13
Reports d'échéances fiscales,55.00,1573028.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives",2021-05-13
Reports d'échéances fiscales,55.00,239339.00,24,Centre-Val de Loire,S,Autres activités de services,2021-05-13
Reports d'échéances fiscales,55.00,294106.00,24,Centre-Val de Loire,Z,Non connu,2021-05-13
Reports d'échéances fiscales,7.00,43204.00,94,Corse,A,"Agriculture, sylviculture et pêche",2021-05-13
Reports d'échéances fiscales,34.00,1012604.00,94,Corse,C,Industrie manufacturière,2021-05-13
Reports d'échéances fiscales,8.00,837421.00,94,Corse,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-13
Reports d'échéances fiscales,76.00,2551164.00,94,Corse,F,Construction,2021-05-13
Reports d'échéances fiscales,184.00,2871705.00,94,Corse,G,Commerce,2021-05-13
Reports d'échéances fiscales,19.00,780614.00,94,Corse,H,Transports et entreposage,2021-05-13
Reports d'échéances fiscales,171.00,2114719.00,94,Corse,I,Hébergement et restauration,2021-05-13
Reports d'échéances fiscales,8.00,272199.00,94,Corse,J,Information et communication,2021-05-13
Reports d'échéances fiscales,22.00,373574.00,94,Corse,K,Activités financières et d'assurance,2021-05-13
Reports d'échéances fiscales,63.00,2004155.00,94,Corse,L,Activités immobilières,2021-05-13
Reports d'échéances fiscales,55.00,371061.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques",2021-05-13
Reports d'échéances fiscales,28.00,436256.00,94,Corse,N,Activités de services administratifs et de soutien,2021-05-13
Reports d'échéances fiscales,8.00,10915.00,94,Corse,P,Enseignement,2021-05-13
Reports d'échéances fiscales,23.00,321697.00,94,Corse,Q,Santé humaine et action sociale,2021-05-13
Reports d'échéances fiscales,11.00,992662.00,94,Corse,R,"Arts, spectacles et activités récréatives",2021-05-13
Reports d'échéances fiscales,20.00,57062.00,94,Corse,S,Autres activités de services,2021-05-13
Reports d'échéances fiscales,10.00,211220.00,94,Corse,Z,Non connu,2021-05-13
Reports d'échéances fiscales,84.00,2008059.00,44,Grand Est,A,"Agriculture, sylviculture et pêche",2021-05-13
Reports d'échéances fiscales,614.00,56608884.00,44,Grand Est,C,Industrie manufacturière,2021-05-13
Reports d'échéances fiscales,7.00,57630.00,44,Grand Est,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-13
Reports d'échéances fiscales,17.00,794367.00,44,Grand Est,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-13
Reports d'échéances fiscales,648.00,10781684.00,44,Grand Est,F,Construction,2021-05-13
Reports d'échéances fiscales,1520.00,47510623.00,44,Grand Est,G,Commerce,2021-05-13
Reports d'échéances fiscales,162.00,6013442.00,44,Grand Est,H,Transports et entreposage,2021-05-13
Reports d'échéances fiscales,996.00,10308836.00,44,Grand Est,I,Hébergement et restauration,2021-05-13
Reports d'échéances fiscales,95.00,1396881.00,44,Grand Est,J,Information et communication,2021-05-13
Reports d'échéances fiscales,248.00,7083048.00,44,Grand Est,K,Activités financières et d'assurance,2021-05-13
Reports d'échéances fiscales,519.00,6966860.00,44,Grand Est,L,Activités immobilières,2021-05-13
Reports d'échéances fiscales,473.00,7095254.00,44,Grand Est,M,"Activités spécialisées, scientifiques et techniques",2021-05-13
Reports d'échéances fiscales,226.00,3963822.00,44,Grand Est,N,Activités de services administratifs et de soutien,2021-05-13
Reports d'échéances fiscales,95.00,1054060.00,44,Grand Est,P,Enseignement,2021-05-13
Reports d'échéances fiscales,236.00,6565981.00,44,Grand Est,Q,Santé humaine et action sociale,2021-05-13
Reports d'échéances fiscales,128.00,4641601.00,44,Grand Est,R,"Arts, spectacles et activités récréatives",2021-05-13
Reports d'échéances fiscales,243.00,908657.00,44,Grand Est,S,Autres activités de services,2021-05-13
Reports d'échéances fiscales,47.00,795520.00,44,Grand Est,Z,Non connu,2021-05-13
Reports d'échéances fiscales,13.00,163294.00,01,Guadeloupe,C,Industrie manufacturière,2021-05-13
Reports d'échéances fiscales,10.00,202450.00,01,Guadeloupe,F,Construction,2021-05-13
Reports d'échéances fiscales,40.00,1842907.00,01,Guadeloupe,G,Commerce,2021-05-13
Reports d'échéances fiscales,15.00,183371.00,01,Guadeloupe,I,Hébergement et restauration,2021-05-13
Reports d'échéances fiscales,6.00,1567427.00,01,Guadeloupe,J,Information et communication,2021-05-13
Reports d'échéances fiscales,5.00,10056.00,01,Guadeloupe,K,Activités financières et d'assurance,2021-05-13
Reports d'échéances fiscales,7.00,603209.00,01,Guadeloupe,L,Activités immobilières,2021-05-13
Reports d'échéances fiscales,8.00,78210.00,01,Guadeloupe,M,"Activités spécialisées, scientifiques et techniques",2021-05-13
Reports d'échéances fiscales,14.00,149922.00,01,Guadeloupe,N,Activités de services administratifs et de soutien,2021-05-13
Reports d'échéances fiscales,3.00,50544.00,01,Guadeloupe,P,Enseignement,2021-05-13
Reports d'échéances fiscales,8.00,486352.00,01,Guadeloupe,Q,Santé humaine et action sociale,2021-05-13
Reports d'échéances fiscales,10.00,2735539.00,01,Guadeloupe,Z,Non connu,2021-05-13
Reports d'échéances fiscales,3.00,282011.00,03,Guyane,B,Industries extractives,2021-05-13
Reports d'échéances fiscales,6.00,95573.00,03,Guyane,C,Industrie manufacturière,2021-05-13
Reports d'échéances fiscales,68.00,1931160.00,03,Guyane,G,Commerce,2021-05-13
Reports d'échéances fiscales,7.00,185240.00,03,Guyane,H,Transports et entreposage,2021-05-13
Reports d'échéances fiscales,8.00,116805.00,03,Guyane,I,Hébergement et restauration,2021-05-13
Reports d'échéances fiscales,3.00,68618.00,03,Guyane,K,Activités financières et d'assurance,2021-05-13
Reports d'échéances fiscales,7.00,34490.00,03,Guyane,L,Activités immobilières,2021-05-13
Reports d'échéances fiscales,6.00,293981.00,03,Guyane,M,"Activités spécialisées, scientifiques et techniques",2021-05-13
Reports d'échéances fiscales,11.00,198006.00,03,Guyane,N,Activités de services administratifs et de soutien,2021-05-13
Reports d'échéances fiscales,8.00,1098749.00,03,Guyane,Q,Santé humaine et action sociale,2021-05-13
Reports d'échéances fiscales,15.00,151985.00,03,Guyane,Z,Non connu,2021-05-13
Reports d'échéances fiscales,10.00,344330.00,32,Hauts-de-France,A,"Agriculture, sylviculture et pêche",2021-05-13
Reports d'échéances fiscales,561.00,77272846.00,32,Hauts-de-France,C,Industrie manufacturière,2021-05-13
Reports d'échéances fiscales,32.00,615548.00,32,Hauts-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-13
Reports d'échéances fiscales,25.00,2251452.00,32,Hauts-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-13
Reports d'échéances fiscales,543.00,44353996.00,32,Hauts-de-France,F,Construction,2021-05-13
Reports d'échéances fiscales,1493.00,150339551.00,32,Hauts-de-France,G,Commerce,2021-05-13
Reports d'échéances fiscales,206.00,9922173.00,32,Hauts-de-France,H,Transports et entreposage,2021-05-13
Reports d'échéances fiscales,999.00,8210306.00,32,Hauts-de-France,I,Hébergement et restauration,2021-05-13
Reports d'échéances fiscales,138.00,6749576.00,32,Hauts-de-France,J,Information et communication,2021-05-13
Reports d'échéances fiscales,242.00,4538727.00,32,Hauts-de-France,K,Activités financières et d'assurance,2021-05-13
Reports d'échéances fiscales,387.00,5524606.00,32,Hauts-de-France,L,Activités immobilières,2021-05-13
Reports d'échéances fiscales,517.00,12308379.00,32,Hauts-de-France,M,"Activités spécialisées, scientifiques et techniques",2021-05-13
Reports d'échéances fiscales,230.00,12413831.00,32,Hauts-de-France,N,Activités de services administratifs et de soutien,2021-05-13
Reports d'échéances fiscales,98.00,926435.00,32,Hauts-de-France,P,Enseignement,2021-05-13
Reports d'échéances fiscales,186.00,5218853.00,32,Hauts-de-France,Q,Santé humaine et action sociale,2021-05-13
Reports d'échéances fiscales,111.00,4479684.00,32,Hauts-de-France,R,"Arts, spectacles et activités récréatives",2021-05-13
Reports d'échéances fiscales,357.00,1732750.00,32,Hauts-de-France,S,Autres activités de services,2021-05-13
Reports d'échéances fiscales,46.00,493920.00,32,Hauts-de-France,Z,Non connu,2021-05-13
Reports d'échéances fiscales,783.00,133408092.00,11,Île-de-France,C,Industrie manufacturière,2021-05-13
Reports d'échéances fiscales,59.00,5315571.00,11,Île-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-13
Reports d'échéances fiscales,32.00,1284177.00,11,Île-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-13
Reports d'échéances fiscales,1246.00,43829235.00,11,Île-de-France,F,Construction,2021-05-13
Reports d'échéances fiscales,3164.00,273587059.00,11,Île-de-France,G,Commerce,2021-05-13
Reports d'échéances fiscales,840.00,64922191.00,11,Île-de-France,H,Transports et entreposage,2021-05-13
Reports d'échéances fiscales,2437.00,57719599.00,11,Île-de-France,I,Hébergement et restauration,2021-05-13
Reports d'échéances fiscales,942.00,178730886.00,11,Île-de-France,J,Information et communication,2021-05-13
Reports d'échéances fiscales,712.00,73858995.00,11,Île-de-France,K,Activités financières et d'assurance,2021-05-13
Reports d'échéances fiscales,976.00,66261302.00,11,Île-de-France,L,Activités immobilières,2021-05-13
Reports d'échéances fiscales,2479.00,134946532.00,11,Île-de-France,M,"Activités spécialisées, scientifiques et techniques",2021-05-13
Reports d'échéances fiscales,884.00,64765702.00,11,Île-de-France,N,Activités de services administratifs et de soutien,2021-05-13
Reports d'échéances fiscales,261.00,14372760.00,11,Île-de-France,P,Enseignement,2021-05-13
Reports d'échéances fiscales,571.00,15411342.00,11,Île-de-France,Q,Santé humaine et action sociale,2021-05-13
Reports d'échéances fiscales,397.00,12933668.00,11,Île-de-France,R,"Arts, spectacles et activités récréatives",2021-05-13
Reports d'échéances fiscales,613.00,8047610.00,11,Île-de-France,S,Autres activités de services,2021-05-13
Reports d'échéances fiscales,4.00,9243.00,11,Île-de-France,X,,2021-05-13
Reports d'échéances fiscales,135.00,2896990.00,11,Île-de-France,Z,Non connu,2021-05-13
Reports d'échéances fiscales,84.00,3045629.00,04,La Réunion,C,Industrie manufacturière,2021-05-13
Reports d'échéances fiscales,86.00,1306699.00,04,La Réunion,F,Construction,2021-05-13
Reports d'échéances fiscales,276.00,7729395.00,04,La Réunion,G,Commerce,2021-05-13
Reports d'échéances fiscales,33.00,499175.00,04,La Réunion,H,Transports et entreposage,2021-05-13
Reports d'échéances fiscales,77.00,933804.00,04,La Réunion,I,Hébergement et restauration,2021-05-13
Reports d'échéances fiscales,29.00,166871.00,04,La Réunion,J,Information et communication,2021-05-13
Reports d'échéances fiscales,36.00,2304003.00,04,La Réunion,K,Activités financières et d'assurance,2021-05-13
Reports d'échéances fiscales,84.00,1666168.00,04,La Réunion,L,Activités immobilières,2021-05-13
Reports d'échéances fiscales,74.00,1897160.00,04,La Réunion,M,"Activités spécialisées, scientifiques et techniques",2021-05-13
Reports d'échéances fiscales,41.00,763650.00,04,La Réunion,N,Activités de services administratifs et de soutien,2021-05-13
Reports d'échéances fiscales,18.00,102475.00,04,La Réunion,P,Enseignement,2021-05-13
Reports d'échéances fiscales,31.00,1163275.00,04,La Réunion,Q,Santé humaine et action sociale,2021-05-13
Reports d'échéances fiscales,9.00,1757698.00,04,La Réunion,R,"Arts, spectacles et activités récréatives",2021-05-13
Reports d'échéances fiscales,22.00,39176.00,04,La Réunion,S,Autres activités de services,2021-05-13
Reports d'échéances fiscales,4.00,592509.00,04,La Réunion,Z,Non connu,2021-05-13
Reports d'échéances fiscales,28.00,697982.00,02,Martinique,C,Industrie manufacturière,2021-05-13
Reports d'échéances fiscales,3.00,351750.00,02,Martinique,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-13
Reports d'échéances fiscales,22.00,261126.00,02,Martinique,F,Construction,2021-05-13
Reports d'échéances fiscales,79.00,3359205.00,02,Martinique,G,Commerce,2021-05-13
Reports d'échéances fiscales,16.00,2537587.00,02,Martinique,H,Transports et entreposage,2021-05-13
Reports d'échéances fiscales,28.00,267086.00,02,Martinique,I,Hébergement et restauration,2021-05-13
Reports d'échéances fiscales,10.00,37644.00,02,Martinique,J,Information et communication,2021-05-13
Reports d'échéances fiscales,12.00,588693.00,02,Martinique,K,Activités financières et d'assurance,2021-05-13
Reports d'échéances fiscales,21.00,518147.00,02,Martinique,L,Activités immobilières,2021-05-13
Reports d'échéances fiscales,28.00,160955.00,02,Martinique,M,"Activités spécialisées, scientifiques et techniques",2021-05-13
Reports d'échéances fiscales,27.00,429422.00,02,Martinique,N,Activités de services administratifs et de soutien,2021-05-13
Reports d'échéances fiscales,9.00,363149.00,02,Martinique,Q,Santé humaine et action sociale,2021-05-13
Reports d'échéances fiscales,10.00,193165.00,02,Martinique,R,"Arts, spectacles et activités récréatives",2021-05-13
Reports d'échéances fiscales,24.00,158310.00,02,Martinique,S,Autres activités de services,2021-05-13
Reports d'échéances fiscales,5.00,51135.00,02,Martinique,Z,Non connu,2021-05-13
Reports d'échéances fiscales,10.00,193107.00,06,Mayotte,G,Commerce,2021-05-13
Reports d'échéances fiscales,3.00,16009.00,06,Mayotte,L,Activités immobilières,2021-05-13
Reports d'échéances fiscales,3.00,32875.00,06,Mayotte,M,"Activités spécialisées, scientifiques et techniques",2021-05-13
Reports d'échéances fiscales,6.00,56640.00,06,Mayotte,Z,Non connu,2021-05-13
Reports d'échéances fiscales,17.00,273214.00,28,Normandie,A,"Agriculture, sylviculture et pêche",2021-05-13
Reports d'échéances fiscales,296.00,17965393.00,28,Normandie,C,Industrie manufacturière,2021-05-13
Reports d'échéances fiscales,9.00,220203.00,28,Normandie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-13
Reports d'échéances fiscales,319.00,7096888.00,28,Normandie,F,Construction,2021-05-13
Reports d'échéances fiscales,800.00,17783491.00,28,Normandie,G,Commerce,2021-05-13
Reports d'échéances fiscales,123.00,4289938.00,28,Normandie,H,Transports et entreposage,2021-05-13
Reports d'échéances fiscales,529.00,5116151.00,28,Normandie,I,Hébergement et restauration,2021-05-13
Reports d'échéances fiscales,44.00,409520.00,28,Normandie,J,Information et communication,2021-05-13
Reports d'échéances fiscales,121.00,2575025.00,28,Normandie,K,Activités financières et d'assurance,2021-05-13
Reports d'échéances fiscales,242.00,2639664.00,28,Normandie,L,Activités immobilières,2021-05-13
Reports d'échéances fiscales,298.00,4663939.00,28,Normandie,M,"Activités spécialisées, scientifiques et techniques",2021-05-13
Reports d'échéances fiscales,112.00,6123502.00,28,Normandie,N,Activités de services administratifs et de soutien,2021-05-13
Reports d'échéances fiscales,45.00,620538.00,28,Normandie,P,Enseignement,2021-05-13
Reports d'échéances fiscales,123.00,3182006.00,28,Normandie,Q,Santé humaine et action sociale,2021-05-13
Reports d'échéances fiscales,103.00,2164061.00,28,Normandie,R,"Arts, spectacles et activités récréatives",2021-05-13
Reports d'échéances fiscales,74.00,896210.00,28,Normandie,S,Autres activités de services,2021-05-13
Reports d'échéances fiscales,46.00,522147.00,28,Normandie,Z,Non connu,2021-05-13
Reports d'échéances fiscales,129.00,6066488.00,75,Nouvelle-Aquitaine,A,"Agriculture, sylviculture et pêche",2021-05-13
Reports d'échéances fiscales,13.00,4485374.00,75,Nouvelle-Aquitaine,B,Industries extractives,2021-05-13
Reports d'échéances fiscales,779.00,56696412.00,75,Nouvelle-Aquitaine,C,Industrie manufacturière,2021-05-13
Reports d'échéances fiscales,9.00,67858.00,75,Nouvelle-Aquitaine,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-13
Reports d'échéances fiscales,25.00,1539887.00,75,Nouvelle-Aquitaine,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-13
Reports d'échéances fiscales,773.00,20868797.00,75,Nouvelle-Aquitaine,F,Construction,2021-05-13
Reports d'échéances fiscales,1995.00,45280598.00,75,Nouvelle-Aquitaine,G,Commerce,2021-05-13
Reports d'échéances fiscales,211.00,7500806.00,75,Nouvelle-Aquitaine,H,Transports et entreposage,2021-05-13
Reports d'échéances fiscales,1526.00,13446157.00,75,Nouvelle-Aquitaine,I,Hébergement et restauration,2021-05-13
Reports d'échéances fiscales,125.00,8599673.00,75,Nouvelle-Aquitaine,J,Information et communication,2021-05-13
Reports d'échéances fiscales,351.00,7903330.00,75,Nouvelle-Aquitaine,K,Activités financières et d'assurance,2021-05-13
Reports d'échéances fiscales,675.00,7817975.00,75,Nouvelle-Aquitaine,L,Activités immobilières,2021-05-13
Reports d'échéances fiscales,680.00,9300820.00,75,Nouvelle-Aquitaine,M,"Activités spécialisées, scientifiques et techniques",2021-05-13
Reports d'échéances fiscales,357.00,6108045.00,75,Nouvelle-Aquitaine,N,Activités de services administratifs et de soutien,2021-05-13
Reports d'échéances fiscales,112.00,918898.00,75,Nouvelle-Aquitaine,P,Enseignement,2021-05-13
Reports d'échéances fiscales,233.00,12192086.00,75,Nouvelle-Aquitaine,Q,Santé humaine et action sociale,2021-05-13
Reports d'échéances fiscales,171.00,2462645.00,75,Nouvelle-Aquitaine,R,"Arts, spectacles et activités récréatives",2021-05-13
Reports d'échéances fiscales,318.00,1336207.00,75,Nouvelle-Aquitaine,S,Autres activités de services,2021-05-13
Reports d'échéances fiscales,55.00,2506508.00,75,Nouvelle-Aquitaine,Z,Non connu,2021-05-13
Reports d'échéances fiscales,69.00,1147077.00,76,Occitanie,A,"Agriculture, sylviculture et pêche",2021-05-13
Reports d'échéances fiscales,4.00,553419.00,76,Occitanie,B,Industries extractives,2021-05-13
Reports d'échéances fiscales,535.00,36960038.00,76,Occitanie,C,Industrie manufacturière,2021-05-13
Reports d'échéances fiscales,15.00,800078.00,76,Occitanie,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-13
Reports d'échéances fiscales,20.00,457381.00,76,Occitanie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-13
Reports d'échéances fiscales,733.00,23575650.00,76,Occitanie,F,Construction,2021-05-13
Reports d'échéances fiscales,1828.00,46209692.00,76,Occitanie,G,Commerce,2021-05-13
Reports d'échéances fiscales,228.00,8497052.00,76,Occitanie,H,Transports et entreposage,2021-05-13
Reports d'échéances fiscales,1299.00,12671976.00,76,Occitanie,I,Hébergement et restauration,2021-05-13
Reports d'échéances fiscales,158.00,3135933.00,76,Occitanie,J,Information et communication,2021-05-13
Reports d'échéances fiscales,245.00,15560879.00,76,Occitanie,K,Activités financières et d'assurance,2021-05-13
Reports d'échéances fiscales,599.00,10593302.00,76,Occitanie,L,Activités immobilières,2021-05-13
Reports d'échéances fiscales,580.00,12636671.00,76,Occitanie,M,"Activités spécialisées, scientifiques et techniques",2021-05-13
Reports d'échéances fiscales,309.00,9499476.00,76,Occitanie,N,Activités de services administratifs et de soutien,2021-05-13
Reports d'échéances fiscales,102.00,1480981.00,76,Occitanie,P,Enseignement,2021-05-13
Reports d'échéances fiscales,195.00,6513703.00,76,Occitanie,Q,Santé humaine et action sociale,2021-05-13
Reports d'échéances fiscales,177.00,4221219.00,76,Occitanie,R,"Arts, spectacles et activités récréatives",2021-05-13
Reports d'échéances fiscales,348.00,2062180.00,76,Occitanie,S,Autres activités de services,2021-05-13
Reports d'échéances fiscales,61.00,657106.00,76,Occitanie,Z,Non connu,2021-05-13
Reports d'échéances fiscales,18.00,561271.00,52,Pays de la Loire,A,"Agriculture, sylviculture et pêche",2021-05-13
Reports d'échéances fiscales,4.00,179921.00,52,Pays de la Loire,B,Industries extractives,2021-05-13
Reports d'échéances fiscales,527.00,38772571.00,52,Pays de la Loire,C,Industrie manufacturière,2021-05-13
Reports d'échéances fiscales,3.00,39918.00,52,Pays de la Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-05-13
Reports d'échéances fiscales,16.00,348364.00,52,Pays de la Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-05-13
Reports d'échéances fiscales,464.00,8733348.00,52,Pays de la Loire,F,Construction,2021-05-13
