dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,1820.00,95851263.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche",2020-11-20
Prêts garantis par l'Etat,13.00,4847000.00,84,Auvergne-Rhône-Alpes,B,Industries extractives,2020-11-20
Prêts garantis par l'Etat,7132.00,2585638752.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière,2020-11-20
Prêts garantis par l'Etat,3.00,185000.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-11-20
Prêts garantis par l'Etat,175.00,65617974.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-11-20
Prêts garantis par l'Etat,11257.00,1427684085.00,84,Auvergne-Rhône-Alpes,F,Construction,2020-11-20
Prêts garantis par l'Etat,18254.00,3557653847.00,84,Auvergne-Rhône-Alpes,G,Commerce,2020-11-20
Prêts garantis par l'Etat,2124.00,397903901.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage,2020-11-20
Prêts garantis par l'Etat,11902.00,962694985.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration,2020-11-20
Prêts garantis par l'Etat,1501.00,389132131.00,84,Auvergne-Rhône-Alpes,J,Information et communication,2020-11-20
Prêts garantis par l'Etat,1286.00,1111024944.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance,2020-11-20
Prêts garantis par l'Etat,1755.00,189651970.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières,2020-11-20
Prêts garantis par l'Etat,7037.00,1591628043.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques",2020-11-20
Prêts garantis par l'Etat,2824.00,380714920.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien,2020-11-20
Prêts garantis par l'Etat,1604.00,94243022.00,84,Auvergne-Rhône-Alpes,P,Enseignement,2020-11-20
Prêts garantis par l'Etat,4984.00,315946268.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale,2020-11-20
Prêts garantis par l'Etat,1540.00,240776949.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives",2020-11-20
Prêts garantis par l'Etat,4544.00,142554087.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services,2020-11-20
Prêts garantis par l'Etat,92.00,9715552.00,84,Auvergne-Rhône-Alpes,Z,Non connu,2020-11-20
Prêts garantis par l'Etat,1187.00,100448738.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche",2020-11-20
Prêts garantis par l'Etat,13.00,4442500.00,27,Bourgogne-Franche-Comté,B,Industries extractives,2020-11-20
Prêts garantis par l'Etat,2172.00,861598246.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière,2020-11-20
