dispositif,volet,nombre_aides,montant_total,reg,libelle_region,code_section,libelle_section
Fonds de solidarité,VOLET1,6833,9365093.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,11,14171.00,84,Auvergne-Rhône-Alpes,B,Industries extractives
Fonds de solidarité,VOLET1,14201,18281716.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière
Fonds de solidarité,VOLET1,95,127634.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,712,870058.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,41195,59485197.00,84,Auvergne-Rhône-Alpes,F,Construction
Fonds de solidarité,VOLET1,52053,70075685.00,84,Auvergne-Rhône-Alpes,G,Commerce
Fonds de solidarité,VOLET1,10889,15157918.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage
Fonds de solidarité,VOLET1,39105,56379740.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration
Fonds de solidarité,VOLET1,5198,6815363.00,84,Auvergne-Rhône-Alpes,J,Information et communication
Fonds de solidarité,VOLET1,2398,3385008.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,9116,12464754.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières
Fonds de solidarité,VOLET1,28205,38305481.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,13224,17191732.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,5,7500.00,84,Auvergne-Rhône-Alpes,O,Administration publique
Fonds de solidarité,VOLET1,27165,34721345.00,84,Auvergne-Rhône-Alpes,P,Enseignement
Fonds de solidarité,VOLET1,33604,45516121.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,14469,17677087.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,37750,47093706.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services
Fonds de solidarité,VOLET1,2399,3308010.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,7,10500.00,27,Bourgogne-Franche-Comté,B,Industries extractives
Fonds de solidarité,VOLET1,3988,5048097.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière
Fonds de solidarité,VOLET1,10,13000.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,308,385776.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,10295,14815075.00,27,Bourgogne-Franche-Comté,F,Construction
Fonds de solidarité,VOLET1,16403,21850210.00,27,Bourgogne-Franche-Comté,G,Commerce
Fonds de solidarité,VOLET1,1634,2237134.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage
Fonds de solidarité,VOLET1,11385,16283605.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration
Fonds de solidarité,VOLET1,961,1204285.00,27,Bourgogne-Franche-Comté,J,Information et communication
Fonds de solidarité,VOLET1,584,800093.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,2066,2749575.00,27,Bourgogne-Franche-Comté,L,Activités immobilières
Fonds de solidarité,VOLET1,5556,7546952.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,2809,3582587.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,6,8100.00,27,Bourgogne-Franche-Comté,O,Administration publique
Fonds de solidarité,VOLET1,3801,4575739.00,27,Bourgogne-Franche-Comté,P,Enseignement
Fonds de solidarité,VOLET1,7397,9947701.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,3642,4367877.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,11882,14998274.00,27,Bourgogne-Franche-Comté,S,Autres activités de services
Fonds de solidarité,VOLET1,2049,2808441.00,53,Bretagne,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,8,12000.00,53,Bretagne,B,Industries extractives
Fonds de solidarité,VOLET1,5344,6614851.00,53,Bretagne,C,Industrie manufacturière
Fonds de solidarité,VOLET1,14,20805.00,53,Bretagne,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,213,260017.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,11699,16816593.00,53,Bretagne,F,Construction
Fonds de solidarité,VOLET1,18014,24388261.00,53,Bretagne,G,Commerce
Fonds de solidarité,VOLET1,2069,2851723.00,53,Bretagne,H,Transports et entreposage
Fonds de solidarité,VOLET1,15412,22186464.00,53,Bretagne,I,Hébergement et restauration
Fonds de solidarité,VOLET1,1559,1970639.00,53,Bretagne,J,Information et communication
Fonds de solidarité,VOLET1,732,1032865.00,53,Bretagne,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,2957,3903846.00,53,Bretagne,L,Activités immobilières
Fonds de solidarité,VOLET1,8212,11110749.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,3616,4514796.00,53,Bretagne,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,4,6000.00,53,Bretagne,O,Administration publique
Fonds de solidarité,VOLET1,4250,5211968.00,53,Bretagne,P,Enseignement
Fonds de solidarité,VOLET1,12305,16794283.00,53,Bretagne,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,4507,5383145.00,53,Bretagne,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,13371,16936052.00,53,Bretagne,S,Autres activités de services
Fonds de solidarité,VOLET1,1761,2433393.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,3314,4245950.00,24,Centre-Val de Loire,C,Industrie manufacturière
Fonds de solidarité,VOLET1,6,9000.00,24,Centre-Val de Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,191,197020.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,10184,14580460.00,24,Centre-Val de Loire,F,Construction
Fonds de solidarité,VOLET1,13276,17497394.00,24,Centre-Val de Loire,G,Commerce
Fonds de solidarité,VOLET1,1959,2757094.00,24,Centre-Val de Loire,H,Transports et entreposage
Fonds de solidarité,VOLET1,8960,12863503.00,24,Centre-Val de Loire,I,Hébergement et restauration
Fonds de solidarité,VOLET1,1027,1326627.00,24,Centre-Val de Loire,J,Information et communication
Fonds de solidarité,VOLET1,493,693492.00,24,Centre-Val de Loire,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,2081,2797407.00,24,Centre-Val de Loire,L,Activités immobilières
Fonds de solidarité,VOLET1,5197,7021080.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,2784,3539074.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,3,2050.00,24,Centre-Val de Loire,O,Administration publique
Fonds de solidarité,VOLET1,3109,3880766.00,24,Centre-Val de Loire,P,Enseignement
Fonds de solidarité,VOLET1,6347,8497805.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,3223,3939799.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,10566,13298312.00,24,Centre-Val de Loire,S,Autres activités de services
Fonds de solidarité,VOLET1,1554,2152756.00,94,Corse,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,1234,1630990.00,94,Corse,C,Industrie manufacturière
Fonds de solidarité,VOLET1,16,23406.00,94,Corse,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,3326,4735304.00,94,Corse,F,Construction
Fonds de solidarité,VOLET1,3308,4616429.00,94,Corse,G,Commerce
Fonds de solidarité,VOLET1,473,674076.00,94,Corse,H,Transports et entreposage
Fonds de solidarité,VOLET1,3115,4462965.00,94,Corse,I,Hébergement et restauration
Fonds de solidarité,VOLET1,220,295510.00,94,Corse,J,Information et communication
Fonds de solidarité,VOLET1,82,114976.00,94,Corse,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,737,1006569.00,94,Corse,L,Activités immobilières
Fonds de solidarité,VOLET1,2128,2969164.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,1192,1519095.00,94,Corse,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,589,725294.00,94,Corse,P,Enseignement
Fonds de solidarité,VOLET1,1252,1694171.00,94,Corse,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,632,811436.00,94,Corse,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,1946,2347811.00,94,Corse,S,Autres activités de services
Fonds de solidarité,VOLET1,3338,4658823.00,44,Grand Est,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,10,12654.00,44,Grand Est,B,Industries extractives
Fonds de solidarité,VOLET1,6941,9095097.00,44,Grand Est,C,Industrie manufacturière
Fonds de solidarité,VOLET1,16,21533.00,44,Grand Est,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,609,717918.00,44,Grand Est,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,21230,30650158.00,44,Grand Est,F,Construction
