dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,2229.00,116304396.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche",2021-06-04
Prêts garantis par l'Etat,18.00,6202000.00,84,Auvergne-Rhône-Alpes,B,Industries extractives,2021-06-04
Prêts garantis par l'Etat,7932.00,2796770691.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière,2021-06-04
Prêts garantis par l'Etat,24.00,1376689.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-04
Prêts garantis par l'Etat,197.00,71962753.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-04
Prêts garantis par l'Etat,12672.00,1543824691.00,84,Auvergne-Rhône-Alpes,F,Construction,2021-06-04
Prêts garantis par l'Etat,20128.00,3865900590.00,84,Auvergne-Rhône-Alpes,G,Commerce,2021-06-04
Prêts garantis par l'Etat,2478.00,497539807.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage,2021-06-04
Prêts garantis par l'Etat,13343.00,1248980147.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration,2021-06-04
Prêts garantis par l'Etat,1709.00,426127169.00,84,Auvergne-Rhône-Alpes,J,Information et communication,2021-06-04
Prêts garantis par l'Etat,1467.00,1280546398.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance,2021-06-04
Prêts garantis par l'Etat,2018.00,209909700.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières,2021-06-04
Prêts garantis par l'Etat,7815.00,1775157614.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques",2021-06-04
Prêts garantis par l'Etat,3355.00,448309080.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien,2021-06-04
Prêts garantis par l'Etat,1799.00,120756649.00,84,Auvergne-Rhône-Alpes,P,Enseignement,2021-06-04
Prêts garantis par l'Etat,5445.00,339837788.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale,2021-06-04
Prêts garantis par l'Etat,1790.00,349707925.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives",2021-06-04
Prêts garantis par l'Etat,4990.00,163376274.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services,2021-06-04
Prêts garantis par l'Etat,69.00,8376231.00,84,Auvergne-Rhône-Alpes,Z,Non connu,2021-06-04
Prêts garantis par l'Etat,1348.00,113474186.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche",2021-06-04
Prêts garantis par l'Etat,14.00,4922500.00,27,Bourgogne-Franche-Comté,B,Industries extractives,2021-06-04
Prêts garantis par l'Etat,2364.00,916296442.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière,2021-06-04
Prêts garantis par l'Etat,3.00,137000.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-04
Prêts garantis par l'Etat,67.00,13802754.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-04
Prêts garantis par l'Etat,3491.00,361382269.00,27,Bourgogne-Franche-Comté,F,Construction,2021-06-04
Prêts garantis par l'Etat,6116.00,933233868.00,27,Bourgogne-Franche-Comté,G,Commerce,2021-06-04
Prêts garantis par l'Etat,593.00,85350630.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage,2021-06-04
Prêts garantis par l'Etat,3582.00,239736864.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration,2021-06-04
Prêts garantis par l'Etat,295.00,39915053.00,27,Bourgogne-Franche-Comté,J,Information et communication,2021-06-04
Prêts garantis par l'Etat,381.00,309527269.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance,2021-06-04
Prêts garantis par l'Etat,459.00,36212486.00,27,Bourgogne-Franche-Comté,L,Activités immobilières,2021-06-04
Prêts garantis par l'Etat,1548.00,237381634.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques",2021-06-04
Prêts garantis par l'Etat,725.00,119732779.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien,2021-06-04
Prêts garantis par l'Etat,426.00,25692824.00,27,Bourgogne-Franche-Comté,P,Enseignement,2021-06-04
Prêts garantis par l'Etat,1554.00,82923043.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale,2021-06-04
Prêts garantis par l'Etat,509.00,48622076.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives",2021-06-04
Prêts garantis par l'Etat,1589.00,41539158.00,27,Bourgogne-Franche-Comté,S,Autres activités de services,2021-06-04
Prêts garantis par l'Etat,29.00,3010813.00,27,Bourgogne-Franche-Comté,Z,Non connu,2021-06-04
Prêts garantis par l'Etat,661.00,47450605.00,53,Bretagne,A,"Agriculture, sylviculture et pêche",2021-06-04
Prêts garantis par l'Etat,4.00,978316.00,53,Bretagne,B,Industries extractives,2021-06-04
