dispositif,volet,nombre_aides,montant_total,reg,libelle_region,code_section,libelle_section
Fonds de solidarité,VOLET1,11667,16019281.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,15,19100.00,84,Auvergne-Rhône-Alpes,B,Industries extractives
Fonds de solidarité,VOLET1,21962,27946256.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière
Fonds de solidarité,VOLET1,259,354901.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,1284,1615533.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,60442,86900356.00,84,Auvergne-Rhône-Alpes,F,Construction
Fonds de solidarité,VOLET1,79841,106127910.00,84,Auvergne-Rhône-Alpes,G,Commerce
Fonds de solidarité,VOLET1,29167,40660501.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage
Fonds de solidarité,VOLET1,70674,101060104.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration
Fonds de solidarité,VOLET1,9816,12818949.00,84,Auvergne-Rhône-Alpes,J,Information et communication
Fonds de solidarité,VOLET1,3883,5468503.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,15036,20352829.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières
Fonds de solidarité,VOLET1,48268,64853238.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,23484,30540089.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,9,12722.00,84,Auvergne-Rhône-Alpes,O,Administration publique
Fonds de solidarité,VOLET1,45466,57401088.00,84,Auvergne-Rhône-Alpes,P,Enseignement
Fonds de solidarité,VOLET1,47965,64025640.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,33967,41693309.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,50313,61085957.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services
Fonds de solidarité,VOLET1,3925,5398178.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,10,15000.00,27,Bourgogne-Franche-Comté,B,Industries extractives
Fonds de solidarité,VOLET1,6117,7691821.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière
Fonds de solidarité,VOLET1,17,22150.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,501,632635.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,14634,20959176.00,27,Bourgogne-Franche-Comté,F,Construction
Fonds de solidarité,VOLET1,24222,31705387.00,27,Bourgogne-Franche-Comté,G,Commerce
Fonds de solidarité,VOLET1,3345,4534503.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage
Fonds de solidarité,VOLET1,20292,28804672.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration
Fonds de solidarité,VOLET1,1800,2271583.00,27,Bourgogne-Franche-Comté,J,Information et communication
Fonds de solidarité,VOLET1,897,1225894.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,3271,4322842.00,27,Bourgogne-Franche-Comté,L,Activités immobilières
Fonds de solidarité,VOLET1,9261,12383561.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,4735,6034492.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,10,13650.00,27,Bourgogne-Franche-Comté,O,Administration publique
Fonds de solidarité,VOLET1,6872,8140929.00,27,Bourgogne-Franche-Comté,P,Enseignement
Fonds de solidarité,VOLET1,10526,13926514.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,8661,10334281.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,15159,18551557.00,27,Bourgogne-Franche-Comté,S,Autres activités de services
Fonds de solidarité,VOLET1,3216,4394872.00,53,Bretagne,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,12,18000.00,53,Bretagne,B,Industries extractives
Fonds de solidarité,VOLET1,8163,9973852.00,53,Bretagne,C,Industrie manufacturière
Fonds de solidarité,VOLET1,26,37245.00,53,Bretagne,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,314,378370.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,16141,23007479.00,53,Bretagne,F,Construction
Fonds de solidarité,VOLET1,25796,34363908.00,53,Bretagne,G,Commerce
Fonds de solidarité,VOLET1,4498,6207653.00,53,Bretagne,H,Transports et entreposage
Fonds de solidarité,VOLET1,26593,38029749.00,53,Bretagne,I,Hébergement et restauration
Fonds de solidarité,VOLET1,3029,3831600.00,53,Bretagne,J,Information et communication
Fonds de solidarité,VOLET1,1168,1644009.00,53,Bretagne,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,4876,6363621.00,53,Bretagne,L,Activités immobilières
Fonds de solidarité,VOLET1,13790,18442014.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,5938,7413740.00,53,Bretagne,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,6,9000.00,53,Bretagne,O,Administration publique
Fonds de solidarité,VOLET1,7670,9278037.00,53,Bretagne,P,Enseignement
Fonds de solidarité,VOLET1,17453,23437518.00,53,Bretagne,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,10560,12642848.00,53,Bretagne,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,16965,20863866.00,53,Bretagne,S,Autres activités de services
Fonds de solidarité,VOLET1,2819,3873196.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,5161,6522239.00,24,Centre-Val de Loire,C,Industrie manufacturière
Fonds de solidarité,VOLET1,9,13500.00,24,Centre-Val de Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,316,328636.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,14420,20595722.00,24,Centre-Val de Loire,F,Construction
Fonds de solidarité,VOLET1,19746,25712646.00,24,Centre-Val de Loire,G,Commerce
Fonds de solidarité,VOLET1,5180,7237410.00,24,Centre-Val de Loire,H,Transports et entreposage
Fonds de solidarité,VOLET1,16419,23476986.00,24,Centre-Val de Loire,I,Hébergement et restauration
Fonds de solidarité,VOLET1,1991,2587616.00,24,Centre-Val de Loire,J,Information et communication
Fonds de solidarité,VOLET1,774,1078597.00,24,Centre-Val de Loire,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,3363,4502518.00,24,Centre-Val de Loire,L,Activités immobilières
Fonds de solidarité,VOLET1,8710,11712690.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,4818,6135382.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,5,3895.00,24,Centre-Val de Loire,O,Administration publique
Fonds de solidarité,VOLET1,5554,6824526.00,24,Centre-Val de Loire,P,Enseignement
Fonds de solidarité,VOLET1,8967,11814599.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,7696,9426969.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,13582,16621546.00,24,Centre-Val de Loire,S,Autres activités de services
Fonds de solidarité,VOLET1,2656,3671402.00,94,Corse,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,2057,2718820.00,94,Corse,C,Industrie manufacturière
Fonds de solidarité,VOLET1,30,43526.00,94,Corse,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,4837,6857172.00,94,Corse,F,Construction
Fonds de solidarité,VOLET1,5394,7511920.00,94,Corse,G,Commerce
Fonds de solidarité,VOLET1,972,1390354.00,94,Corse,H,Transports et entreposage
Fonds de solidarité,VOLET1,6631,9516021.00,94,Corse,I,Hébergement et restauration
Fonds de solidarité,VOLET1,393,517525.00,94,Corse,J,Information et communication
Fonds de solidarité,VOLET1,137,192155.00,94,Corse,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,1492,2041370.00,94,Corse,L,Activités immobilières
Fonds de solidarité,VOLET1,3664,5091208.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,2156,2771335.00,94,Corse,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,1126,1375570.00,94,Corse,P,Enseignement
Fonds de solidarité,VOLET1,1823,2443673.00,94,Corse,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,1419,1857988.00,94,Corse,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,2809,3381306.00,94,Corse,S,Autres activités de services
Fonds de solidarité,VOLET1,5501,7671650.00,44,Grand Est,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,12,14280.00,44,Grand Est,B,Industries extractives
Fonds de solidarité,VOLET1,10676,13831232.00,44,Grand Est,C,Industrie manufacturière
Fonds de solidarité,VOLET1,30,39312.00,44,Grand Est,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,1287,1588130.00,44,Grand Est,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,30384,43639370.00,44,Grand Est,F,Construction
Fonds de solidarité,VOLET1,44983,59526385.00,44,Grand Est,G,Commerce
Fonds de solidarité,VOLET1,9678,13263564.00,44,Grand Est,H,Transports et entreposage
Fonds de solidarité,VOLET1,33489,48049364.00,44,Grand Est,I,Hébergement et restauration
Fonds de solidarité,VOLET1,3956,5093321.00,44,Grand Est,J,Information et communication
Fonds de solidarité,VOLET1,1928,2669692.00,44,Grand Est,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,5859,7857807.00,44,Grand Est,L,Activités immobilières
Fonds de solidarité,VOLET1,20463,27330599.00,44,Grand Est,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,9208,11811460.00,44,Grand Est,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,9,13500.00,44,Grand Est,O,Administration publique
Fonds de solidarité,VOLET1,11532,13908112.00,44,Grand Est,P,Enseignement
Fonds de solidarité,VOLET1,21696,29488369.00,44,Grand Est,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,14444,17226507.00,44,Grand Est,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,30967,37112198.00,44,Grand Est,S,Autres activités de services
Fonds de solidarité,VOLET1,3,2350.00,44,Grand Est,,
Fonds de solidarité,VOLET1,7737,10604859.00,01,Guadeloupe,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,4,6000.00,01,Guadeloupe,B,Industries extractives
