dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,2113.00,111352264.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche",2021-03-12
Prêts garantis par l'Etat,18.00,6202000.00,84,Auvergne-Rhône-Alpes,B,Industries extractives,2021-03-12
Prêts garantis par l'Etat,7682.00,2742999968.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière,2021-03-12
Prêts garantis par l'Etat,15.00,1035830.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-03-12
Prêts garantis par l'Etat,189.00,70247753.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-12
Prêts garantis par l'Etat,12202.00,1515990253.00,84,Auvergne-Rhône-Alpes,F,Construction,2021-03-12
Prêts garantis par l'Etat,19498.00,3756190436.00,84,Auvergne-Rhône-Alpes,G,Commerce,2021-03-12
Prêts garantis par l'Etat,2390.00,480389326.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage,2021-03-12
Prêts garantis par l'Etat,13019.00,1164622013.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration,2021-03-12
Prêts garantis par l'Etat,1643.00,418023268.00,84,Auvergne-Rhône-Alpes,J,Information et communication,2021-03-12
Prêts garantis par l'Etat,1415.00,1265864748.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance,2021-03-12
Prêts garantis par l'Etat,1942.00,203149173.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières,2021-03-12
Prêts garantis par l'Etat,7633.00,1652252245.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques",2021-03-12
Prêts garantis par l'Etat,3209.00,435675632.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien,2021-03-12
Prêts garantis par l'Etat,1741.00,113646447.00,84,Auvergne-Rhône-Alpes,P,Enseignement,2021-03-12
Prêts garantis par l'Etat,5338.00,334064806.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale,2021-03-12
Prêts garantis par l'Etat,1714.00,341614787.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives",2021-03-12
Prêts garantis par l'Etat,4855.00,157525625.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services,2021-03-12
Prêts garantis par l'Etat,78.00,8525890.00,84,Auvergne-Rhône-Alpes,Z,Non connu,2021-03-12
Prêts garantis par l'Etat,1303.00,108276072.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche",2021-03-12
Prêts garantis par l'Etat,14.00,4922500.00,27,Bourgogne-Franche-Comté,B,Industries extractives,2021-03-12
Prêts garantis par l'Etat,2306.00,899409120.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière,2021-03-12
Prêts garantis par l'Etat,3.00,137000.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-03-12
Prêts garantis par l'Etat,67.00,16782754.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-12
Prêts garantis par l'Etat,3375.00,351673019.00,27,Bourgogne-Franche-Comté,F,Construction,2021-03-12
Prêts garantis par l'Etat,5965.00,901626648.00,27,Bourgogne-Franche-Comté,G,Commerce,2021-03-12
Prêts garantis par l'Etat,578.00,84332480.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage,2021-03-12
Prêts garantis par l'Etat,3523.00,233970508.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration,2021-03-12
Prêts garantis par l'Etat,286.00,39490763.00,27,Bourgogne-Franche-Comté,J,Information et communication,2021-03-12
Prêts garantis par l'Etat,369.00,302930769.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance,2021-03-12
Prêts garantis par l'Etat,455.00,36471866.00,27,Bourgogne-Franche-Comté,L,Activités immobilières,2021-03-12
Prêts garantis par l'Etat,1537.00,238998182.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques",2021-03-12
Prêts garantis par l'Etat,690.00,115643045.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien,2021-03-12
Prêts garantis par l'Etat,413.00,25209111.00,27,Bourgogne-Franche-Comté,P,Enseignement,2021-03-12
Prêts garantis par l'Etat,1536.00,82573876.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale,2021-03-12
Prêts garantis par l'Etat,490.00,45846165.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives",2021-03-12
Prêts garantis par l'Etat,1548.00,40263007.00,27,Bourgogne-Franche-Comté,S,Autres activités de services,2021-03-12
Prêts garantis par l'Etat,29.00,3010813.00,27,Bourgogne-Franche-Comté,Z,Non connu,2021-03-12
Prêts garantis par l'Etat,631.00,59903054.00,53,Bretagne,A,"Agriculture, sylviculture et pêche",2021-03-12
Prêts garantis par l'Etat,4.00,978316.00,53,Bretagne,B,Industries extractives,2021-03-12
Prêts garantis par l'Etat,1944.00,561093459.00,53,Bretagne,C,Industrie manufacturière,2021-03-12
Prêts garantis par l'Etat,43.00,17141000.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-12
Prêts garantis par l'Etat,3248.00,395101973.00,53,Bretagne,F,Construction,2021-03-12
Prêts garantis par l'Etat,5994.00,955480719.00,53,Bretagne,G,Commerce,2021-03-12
Prêts garantis par l'Etat,522.00,197159696.00,53,Bretagne,H,Transports et entreposage,2021-03-12
Prêts garantis par l'Etat,4856.00,377337600.00,53,Bretagne,I,Hébergement et restauration,2021-03-12
Prêts garantis par l'Etat,434.00,108599588.00,53,Bretagne,J,Information et communication,2021-03-12
Prêts garantis par l'Etat,406.00,1027484713.00,53,Bretagne,K,Activités financières et d'assurance,2021-03-12
Prêts garantis par l'Etat,481.00,50756248.00,53,Bretagne,L,Activités immobilières,2021-03-12
Prêts garantis par l'Etat,1764.00,332630705.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques",2021-03-12
Prêts garantis par l'Etat,816.00,523400786.00,53,Bretagne,N,Activités de services administratifs et de soutien,2021-03-12
Prêts garantis par l'Etat,476.00,25049589.00,53,Bretagne,P,Enseignement,2021-03-12
Prêts garantis par l'Etat,1868.00,82612341.00,53,Bretagne,Q,Santé humaine et action sociale,2021-03-12
Prêts garantis par l'Etat,521.00,65080167.00,53,Bretagne,R,"Arts, spectacles et activités récréatives",2021-03-12
Prêts garantis par l'Etat,1721.00,67333356.00,53,Bretagne,S,Autres activités de services,2021-03-12
Prêts garantis par l'Etat,34.00,3912080.00,53,Bretagne,Z,Non connu,2021-03-12
Prêts garantis par l'Etat,845.00,60639494.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche",2021-03-12
Prêts garantis par l'Etat,7.00,15303400.00,24,Centre-Val de Loire,B,Industries extractives,2021-03-12
Prêts garantis par l'Etat,1739.00,793478876.00,24,Centre-Val de Loire,C,Industrie manufacturière,2021-03-12
Prêts garantis par l'Etat,28.00,5778500.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-12
Prêts garantis par l'Etat,3040.00,313129919.00,24,Centre-Val de Loire,F,Construction,2021-03-12
Prêts garantis par l'Etat,4416.00,837707055.00,24,Centre-Val de Loire,G,Commerce,2021-03-12
Prêts garantis par l'Etat,563.00,69654194.00,24,Centre-Val de Loire,H,Transports et entreposage,2021-03-12
Prêts garantis par l'Etat,2834.00,181479002.00,24,Centre-Val de Loire,I,Hébergement et restauration,2021-03-12
Prêts garantis par l'Etat,302.00,49804997.00,24,Centre-Val de Loire,J,Information et communication,2021-03-12
Prêts garantis par l'Etat,304.00,267578753.00,24,Centre-Val de Loire,K,Activités financières et d'assurance,2021-03-12
Prêts garantis par l'Etat,369.00,19822524.00,24,Centre-Val de Loire,L,Activités immobilières,2021-03-12
Prêts garantis par l'Etat,1293.00,156329886.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques",2021-03-12
Prêts garantis par l'Etat,634.00,72596673.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien,2021-03-12
Prêts garantis par l'Etat,381.00,22984928.00,24,Centre-Val de Loire,P,Enseignement,2021-03-12
Prêts garantis par l'Etat,1329.00,80596109.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale,2021-03-12
Prêts garantis par l'Etat,464.00,54946774.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives",2021-03-12
Prêts garantis par l'Etat,1374.00,33050245.00,24,Centre-Val de Loire,S,Autres activités de services,2021-03-12
Prêts garantis par l'Etat,46.00,23537300.00,24,Centre-Val de Loire,Z,Non connu,2021-03-12
Prêts garantis par l'Etat,250.00,18800933.00,94,Corse,A,"Agriculture, sylviculture et pêche",2021-03-12
Prêts garantis par l'Etat,369.00,80653446.00,94,Corse,C,Industrie manufacturière,2021-03-12
Prêts garantis par l'Etat,14.00,2131600.00,94,Corse,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-12
Prêts garantis par l'Etat,992.00,143041373.00,94,Corse,F,Construction,2021-03-12
Prêts garantis par l'Etat,1589.00,319241095.00,94,Corse,G,Commerce,2021-03-12
Prêts garantis par l'Etat,183.00,106154270.00,94,Corse,H,Transports et entreposage,2021-03-12
Prêts garantis par l'Etat,1428.00,160437918.00,94,Corse,I,Hébergement et restauration,2021-03-12
Prêts garantis par l'Etat,82.00,9150515.00,94,Corse,J,Information et communication,2021-03-12
Prêts garantis par l'Etat,59.00,18952475.00,94,Corse,K,Activités financières et d'assurance,2021-03-12
Prêts garantis par l'Etat,172.00,13033189.00,94,Corse,L,Activités immobilières,2021-03-12
Prêts garantis par l'Etat,375.00,37968796.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques",2021-03-12
Prêts garantis par l'Etat,252.00,50905339.00,94,Corse,N,Activités de services administratifs et de soutien,2021-03-12
Prêts garantis par l'Etat,71.00,3006562.00,94,Corse,P,Enseignement,2021-03-12
Prêts garantis par l'Etat,314.00,32308539.00,94,Corse,Q,Santé humaine et action sociale,2021-03-12
Prêts garantis par l'Etat,116.00,9420721.00,94,Corse,R,"Arts, spectacles et activités récréatives",2021-03-12
Prêts garantis par l'Etat,252.00,9684439.00,94,Corse,S,Autres activités de services,2021-03-12
Prêts garantis par l'Etat,15.00,3700123.00,94,Corse,Z,Non connu,2021-03-12
Prêts garantis par l'Etat,2031.00,171711568.00,44,Grand Est,A,"Agriculture, sylviculture et pêche",2021-03-12
Prêts garantis par l'Etat,8.00,1935000.00,44,Grand Est,B,Industries extractives,2021-03-12
Prêts garantis par l'Etat,3837.00,1684572912.00,44,Grand Est,C,Industrie manufacturière,2021-03-12
Prêts garantis par l'Etat,119.00,34838736.00,44,Grand Est,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-12
Prêts garantis par l'Etat,6768.00,887225596.00,44,Grand Est,F,Construction,2021-03-12
Prêts garantis par l'Etat,10380.00,1922352477.00,44,Grand Est,G,Commerce,2021-03-12
Prêts garantis par l'Etat,1193.00,264334252.00,44,Grand Est,H,Transports et entreposage,2021-03-12
Prêts garantis par l'Etat,6436.00,552062988.00,44,Grand Est,I,Hébergement et restauration,2021-03-12
Prêts garantis par l'Etat,635.00,98555457.00,44,Grand Est,J,Information et communication,2021-03-12
Prêts garantis par l'Etat,785.00,841611429.00,44,Grand Est,K,Activités financières et d'assurance,2021-03-12
Prêts garantis par l'Etat,845.00,116899702.00,44,Grand Est,L,Activités immobilières,2021-03-12
Prêts garantis par l'Etat,3296.00,441990378.00,44,Grand Est,M,"Activités spécialisées, scientifiques et techniques",2021-03-12
Prêts garantis par l'Etat,1341.00,216840641.00,44,Grand Est,N,Activités de services administratifs et de soutien,2021-03-12
Prêts garantis par l'Etat,3.00,254000.00,44,Grand Est,O,Administration publique,2021-03-12
Prêts garantis par l'Etat,831.00,61631541.00,44,Grand Est,P,Enseignement,2021-03-12
Prêts garantis par l'Etat,3433.00,248181422.00,44,Grand Est,Q,Santé humaine et action sociale,2021-03-12
Prêts garantis par l'Etat,801.00,94815151.00,44,Grand Est,R,"Arts, spectacles et activités récréatives",2021-03-12
Prêts garantis par l'Etat,2934.00,95206544.00,44,Grand Est,S,Autres activités de services,2021-03-12
Prêts garantis par l'Etat,49.00,24671177.00,44,Grand Est,Z,Non connu,2021-03-12
Prêts garantis par l'Etat,119.00,10441500.00,01,Guadeloupe,A,"Agriculture, sylviculture et pêche",2021-03-12
Prêts garantis par l'Etat,423.00,65959664.00,01,Guadeloupe,C,Industrie manufacturière,2021-03-12
Prêts garantis par l'Etat,8.00,950000.00,01,Guadeloupe,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-03-12
Prêts garantis par l'Etat,25.00,11205306.00,01,Guadeloupe,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-12
Prêts garantis par l'Etat,481.00,68354463.00,01,Guadeloupe,F,Construction,2021-03-12
Prêts garantis par l'Etat,1140.00,246871759.00,01,Guadeloupe,G,Commerce,2021-03-12
Prêts garantis par l'Etat,188.00,36092130.00,01,Guadeloupe,H,Transports et entreposage,2021-03-12
Prêts garantis par l'Etat,476.00,65036218.00,01,Guadeloupe,I,Hébergement et restauration,2021-03-12
Prêts garantis par l'Etat,86.00,13551247.00,01,Guadeloupe,J,Information et communication,2021-03-12
Prêts garantis par l'Etat,48.00,15359061.00,01,Guadeloupe,K,Activités financières et d'assurance,2021-03-12
Prêts garantis par l'Etat,82.00,8925917.00,01,Guadeloupe,L,Activités immobilières,2021-03-12
Prêts garantis par l'Etat,361.00,37920834.00,01,Guadeloupe,M,"Activités spécialisées, scientifiques et techniques",2021-03-12
Prêts garantis par l'Etat,328.00,41447254.00,01,Guadeloupe,N,Activités de services administratifs et de soutien,2021-03-12
Prêts garantis par l'Etat,79.00,4954346.00,01,Guadeloupe,P,Enseignement,2021-03-12
Prêts garantis par l'Etat,264.00,20641900.00,01,Guadeloupe,Q,Santé humaine et action sociale,2021-03-12
Prêts garantis par l'Etat,67.00,4500440.00,01,Guadeloupe,R,"Arts, spectacles et activités récréatives",2021-03-12
Prêts garantis par l'Etat,135.00,6561744.00,01,Guadeloupe,S,Autres activités de services,2021-03-12
Prêts garantis par l'Etat,6.00,3370000.00,01,Guadeloupe,Z,Non connu,2021-03-12
Prêts garantis par l'Etat,33.00,2291045.00,03,Guyane,A,"Agriculture, sylviculture et pêche",2021-03-12
Prêts garantis par l'Etat,5.00,1909000.00,03,Guyane,B,Industries extractives,2021-03-12
Prêts garantis par l'Etat,102.00,18903552.00,03,Guyane,C,Industrie manufacturière,2021-03-12
Prêts garantis par l'Etat,4.00,375000.00,03,Guyane,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-12
Prêts garantis par l'Etat,156.00,25767127.00,03,Guyane,F,Construction,2021-03-12
Prêts garantis par l'Etat,242.00,57141061.00,03,Guyane,G,Commerce,2021-03-12
Prêts garantis par l'Etat,64.00,23895175.00,03,Guyane,H,Transports et entreposage,2021-03-12
Prêts garantis par l'Etat,90.00,9859770.00,03,Guyane,I,Hébergement et restauration,2021-03-12
Prêts garantis par l'Etat,21.00,2421280.00,03,Guyane,J,Information et communication,2021-03-12
Prêts garantis par l'Etat,15.00,2258933.00,03,Guyane,K,Activités financières et d'assurance,2021-03-12
Prêts garantis par l'Etat,9.00,1072949.00,03,Guyane,L,Activités immobilières,2021-03-12
Prêts garantis par l'Etat,99.00,9181064.00,03,Guyane,M,"Activités spécialisées, scientifiques et techniques",2021-03-12
Prêts garantis par l'Etat,74.00,12197048.00,03,Guyane,N,Activités de services administratifs et de soutien,2021-03-12
Prêts garantis par l'Etat,24.00,2279400.00,03,Guyane,P,Enseignement,2021-03-12
Prêts garantis par l'Etat,81.00,7246949.00,03,Guyane,Q,Santé humaine et action sociale,2021-03-12
Prêts garantis par l'Etat,17.00,1230779.00,03,Guyane,R,"Arts, spectacles et activités récréatives",2021-03-12
Prêts garantis par l'Etat,52.00,2568662.00,03,Guyane,S,Autres activités de services,2021-03-12
Prêts garantis par l'Etat,3.00,240122.00,03,Guyane,Z,Non connu,2021-03-12
Prêts garantis par l'Etat,1048.00,70578665.00,32,Hauts-de-France,A,"Agriculture, sylviculture et pêche",2021-03-12
Prêts garantis par l'Etat,3.00,450000.00,32,Hauts-de-France,B,Industries extractives,2021-03-12
Prêts garantis par l'Etat,2851.00,1370171437.00,32,Hauts-de-France,C,Industrie manufacturière,2021-03-12
Prêts garantis par l'Etat,97.00,42381348.00,32,Hauts-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-12
Prêts garantis par l'Etat,5495.00,903756996.00,32,Hauts-de-France,F,Construction,2021-03-12
Prêts garantis par l'Etat,8768.00,2620880003.00,32,Hauts-de-France,G,Commerce,2021-03-12
Prêts garantis par l'Etat,1284.00,305913079.00,32,Hauts-de-France,H,Transports et entreposage,2021-03-12
Prêts garantis par l'Etat,5702.00,437258102.00,32,Hauts-de-France,I,Hébergement et restauration,2021-03-12
Prêts garantis par l'Etat,696.00,132400121.00,32,Hauts-de-France,J,Information et communication,2021-03-12
Prêts garantis par l'Etat,616.00,737744730.00,32,Hauts-de-France,K,Activités financières et d'assurance,2021-03-12
Prêts garantis par l'Etat,766.00,66802683.00,32,Hauts-de-France,L,Activités immobilières,2021-03-12
Prêts garantis par l'Etat,3265.00,466544949.00,32,Hauts-de-France,M,"Activités spécialisées, scientifiques et techniques",2021-03-12
Prêts garantis par l'Etat,1241.00,333604582.00,32,Hauts-de-France,N,Activités de services administratifs et de soutien,2021-03-12
Prêts garantis par l'Etat,836.00,58991169.00,32,Hauts-de-France,P,Enseignement,2021-03-12
Prêts garantis par l'Etat,3338.00,211874733.00,32,Hauts-de-France,Q,Santé humaine et action sociale,2021-03-12
Prêts garantis par l'Etat,856.00,86658109.00,32,Hauts-de-France,R,"Arts, spectacles et activités récréatives",2021-03-12
Prêts garantis par l'Etat,2506.00,76901532.00,32,Hauts-de-France,S,Autres activités de services,2021-03-12
Prêts garantis par l'Etat,51.00,14765877.00,32,Hauts-de-France,Z,Non connu,2021-03-12
Prêts garantis par l'Etat,228.00,16380859.00,11,Île-de-France,A,"Agriculture, sylviculture et pêche",2021-03-12
Prêts garantis par l'Etat,6.00,33725000.00,11,Île-de-France,B,Industries extractives,2021-03-12
Prêts garantis par l'Etat,6135.00,7703590936.00,11,Île-de-France,C,Industrie manufacturière,2021-03-12
Prêts garantis par l'Etat,22.00,58550000.00,11,Île-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-03-12
Prêts garantis par l'Etat,204.00,260933005.00,11,Île-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-12
Prêts garantis par l'Etat,14629.00,2866117128.00,11,Île-de-France,F,Construction,2021-03-12
Prêts garantis par l'Etat,26661.00,10052465269.00,11,Île-de-France,G,Commerce,2021-03-12
Prêts garantis par l'Etat,8152.00,4885821854.00,11,Île-de-France,H,Transports et entreposage,2021-03-12
Prêts garantis par l'Etat,19272.00,3710576401.00,11,Île-de-France,I,Hébergement et restauration,2021-03-12
Prêts garantis par l'Etat,8137.00,2856467422.00,11,Île-de-France,J,Information et communication,2021-03-12
Prêts garantis par l'Etat,2782.00,5247497565.00,11,Île-de-France,K,Activités financières et d'assurance,2021-03-12
Prêts garantis par l'Etat,4256.00,676423569.00,11,Île-de-France,L,Activités immobilières,2021-03-12
Prêts garantis par l'Etat,21808.00,6531131139.00,11,Île-de-France,M,"Activités spécialisées, scientifiques et techniques",2021-03-12
Prêts garantis par l'Etat,6125.00,2130762501.00,11,Île-de-France,N,Activités de services administratifs et de soutien,2021-03-12
Prêts garantis par l'Etat,2677.00,493859166.00,11,Île-de-France,P,Enseignement,2021-03-12
Prêts garantis par l'Etat,9393.00,911495558.00,11,Île-de-France,Q,Santé humaine et action sociale,2021-03-12
Prêts garantis par l'Etat,2950.00,944364447.00,11,Île-de-France,R,"Arts, spectacles et activités récréatives",2021-03-12
Prêts garantis par l'Etat,6829.00,386427464.00,11,Île-de-France,S,Autres activités de services,2021-03-12
Prêts garantis par l'Etat,96.00,14895781.00,11,Île-de-France,Z,Non connu,2021-03-12
Prêts garantis par l'Etat,169.00,24091722.00,04,La Réunion,A,"Agriculture, sylviculture et pêche",2021-03-12
Prêts garantis par l'Etat,6.00,2930000.00,04,La Réunion,B,Industries extractives,2021-03-12
Prêts garantis par l'Etat,627.00,94063355.00,04,La Réunion,C,Industrie manufacturière,2021-03-12
Prêts garantis par l'Etat,5.00,793343.00,04,La Réunion,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-03-12
Prêts garantis par l'Etat,33.00,6726000.00,04,La Réunion,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-12
Prêts garantis par l'Etat,1041.00,115567616.00,04,La Réunion,F,Construction,2021-03-12
Prêts garantis par l'Etat,1865.00,375731396.00,04,La Réunion,G,Commerce,2021-03-12
Prêts garantis par l'Etat,295.00,133765606.00,04,La Réunion,H,Transports et entreposage,2021-03-12
Prêts garantis par l'Etat,675.00,57308745.00,04,La Réunion,I,Hébergement et restauration,2021-03-12
Prêts garantis par l'Etat,117.00,16547228.00,04,La Réunion,J,Information et communication,2021-03-12
Prêts garantis par l'Etat,93.00,37162205.00,04,La Réunion,K,Activités financières et d'assurance,2021-03-12
Prêts garantis par l'Etat,100.00,9555473.00,04,La Réunion,L,Activités immobilières,2021-03-12
