dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,2310.00,120412483.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche",2021-08-20
Prêts garantis par l'Etat,18.00,6202000.00,84,Auvergne-Rhône-Alpes,B,Industries extractives,2021-08-20
Prêts garantis par l'Etat,8028.00,2846950791.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière,2021-08-20
Prêts garantis par l'Etat,25.00,1393289.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-08-20
Prêts garantis par l'Etat,197.00,71938987.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-08-20
Prêts garantis par l'Etat,12910.00,1568251166.00,84,Auvergne-Rhône-Alpes,F,Construction,2021-08-20
Prêts garantis par l'Etat,20400.00,3928654072.00,84,Auvergne-Rhône-Alpes,G,Commerce,2021-08-20
Prêts garantis par l'Etat,2530.00,502072207.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage,2021-08-20
Prêts garantis par l'Etat,13437.00,1266247549.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration,2021-08-20
Prêts garantis par l'Etat,1734.00,428096449.00,84,Auvergne-Rhône-Alpes,J,Information et communication,2021-08-20
Prêts garantis par l'Etat,1469.00,1328700169.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance,2021-08-20
Prêts garantis par l'Etat,2059.00,213164147.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières,2021-08-20
Prêts garantis par l'Etat,7934.00,1816123836.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques",2021-08-20
Prêts garantis par l'Etat,3424.00,557803851.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien,2021-08-20
Prêts garantis par l'Etat,1832.00,123461537.00,84,Auvergne-Rhône-Alpes,P,Enseignement,2021-08-20
Prêts garantis par l'Etat,5508.00,341740824.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale,2021-08-20
Prêts garantis par l'Etat,1828.00,357175256.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives",2021-08-20
Prêts garantis par l'Etat,5057.00,165680137.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services,2021-08-20
Prêts garantis par l'Etat,68.00,7787231.00,84,Auvergne-Rhône-Alpes,Z,Non connu,2021-08-20
Prêts garantis par l'Etat,1380.00,116149386.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche",2021-08-20
Prêts garantis par l'Etat,9.00,1934500.00,27,Bourgogne-Franche-Comté,B,Industries extractives,2021-08-20
Prêts garantis par l'Etat,2397.00,922319926.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière,2021-08-20
Prêts garantis par l'Etat,4.00,219000.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-08-20
Prêts garantis par l'Etat,66.00,13752754.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-08-20
Prêts garantis par l'Etat,3555.00,368114853.00,27,Bourgogne-Franche-Comté,F,Construction,2021-08-20
Prêts garantis par l'Etat,6191.00,947852975.00,27,Bourgogne-Franche-Comté,G,Commerce,2021-08-20
Prêts garantis par l'Etat,612.00,91201452.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage,2021-08-20
Prêts garantis par l'Etat,3612.00,243088988.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration,2021-08-20
Prêts garantis par l'Etat,297.00,44400933.00,27,Bourgogne-Franche-Comté,J,Information et communication,2021-08-20
Prêts garantis par l'Etat,380.00,320012939.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance,2021-08-20
Prêts garantis par l'Etat,465.00,36456106.00,27,Bourgogne-Franche-Comté,L,Activités immobilières,2021-08-20
Prêts garantis par l'Etat,1562.00,241989776.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques",2021-08-20
Prêts garantis par l'Etat,735.00,120956430.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien,2021-08-20
Prêts garantis par l'Etat,435.00,26211824.00,27,Bourgogne-Franche-Comté,P,Enseignement,2021-08-20
Prêts garantis par l'Etat,1568.00,84578594.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale,2021-08-20
Prêts garantis par l'Etat,520.00,49700547.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives",2021-08-20
Prêts garantis par l'Etat,1599.00,41705853.00,27,Bourgogne-Franche-Comté,S,Autres activités de services,2021-08-20
Prêts garantis par l'Etat,33.00,5958813.00,27,Bourgogne-Franche-Comté,Z,Non connu,2021-08-20
Prêts garantis par l'Etat,681.00,49542105.00,53,Bretagne,A,"Agriculture, sylviculture et pêche",2021-08-20
Prêts garantis par l'Etat,4.00,978316.00,53,Bretagne,B,Industries extractives,2021-08-20
Prêts garantis par l'Etat,2002.00,573569806.00,53,Bretagne,C,Industrie manufacturière,2021-08-20
Prêts garantis par l'Etat,46.00,17424000.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-08-20
Prêts garantis par l'Etat,3346.00,431657623.00,53,Bretagne,F,Construction,2021-08-20
Prêts garantis par l'Etat,6198.00,1012916238.00,53,Bretagne,G,Commerce,2021-08-20
Prêts garantis par l'Etat,551.00,199853384.00,53,Bretagne,H,Transports et entreposage,2021-08-20
