dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section
Prêts garantis par l'Etat,275.00,613173911.00,53,Bretagne,K,Activités financières et d'assurance
Prêts garantis par l'Etat,342.00,42157846.00,53,Bretagne,L,Activités immobilières
Prêts garantis par l'Etat,1133.00,205299716.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,542.00,324572617.00,53,Bretagne,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,311.00,15581545.00,53,Bretagne,P,Enseignement
Prêts garantis par l'Etat,1357.00,65236237.00,53,Bretagne,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,316.00,46167874.00,53,Bretagne,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,1396.00,52314285.00,53,Bretagne,S,Autres activités de services
Prêts garantis par l'Etat,161.00,12756515.00,53,Bretagne,Z,Non connu
Prêts garantis par l'Etat,511.00,37851081.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,1228.00,469429150.00,24,Centre-Val de Loire,C,Industrie manufacturière
Prêts garantis par l'Etat,3.00,1150000.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Prêts garantis par l'Etat,2236.00,240574299.00,24,Centre-Val de Loire,F,Construction
Prêts garantis par l'Etat,3448.00,528773061.00,24,Centre-Val de Loire,G,Commerce
Prêts garantis par l'Etat,372.00,55067409.00,24,Centre-Val de Loire,H,Transports et entreposage
Prêts garantis par l'Etat,2146.00,127003742.00,24,Centre-Val de Loire,I,Hébergement et restauration
Prêts garantis par l'Etat,186.00,37128923.00,24,Centre-Val de Loire,J,Information et communication
Prêts garantis par l'Etat,212.00,181549761.00,24,Centre-Val de Loire,K,Activités financières et d'assurance
Prêts garantis par l'Etat,254.00,14451626.00,24,Centre-Val de Loire,L,Activités immobilières
Prêts garantis par l'Etat,918.00,123856112.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,451.00,60091729.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,253.00,13839451.00,24,Centre-Val de Loire,P,Enseignement
Prêts garantis par l'Etat,974.00,62798378.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,310.00,38694718.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,1122.00,24886311.00,24,Centre-Val de Loire,S,Autres activités de services
Prêts garantis par l'Etat,134.00,27616850.00,24,Centre-Val de Loire,Z,Non connu
Prêts garantis par l'Etat,135.00,13369813.00,94,Corse,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,253.00,48256003.00,94,Corse,C,Industrie manufacturière
Prêts garantis par l'Etat,14.00,5799141.00,94,Corse,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Prêts garantis par l'Etat,642.00,88957043.00,94,Corse,F,Construction
Prêts garantis par l'Etat,1163.00,234139452.00,94,Corse,G,Commerce
Prêts garantis par l'Etat,114.00,54062655.00,94,Corse,H,Transports et entreposage
Prêts garantis par l'Etat,980.00,109841820.00,94,Corse,I,Hébergement et restauration
Prêts garantis par l'Etat,58.00,5393650.00,94,Corse,J,Information et communication
Prêts garantis par l'Etat,46.00,13663675.00,94,Corse,K,Activités financières et d'assurance
Prêts garantis par l'Etat,120.00,9837181.00,94,Corse,L,Activités immobilières
Prêts garantis par l'Etat,248.00,26605193.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,173.00,24491840.00,94,Corse,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,40.00,2037300.00,94,Corse,P,Enseignement
Prêts garantis par l'Etat,190.00,22155796.00,94,Corse,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,76.00,6393826.00,94,Corse,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,191.00,8587631.00,94,Corse,S,Autres activités de services
Prêts garantis par l'Etat,12.00,943000.00,94,Corse,Z,Non connu
Prêts garantis par l'Etat,934.00,99063623.00,44,Grand Est,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,3.00,15969000.00,44,Grand Est,B,Industries extractives
Prêts garantis par l'Etat,2718.00,1293943197.00,44,Grand Est,C,Industrie manufacturière
Prêts garantis par l'Etat,51.00,11231614.00,44,Grand Est,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Prêts garantis par l'Etat,4841.00,672413160.00,44,Grand Est,F,Construction
Prêts garantis par l'Etat,7955.00,1498729547.00,44,Grand Est,G,Commerce
Prêts garantis par l'Etat,751.00,187879718.00,44,Grand Est,H,Transports et entreposage
Prêts garantis par l'Etat,4896.00,400316700.00,44,Grand Est,I,Hébergement et restauration
Prêts garantis par l'Etat,417.00,69000712.00,44,Grand Est,J,Information et communication
Prêts garantis par l'Etat,546.00,495021501.00,44,Grand Est,K,Activités financières et d'assurance
Prêts garantis par l'Etat,606.00,89793796.00,44,Grand Est,L,Activités immobilières
Prêts garantis par l'Etat,2256.00,320907123.00,44,Grand Est,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,909.00,140266473.00,44,Grand Est,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,570.00,39300621.00,44,Grand Est,P,Enseignement
Prêts garantis par l'Etat,2357.00,192973813.00,44,Grand Est,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,478.00,65914769.00,44,Grand Est,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,2277.00,72897909.00,44,Grand Est,S,Autres activités de services
Prêts garantis par l'Etat,172.00,26920696.00,44,Grand Est,Z,Non connu
Prêts garantis par l'Etat,47.00,3563000.00,01,Guadeloupe,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,226.00,36859932.00,01,Guadeloupe,C,Industrie manufacturière
Prêts garantis par l'Etat,12.00,5690306.00,01,Guadeloupe,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Prêts garantis par l'Etat,226.00,41963831.00,01,Guadeloupe,F,Construction
Prêts garantis par l'Etat,698.00,189695452.00,01,Guadeloupe,G,Commerce
Prêts garantis par l'Etat,85.00,25808931.00,01,Guadeloupe,H,Transports et entreposage
Prêts garantis par l'Etat,264.00,38510606.00,01,Guadeloupe,I,Hébergement et restauration
Prêts garantis par l'Etat,48.00,5331168.00,01,Guadeloupe,J,Information et communication
Prêts garantis par l'Etat,24.00,9306189.00,01,Guadeloupe,K,Activités financières et d'assurance
Prêts garantis par l'Etat,46.00,5159740.00,01,Guadeloupe,L,Activités immobilières
Prêts garantis par l'Etat,188.00,27789140.00,01,Guadeloupe,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,163.00,23341841.00,01,Guadeloupe,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,32.00,2281430.00,01,Guadeloupe,P,Enseignement
Prêts garantis par l'Etat,148.00,11400032.00,01,Guadeloupe,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,41.00,3083335.00,01,Guadeloupe,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,63.00,2579930.00,01,Guadeloupe,S,Autres activités de services
Prêts garantis par l'Etat,40.00,9188506.00,03,Guyane,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,194.00,27053766.00,03,Guyane,C,Industrie manufacturière
Prêts garantis par l'Etat,5.00,2131959.00,03,Guyane,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Prêts garantis par l'Etat,8.00,1282000.00,03,Guyane,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Prêts garantis par l'Etat,179.00,26408502.00,03,Guyane,F,Construction
Prêts garantis par l'Etat,597.00,140629728.00,03,Guyane,G,Commerce
Prêts garantis par l'Etat,93.00,27958679.00,03,Guyane,H,Transports et entreposage
Prêts garantis par l'Etat,205.00,20650045.00,03,Guyane,I,Hébergement et restauration
Prêts garantis par l'Etat,37.00,4492552.00,03,Guyane,J,Information et communication
Prêts garantis par l'Etat,50.00,114459227.00,03,Guyane,K,Activités financières et d'assurance
Prêts garantis par l'Etat,29.00,2067015.00,03,Guyane,L,Activités immobilières
Prêts garantis par l'Etat,189.00,27214564.00,03,Guyane,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,128.00,17505175.00,03,Guyane,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,30.00,930868.00,03,Guyane,P,Enseignement
Prêts garantis par l'Etat,163.00,12571049.00,03,Guyane,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,37.00,5019909.00,03,Guyane,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,104.00,5065102.00,03,Guyane,S,Autres activités de services
Prêts garantis par l'Etat,403.00,34415530.00,32,Hauts-de-France,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,1960.00,691818010.00,32,Hauts-de-France,C,Industrie manufacturière
Prêts garantis par l'Etat,3.00,966877.00,32,Hauts-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Prêts garantis par l'Etat,58.00,25560950.00,32,Hauts-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Prêts garantis par l'Etat,3954.00,687497636.00,32,Hauts-de-France,F,Construction
Prêts garantis par l'Etat,6637.00,1881017175.00,32,Hauts-de-France,G,Commerce
Prêts garantis par l'Etat,822.00,228291027.00,32,Hauts-de-France,H,Transports et entreposage
Prêts garantis par l'Etat,4286.00,311014243.00,32,Hauts-de-France,I,Hébergement et restauration
Prêts garantis par l'Etat,463.00,95158724.00,32,Hauts-de-France,J,Information et communication
Prêts garantis par l'Etat,409.00,585608183.00,32,Hauts-de-France,K,Activités financières et d'assurance
Prêts garantis par l'Etat,556.00,56443202.00,32,Hauts-de-France,L,Activités immobilières
Prêts garantis par l'Etat,2198.00,312982215.00,32,Hauts-de-France,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,822.00,132940247.00,32,Hauts-de-France,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,571.00,42751122.00,32,Hauts-de-France,P,Enseignement
Prêts garantis par l'Etat,2286.00,156490738.00,32,Hauts-de-France,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,521.00,54304485.00,32,Hauts-de-France,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,2021.00,61537205.00,32,Hauts-de-France,S,Autres activités de services
Prêts garantis par l'Etat,150.00,15604845.00,32,Hauts-de-France,Z,Non connu
Prêts garantis par l'Etat,107.00,9755502.00,04,La Réunion,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,3.00,2300000.00,04,La Réunion,B,Industries extractives
Prêts garantis par l'Etat,446.00,70442177.00,04,La Réunion,C,Industrie manufacturière
Prêts garantis par l'Etat,4.00,493343.00,04,La Réunion,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Prêts garantis par l'Etat,18.00,4017000.00,04,La Réunion,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Prêts garantis par l'Etat,682.00,79886164.00,04,La Réunion,F,Construction
Prêts garantis par l'Etat,1333.00,309418102.00,04,La Réunion,G,Commerce
Prêts garantis par l'Etat,174.00,90971344.00,04,La Réunion,H,Transports et entreposage
Prêts garantis par l'Etat,472.00,41389557.00,04,La Réunion,I,Hébergement et restauration
Prêts garantis par l'Etat,63.00,9298926.00,04,La Réunion,J,Information et communication
Prêts garantis par l'Etat,64.00,23698485.00,04,La Réunion,K,Activités financières et d'assurance
Prêts garantis par l'Etat,61.00,3683673.00,04,La Réunion,L,Activités immobilières
Prêts garantis par l'Etat,317.00,93807005.00,04,La Réunion,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,191.00,24168244.00,04,La Réunion,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,96.00,8358852.00,04,La Réunion,P,Enseignement
Prêts garantis par l'Etat,355.00,26238355.00,04,La Réunion,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,80.00,6466107.00,04,La Réunion,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,272.00,9103221.00,04,La Réunion,S,Autres activités de services
Prêts garantis par l'Etat,4.00,287500.00,04,La Réunion,Z,Non connu
Prêts garantis par l'Etat,14.00,1046800.00,02,Martinique,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,51.00,11887861.00,02,Martinique,C,Industrie manufacturière
Prêts garantis par l'Etat,58.00,9594670.00,02,Martinique,F,Construction
Prêts garantis par l'Etat,139.00,39023776.00,02,Martinique,G,Commerce
Prêts garantis par l'Etat,24.00,20482600.00,02,Martinique,H,Transports et entreposage
Prêts garantis par l'Etat,43.00,3542500.00,02,Martinique,I,Hébergement et restauration
Prêts garantis par l'Etat,10.00,1812000.00,02,Martinique,J,Information et communication
Prêts garantis par l'Etat,8.00,922000.00,02,Martinique,K,Activités financières et d'assurance
Prêts garantis par l'Etat,9.00,2641349.00,02,Martinique,L,Activités immobilières
Prêts garantis par l'Etat,57.00,5799100.00,02,Martinique,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,41.00,6042139.00,02,Martinique,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,15.00,1482200.00,02,Martinique,P,Enseignement
Prêts garantis par l'Etat,45.00,3648449.00,02,Martinique,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,9.00,937000.00,02,Martinique,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,24.00,762400.00,02,Martinique,S,Autres activités de services
Prêts garantis par l'Etat,5.00,599000.00,06,Mayotte,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,27.00,5819285.00,06,Mayotte,C,Industrie manufacturière
Prêts garantis par l'Etat,3.00,741714.00,06,Mayotte,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Prêts garantis par l'Etat,50.00,7493678.00,06,Mayotte,F,Construction
Prêts garantis par l'Etat,98.00,28842360.00,06,Mayotte,G,Commerce
Prêts garantis par l'Etat,21.00,2541300.00,06,Mayotte,H,Transports et entreposage
Prêts garantis par l'Etat,15.00,1831272.00,06,Mayotte,I,Hébergement et restauration
Prêts garantis par l'Etat,5.00,588654.00,06,Mayotte,J,Information et communication
Prêts garantis par l'Etat,30.00,2256712.00,06,Mayotte,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,26.00,3542034.00,06,Mayotte,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,14.00,974000.00,06,Mayotte,P,Enseignement
Prêts garantis par l'Etat,13.00,1129424.00,06,Mayotte,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,7.00,325400.00,06,Mayotte,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,10.00,588444.00,06,Mayotte,S,Autres activités de services
Prêts garantis par l'Etat,10.00,782750.00,06,Mayotte,Z,Non connu
Prêts garantis par l'Etat,409.00,27359558.00,28,Normandie,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,1270.00,432117022.00,28,Normandie,C,Industrie manufacturière
Prêts garantis par l'Etat,34.00,11463800.00,28,Normandie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Prêts garantis par l'Etat,2253.00,275804661.00,28,Normandie,F,Construction
Prêts garantis par l'Etat,4400.00,734693021.00,28,Normandie,G,Commerce
Prêts garantis par l'Etat,402.00,147169596.00,28,Normandie,H,Transports et entreposage
Prêts garantis par l'Etat,3003.00,197403240.00,28,Normandie,I,Hébergement et restauration
Prêts garantis par l'Etat,212.00,25235614.00,28,Normandie,J,Information et communication
Prêts garantis par l'Etat,245.00,186677271.00,28,Normandie,K,Activités financières et d'assurance
Prêts garantis par l'Etat,337.00,27246387.00,28,Normandie,L,Activités immobilières
Prêts garantis par l'Etat,1089.00,135860688.00,28,Normandie,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,474.00,51455141.00,28,Normandie,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,326.00,27345140.00,28,Normandie,P,Enseignement
Prêts garantis par l'Etat,1001.00,69178245.00,28,Normandie,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,336.00,29896866.00,28,Normandie,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,1347.00,30204138.00,28,Normandie,S,Autres activités de services
Prêts garantis par l'Etat,96.00,5411245.00,28,Normandie,Z,Non connu
Prêts garantis par l'Etat,2739.00,278466816.00,75,Nouvelle-Aquitaine,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,7.00,2471000.00,75,Nouvelle-Aquitaine,B,Industries extractives
Prêts garantis par l'Etat,3609.00,1154674629.00,75,Nouvelle-Aquitaine,C,Industrie manufacturière
Prêts garantis par l'Etat,11.00,1911000.00,75,Nouvelle-Aquitaine,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Prêts garantis par l'Etat,77.00,24541445.00,75,Nouvelle-Aquitaine,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Prêts garantis par l'Etat,6855.00,773366222.00,75,Nouvelle-Aquitaine,F,Construction
Prêts garantis par l'Etat,11932.00,2010661100.00,75,Nouvelle-Aquitaine,G,Commerce
Prêts garantis par l'Etat,1033.00,170799579.00,75,Nouvelle-Aquitaine,H,Transports et entreposage
Prêts garantis par l'Etat,7437.00,586592683.00,75,Nouvelle-Aquitaine,I,Hébergement et restauration
Prêts garantis par l'Etat,634.00,98911602.00,75,Nouvelle-Aquitaine,J,Information et communication
Prêts garantis par l'Etat,808.00,383454222.00,75,Nouvelle-Aquitaine,K,Activités financières et d'assurance
Prêts garantis par l'Etat,1198.00,91110656.00,75,Nouvelle-Aquitaine,L,Activités immobilières
Prêts garantis par l'Etat,3266.00,609037780.00,75,Nouvelle-Aquitaine,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,1471.00,181469931.00,75,Nouvelle-Aquitaine,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,827.00,50773110.00,75,Nouvelle-Aquitaine,P,Enseignement
Prêts garantis par l'Etat,3450.00,191520618.00,75,Nouvelle-Aquitaine,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,872.00,67864273.00,75,Nouvelle-Aquitaine,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,3322.00,90102976.00,75,Nouvelle-Aquitaine,S,Autres activités de services
Prêts garantis par l'Etat,254.00,66903351.00,75,Nouvelle-Aquitaine,Z,Non connu
Prêts garantis par l'Etat,1682.00,125031952.00,76,Occitanie,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,22.00,2888082.00,76,Occitanie,B,Industries extractives
Prêts garantis par l'Etat,3178.00,1024261185.00,76,Occitanie,C,Industrie manufacturière
Prêts garantis par l'Etat,12.00,4520300.00,76,Occitanie,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Prêts garantis par l'Etat,80.00,27111529.00,76,Occitanie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Prêts garantis par l'Etat,6477.00,752159175.00,76,Occitanie,F,Construction
Prêts garantis par l'Etat,11892.00,1928155161.00,76,Occitanie,G,Commerce
Prêts garantis par l'Etat,1018.00,147912111.00,76,Occitanie,H,Transports et entreposage
Prêts garantis par l'Etat,7689.00,567209077.00,76,Occitanie,I,Hébergement et restauration
Prêts garantis par l'Etat,753.00,174650962.00,76,Occitanie,J,Information et communication
Prêts garantis par l'Etat,738.00,525954873.00,76,Occitanie,K,Activités financières et d'assurance
Prêts garantis par l'Etat,1167.00,106139506.00,76,Occitanie,L,Activités immobilières
Prêts garantis par l'Etat,3767.00,708991535.00,76,Occitanie,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,1428.00,210108506.00,76,Occitanie,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,828.00,41473375.00,76,Occitanie,P,Enseignement
Prêts garantis par l'Etat,3544.00,224355117.00,76,Occitanie,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,861.00,79208539.00,76,Occitanie,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,3012.00,85205117.00,76,Occitanie,S,Autres activités de services
Prêts garantis par l'Etat,318.00,26741495.00,76,Occitanie,Z,Non connu
Prêts garantis par l'Etat,598.00,61828949.00,52,Pays de la Loire,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,3.00,9286000.00,52,Pays de la Loire,B,Industries extractives
Prêts garantis par l'Etat,1687.00,694155352.00,52,Pays de la Loire,C,Industrie manufacturière
Prêts garantis par l'Etat,38.00,7687800.00,52,Pays de la Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Prêts garantis par l'Etat,2684.00,339308728.00,52,Pays de la Loire,F,Construction
Prêts garantis par l'Etat,4829.00,793116075.00,52,Pays de la Loire,G,Commerce
Prêts garantis par l'Etat,328.00,57851737.00,52,Pays de la Loire,H,Transports et entreposage
Prêts garantis par l'Etat,3178.00,211925031.00,52,Pays de la Loire,I,Hébergement et restauration
Prêts garantis par l'Etat,348.00,83610667.00,52,Pays de la Loire,J,Information et communication
Prêts garantis par l'Etat,327.00,389932940.00,52,Pays de la Loire,K,Activités financières et d'assurance
Prêts garantis par l'Etat,374.00,29852973.00,52,Pays de la Loire,L,Activités immobilières
Prêts garantis par l'Etat,1498.00,297377522.00,52,Pays de la Loire,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,600.00,76292100.00,52,Pays de la Loire,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,401.00,26353120.00,52,Pays de la Loire,P,Enseignement
Prêts garantis par l'Etat,1469.00,92620686.00,52,Pays de la Loire,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,450.00,49365247.00,52,Pays de la Loire,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,1518.00,40207282.00,52,Pays de la Loire,S,Autres activités de services
Prêts garantis par l'Etat,143.00,8351346.00,52,Pays de la Loire,Z,Non connu
Prêts garantis par l'Etat,957.00,90388697.00,93,Provence-Alpes-Côte d'Azur,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,3.00,520000.00,93,Provence-Alpes-Côte d'Azur,B,Industries extractives
Prêts garantis par l'Etat,3122.00,704227935.00,93,Provence-Alpes-Côte d'Azur,C,Industrie manufacturière
Prêts garantis par l'Etat,12.00,3828000.00,93,Provence-Alpes-Côte d'Azur,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Prêts garantis par l'Etat,64.00,17937000.00,93,Provence-Alpes-Côte d'Azur,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
