dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,1667.00,100199057.00,84,Auvergne-Rhône-Alpes,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,5146.00,323037741.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,1620.00,331141530.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,4687.00,148606483.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,87.00,9748552.00,84,Auvergne-Rhône-Alpes,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,1228.00,102989859.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,14.00,4622500.00,27,Bourgogne-Franche-Comté,B,Industries extractives,2020-12-18
Prêts garantis par l'Etat,2219.00,874272555.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,3.00,137000.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-12-18
Prêts garantis par l'Etat,66.00,16692754.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,3235.00,341560577.00,27,Bourgogne-Franche-Comté,F,Construction,2020-12-18
Prêts garantis par l'Etat,5785.00,878238327.00,27,Bourgogne-Franche-Comté,G,Commerce,2020-12-18
Prêts garantis par l'Etat,560.00,83399070.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,3394.00,221221149.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,266.00,37045049.00,27,Bourgogne-Franche-Comté,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,350.00,304863969.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,439.00,35235166.00,27,Bourgogne-Franche-Comté,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,1481.00,233973346.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,654.00,110205471.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,391.00,24733301.00,27,Bourgogne-Franche-Comté,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,1498.00,80788178.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,467.00,42776866.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,1520.00,38159173.00,27,Bourgogne-Franche-Comté,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,30.00,3020813.00,27,Bourgogne-Franche-Comté,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,575.00,41615700.00,53,Bretagne,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,4.00,948316.00,53,Bretagne,B,Industries extractives,2020-12-18
Prêts garantis par l'Etat,1880.00,541514149.00,53,Bretagne,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,40.00,15161000.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,3136.00,373938508.00,53,Bretagne,F,Construction,2020-12-18
Prêts garantis par l'Etat,5875.00,937396836.00,53,Bretagne,G,Commerce,2020-12-18
Prêts garantis par l'Etat,492.00,195132775.00,53,Bretagne,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,4726.00,362782438.00,53,Bretagne,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,413.00,105652063.00,53,Bretagne,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,394.00,1001589613.00,53,Bretagne,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,469.00,50439233.00,53,Bretagne,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,1696.00,312445016.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,781.00,507249788.00,53,Bretagne,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,458.00,22394678.00,53,Bretagne,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,1817.00,80963941.00,53,Bretagne,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,492.00,61377784.00,53,Bretagne,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,1687.00,66323611.00,53,Bretagne,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,36.00,4042080.00,53,Bretagne,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,796.00,57686436.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,6.00,9503400.00,24,Centre-Val de Loire,B,Industries extractives,2020-12-18
Prêts garantis par l'Etat,1673.00,774746106.00,24,Centre-Val de Loire,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,28.00,5678500.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,2929.00,308076804.00,24,Centre-Val de Loire,F,Construction,2020-12-18
Prêts garantis par l'Etat,4273.00,822547931.00,24,Centre-Val de Loire,G,Commerce,2020-12-18
Prêts garantis par l'Etat,548.00,67709411.00,24,Centre-Val de Loire,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,2721.00,165220559.00,24,Centre-Val de Loire,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,285.00,49020235.00,24,Centre-Val de Loire,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,297.00,262401373.00,24,Centre-Val de Loire,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,354.00,19434524.00,24,Centre-Val de Loire,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,1234.00,150379320.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,603.00,71685931.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,370.00,21907928.00,24,Centre-Val de Loire,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,1296.00,79084371.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,432.00,52711254.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,1326.00,31572577.00,24,Centre-Val de Loire,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,46.00,21596300.00,24,Centre-Val de Loire,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,243.00,18602733.00,94,Corse,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,357.00,78694496.00,94,Corse,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,14.00,2131600.00,94,Corse,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,940.00,138419457.00,94,Corse,F,Construction,2020-12-18
Prêts garantis par l'Etat,1527.00,307022795.00,94,Corse,G,Commerce,2020-12-18
Prêts garantis par l'Etat,175.00,104775520.00,94,Corse,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,1353.00,149201588.00,94,Corse,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,79.00,9009115.00,94,Corse,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,58.00,18927475.00,94,Corse,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,171.00,13043554.00,94,Corse,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,357.00,37243122.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,246.00,40218839.00,94,Corse,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,68.00,2976062.00,94,Corse,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,299.00,29483539.00,94,Corse,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,109.00,8317026.00,94,Corse,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,245.00,9497139.00,94,Corse,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,14.00,2900123.00,94,Corse,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,1819.00,158052900.00,44,Grand Est,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,8.00,1935000.00,44,Grand Est,B,Industries extractives,2020-12-18
Prêts garantis par l'Etat,3695.00,1643992751.00,44,Grand Est,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,106.00,31617633.00,44,Grand Est,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,6493.00,851482517.00,44,Grand Est,F,Construction,2020-12-18
Prêts garantis par l'Etat,10035.00,1849220411.00,44,Grand Est,G,Commerce,2020-12-18
Prêts garantis par l'Etat,1146.00,257158935.00,44,Grand Est,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,6212.00,512273752.00,44,Grand Est,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,603.00,94031182.00,44,Grand Est,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,747.00,826854537.00,44,Grand Est,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,815.00,114028993.00,44,Grand Est,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,3158.00,419232748.00,44,Grand Est,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,1284.00,209464995.00,44,Grand Est,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,3.00,254000.00,44,Grand Est,O,Administration publique,2020-12-18
Prêts garantis par l'Etat,798.00,57810735.00,44,Grand Est,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,3319.00,243130850.00,44,Grand Est,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,755.00,91435633.00,44,Grand Est,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,2867.00,90415960.00,44,Grand Est,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,60.00,26984077.00,44,Grand Est,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,114.00,10116500.00,01,Guadeloupe,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,4.00,3265000.00,01,Guadeloupe,B,Industries extractives,2020-12-18
Prêts garantis par l'Etat,403.00,65437212.00,01,Guadeloupe,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,6.00,575000.00,01,Guadeloupe,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-12-18
Prêts garantis par l'Etat,25.00,11205306.00,01,Guadeloupe,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,454.00,65618563.00,01,Guadeloupe,F,Construction,2020-12-18
Prêts garantis par l'Etat,1104.00,244009095.00,01,Guadeloupe,G,Commerce,2020-12-18
Prêts garantis par l'Etat,177.00,35264815.00,01,Guadeloupe,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,453.00,60898518.00,01,Guadeloupe,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,80.00,10655726.00,01,Guadeloupe,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,46.00,15262061.00,01,Guadeloupe,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,78.00,8487417.00,01,Guadeloupe,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,343.00,37065609.00,01,Guadeloupe,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,310.00,40708004.00,01,Guadeloupe,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,74.00,4797993.00,01,Guadeloupe,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,250.00,19868371.00,01,Guadeloupe,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,67.00,4505935.00,01,Guadeloupe,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,121.00,5531304.00,01,Guadeloupe,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,4.00,170000.00,01,Guadeloupe,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,31.00,2186045.00,03,Guyane,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,5.00,1909000.00,03,Guyane,B,Industries extractives,2020-12-18
Prêts garantis par l'Etat,97.00,17959852.00,03,Guyane,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,4.00,375000.00,03,Guyane,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,143.00,24300802.00,03,Guyane,F,Construction,2020-12-18
Prêts garantis par l'Etat,228.00,55356161.00,03,Guyane,G,Commerce,2020-12-18
Prêts garantis par l'Etat,59.00,23601273.00,03,Guyane,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,86.00,8759270.00,03,Guyane,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,20.00,2386280.00,03,Guyane,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,14.00,2244933.00,03,Guyane,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,9.00,1072949.00,03,Guyane,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,93.00,8356639.00,03,Guyane,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,72.00,11862048.00,03,Guyane,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,24.00,2279400.00,03,Guyane,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,79.00,6946949.00,03,Guyane,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,15.00,1204779.00,03,Guyane,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,48.00,2467662.00,03,Guyane,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,3.00,240122.00,03,Guyane,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,916.00,63070814.00,32,Hauts-de-France,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,2717.00,1314999509.00,32,Hauts-de-France,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,4.00,4466877.00,32,Hauts-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-12-18
Prêts garantis par l'Etat,98.00,41446848.00,32,Hauts-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,5298.00,883236682.00,32,Hauts-de-France,F,Construction,2020-12-18
Prêts garantis par l'Etat,8470.00,2549648498.00,32,Hauts-de-France,G,Commerce,2020-12-18
Prêts garantis par l'Etat,1236.00,296830045.00,32,Hauts-de-France,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,5483.00,400503187.00,32,Hauts-de-France,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,666.00,129576717.00,32,Hauts-de-France,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,589.00,722856530.00,32,Hauts-de-France,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,739.00,64719528.00,32,Hauts-de-France,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,3123.00,453070001.00,32,Hauts-de-France,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,1183.00,325580885.00,32,Hauts-de-France,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,805.00,55444986.00,32,Hauts-de-France,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,3234.00,206427631.00,32,Hauts-de-France,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,815.00,83132507.00,32,Hauts-de-France,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,2439.00,75414442.00,32,Hauts-de-France,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,44.00,8607000.00,32,Hauts-de-France,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,196.00,13572666.00,11,Île-de-France,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,4.00,33800000.00,11,Île-de-France,B,Industries extractives,2020-12-18
Prêts garantis par l'Etat,5947.00,7649259425.00,11,Île-de-France,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,22.00,54050000.00,11,Île-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-12-18
Prêts garantis par l'Etat,197.00,258220971.00,11,Île-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,14028.00,2778708532.00,11,Île-de-France,F,Construction,2020-12-18
Prêts garantis par l'Etat,25816.00,9094654368.00,11,Île-de-France,G,Commerce,2020-12-18
Prêts garantis par l'Etat,7599.00,4855812606.00,11,Île-de-France,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,18491.00,3012058511.00,11,Île-de-France,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,7832.00,2728430965.00,11,Île-de-France,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,2665.00,5054448933.00,11,Île-de-France,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,4073.00,654791131.00,11,Île-de-France,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,20955.00,6366937217.00,11,Île-de-France,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,5840.00,2033776790.00,11,Île-de-France,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,2568.00,474070763.00,11,Île-de-France,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,9143.00,870343747.00,11,Île-de-France,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,2760.00,900949922.00,11,Île-de-France,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,6616.00,373475353.00,11,Île-de-France,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,102.00,14619292.00,11,Île-de-France,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,165.00,19305210.00,04,La Réunion,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,6.00,2930000.00,04,La Réunion,B,Industries extractives,2020-12-18
Prêts garantis par l'Etat,605.00,91609655.00,04,La Réunion,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,31.00,6131000.00,04,La Réunion,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,1004.00,112651356.00,04,La Réunion,F,Construction,2020-12-18
Prêts garantis par l'Etat,1824.00,371840496.00,04,La Réunion,G,Commerce,2020-12-18
Prêts garantis par l'Etat,284.00,130640706.00,04,La Réunion,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,659.00,56356190.00,04,La Réunion,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,108.00,16471938.00,04,La Réunion,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,92.00,37220215.00,04,La Réunion,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,96.00,9432973.00,04,La Réunion,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,501.00,109628699.00,04,La Réunion,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,278.00,38991123.00,04,La Réunion,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,165.00,11920712.00,04,La Réunion,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,603.00,38677844.00,04,La Réunion,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,142.00,11288495.00,04,La Réunion,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,380.00,12417074.00,04,La Réunion,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,7.00,908343.00,04,La Réunion,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,84.00,12671572.00,02,Martinique,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,311.00,47641561.00,02,Martinique,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,12.00,5277000.00,02,Martinique,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,342.00,41470432.00,02,Martinique,F,Construction,2020-12-18
Prêts garantis par l'Etat,875.00,296305778.00,02,Martinique,G,Commerce,2020-12-18
Prêts garantis par l'Etat,185.00,36067046.00,02,Martinique,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,323.00,33481879.00,02,Martinique,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,66.00,7492882.00,02,Martinique,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,73.00,163782727.00,02,Martinique,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,42.00,4417196.00,02,Martinique,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,277.00,36758988.00,02,Martinique,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,209.00,29722912.00,02,Martinique,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,59.00,2429157.00,02,Martinique,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,275.00,20371105.00,02,Martinique,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,63.00,6273812.00,02,Martinique,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,167.00,7019652.00,02,Martinique,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,9.00,2798959.00,02,Martinique,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,7.00,639000.00,06,Mayotte,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,37.00,9600974.00,06,Mayotte,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,5.00,824714.00,06,Mayotte,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,87.00,11289903.00,06,Mayotte,F,Construction,2020-12-18
Prêts garantis par l'Etat,142.00,32780741.00,06,Mayotte,G,Commerce,2020-12-18
Prêts garantis par l'Etat,38.00,9132400.00,06,Mayotte,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,25.00,2485272.00,06,Mayotte,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,6.00,628654.00,06,Mayotte,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,3.00,256000.00,06,Mayotte,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,41.00,2835424.00,06,Mayotte,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,31.00,4209552.00,06,Mayotte,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,17.00,1192500.00,06,Mayotte,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,26.00,1635994.00,06,Mayotte,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,8.00,347400.00,06,Mayotte,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,15.00,848444.00,06,Mayotte,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,13.00,2025789.00,06,Mayotte,Z,Non connu,2020-12-18
Prêts garantis par l'Etat,993.00,60115061.00,28,Normandie,A,"Agriculture, sylviculture et pêche",2020-12-18
Prêts garantis par l'Etat,1746.00,651203830.00,28,Normandie,C,Industrie manufacturière,2020-12-18
Prêts garantis par l'Etat,52.00,34038100.00,28,Normandie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-12-18
Prêts garantis par l'Etat,2964.00,362278913.00,28,Normandie,F,Construction,2020-12-18
Prêts garantis par l'Etat,5351.00,858736506.00,28,Normandie,G,Commerce,2020-12-18
Prêts garantis par l'Etat,580.00,168302340.00,28,Normandie,H,Transports et entreposage,2020-12-18
Prêts garantis par l'Etat,3748.00,247947405.00,28,Normandie,I,Hébergement et restauration,2020-12-18
Prêts garantis par l'Etat,307.00,39172822.00,28,Normandie,J,Information et communication,2020-12-18
Prêts garantis par l'Etat,362.00,292955432.00,28,Normandie,K,Activités financières et d'assurance,2020-12-18
Prêts garantis par l'Etat,455.00,32783797.00,28,Normandie,L,Activités immobilières,2020-12-18
Prêts garantis par l'Etat,1520.00,199429268.00,28,Normandie,M,"Activités spécialisées, scientifiques et techniques",2020-12-18
Prêts garantis par l'Etat,652.00,73487043.00,28,Normandie,N,Activités de services administratifs et de soutien,2020-12-18
Prêts garantis par l'Etat,472.00,44296672.00,28,Normandie,P,Enseignement,2020-12-18
Prêts garantis par l'Etat,1366.00,92346046.00,28,Normandie,Q,Santé humaine et action sociale,2020-12-18
Prêts garantis par l'Etat,546.00,51466776.00,28,Normandie,R,"Arts, spectacles et activités récréatives",2020-12-18
Prêts garantis par l'Etat,1628.00,56485493.00,28,Normandie,S,Autres activités de services,2020-12-18
Prêts garantis par l'Etat,26.00,2965000.00,28,Normandie,Z,Non connu,2020-12-18
