dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,1347.00,74181537.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche",2020-06-26
Prêts garantis par l'Etat,6001.00,2201768029.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière,2020-06-26
Prêts garantis par l'Etat,11.00,442859.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-06-26
Prêts garantis par l'Etat,117.00,42603178.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-06-26
Prêts garantis par l'Etat,9250.00,1185258719.00,84,Auvergne-Rhône-Alpes,F,Construction,2020-06-26
Prêts garantis par l'Etat,15941.00,3247285848.00,84,Auvergne-Rhône-Alpes,G,Commerce,2020-06-26
Prêts garantis par l'Etat,1683.00,329989549.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage,2020-06-26
Prêts garantis par l'Etat,10340.00,807708463.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration,2020-06-26
Prêts garantis par l'Etat,1169.00,304471109.00,84,Auvergne-Rhône-Alpes,J,Information et communication,2020-06-26
Prêts garantis par l'Etat,1037.00,851948919.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance,2020-06-26
Prêts garantis par l'Etat,1461.00,129330520.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières,2020-06-26
Prêts garantis par l'Etat,5716.00,1216386272.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques",2020-06-26
Prêts garantis par l'Etat,2255.00,309824269.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien,2020-06-26
Prêts garantis par l'Etat,1282.00,72402024.00,84,Auvergne-Rhône-Alpes,P,Enseignement,2020-06-26
Prêts garantis par l'Etat,4146.00,251399996.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale,2020-06-26
Prêts garantis par l'Etat,1223.00,132584675.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives",2020-06-26
Prêts garantis par l'Etat,4003.00,116980629.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services,2020-06-26
Prêts garantis par l'Etat,425.00,36274981.00,84,Auvergne-Rhône-Alpes,Z,Non connu,2020-06-26
Prêts garantis par l'Etat,915.00,81533257.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche",2020-06-26
Prêts garantis par l'Etat,4.00,944500.00,27,Bourgogne-Franche-Comté,B,Industries extractives,2020-06-26
Prêts garantis par l'Etat,1892.00,776391741.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière,2020-06-26
Prêts garantis par l'Etat,41.00,10513590.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-06-26
Prêts garantis par l'Etat,2713.00,284209139.00,27,Bourgogne-Franche-Comté,F,Construction,2020-06-26
Prêts garantis par l'Etat,5092.00,773186024.00,27,Bourgogne-Franche-Comté,G,Commerce,2020-06-26
Prêts garantis par l'Etat,458.00,71486245.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage,2020-06-26
Prêts garantis par l'Etat,2987.00,185591788.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration,2020-06-26
Prêts garantis par l'Etat,220.00,31846169.00,27,Bourgogne-Franche-Comté,J,Information et communication,2020-06-26
Prêts garantis par l'Etat,285.00,233308871.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance,2020-06-26
Prêts garantis par l'Etat,364.00,29103055.00,27,Bourgogne-Franche-Comté,L,Activités immobilières,2020-06-26
Prêts garantis par l'Etat,1220.00,181407898.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques",2020-06-26
Prêts garantis par l'Etat,540.00,95791270.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien,2020-06-26
