dispositif,nombre_reports,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Reports d'échéances fiscales,463.00,8612839.00,52,Pays de la Loire,F,Construction,2021-03-25
Reports d'échéances fiscales,1017.00,32198607.00,52,Pays de la Loire,G,Commerce,2021-03-25
Reports d'échéances fiscales,145.00,3402797.00,52,Pays de la Loire,H,Transports et entreposage,2021-03-25
Reports d'échéances fiscales,727.00,6322591.00,52,Pays de la Loire,I,Hébergement et restauration,2021-03-25
Reports d'échéances fiscales,95.00,4827358.00,52,Pays de la Loire,J,Information et communication,2021-03-25
Reports d'échéances fiscales,241.00,7356378.00,52,Pays de la Loire,K,Activités financières et d'assurance,2021-03-25
Reports d'échéances fiscales,374.00,4096673.00,52,Pays de la Loire,L,Activités immobilières,2021-03-25
Reports d'échéances fiscales,432.00,7158975.00,52,Pays de la Loire,M,"Activités spécialisées, scientifiques et techniques",2021-03-25
Reports d'échéances fiscales,225.00,4151596.00,52,Pays de la Loire,N,Activités de services administratifs et de soutien,2021-03-25
Reports d'échéances fiscales,76.00,1054947.00,52,Pays de la Loire,P,Enseignement,2021-03-25
Reports d'échéances fiscales,149.00,7624345.00,52,Pays de la Loire,Q,Santé humaine et action sociale,2021-03-25
Reports d'échéances fiscales,110.00,4042515.00,52,Pays de la Loire,R,"Arts, spectacles et activités récréatives",2021-03-25
Reports d'échéances fiscales,168.00,588979.00,52,Pays de la Loire,S,Autres activités de services,2021-03-25
Reports d'échéances fiscales,30.00,452306.00,52,Pays de la Loire,Z,Non connu,2021-03-25
Reports d'échéances fiscales,26.00,469533.00,93,Provence-Alpes-Côte d'Azur,A,"Agriculture, sylviculture et pêche",2021-03-25
Reports d'échéances fiscales,433.00,19863620.00,93,Provence-Alpes-Côte d'Azur,C,Industrie manufacturière,2021-03-25
Reports d'échéances fiscales,4.00,34843.00,93,Provence-Alpes-Côte d'Azur,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-03-25
Reports d'échéances fiscales,20.00,352718.00,93,Provence-Alpes-Côte d'Azur,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-03-25
Reports d'échéances fiscales,691.00,10676676.00,93,Provence-Alpes-Côte d'Azur,F,Construction,2021-03-25
Reports d'échéances fiscales,1716.00,32006492.00,93,Provence-Alpes-Côte d'Azur,G,Commerce,2021-03-25
Reports d'échéances fiscales,234.00,10024377.00,93,Provence-Alpes-Côte d'Azur,H,Transports et entreposage,2021-03-25
Reports d'échéances fiscales,1402.00,16102890.00,93,Provence-Alpes-Côte d'Azur,I,Hébergement et restauration,2021-03-25
Reports d'échéances fiscales,131.00,3393369.00,93,Provence-Alpes-Côte d'Azur,J,Information et communication,2021-03-25
Reports d'échéances fiscales,253.00,6825113.00,93,Provence-Alpes-Côte d'Azur,K,Activités financières et d'assurance,2021-03-25
Reports d'échéances fiscales,474.00,5013053.00,93,Provence-Alpes-Côte d'Azur,L,Activités immobilières,2021-03-25
Reports d'échéances fiscales,569.00,14678514.00,93,Provence-Alpes-Côte d'Azur,M,"Activités spécialisées, scientifiques et techniques",2021-03-25
Reports d'échéances fiscales,404.00,8781359.00,93,Provence-Alpes-Côte d'Azur,N,Activités de services administratifs et de soutien,2021-03-25
Reports d'échéances fiscales,109.00,1478133.00,93,Provence-Alpes-Côte d'Azur,P,Enseignement,2021-03-25
Reports d'échéances fiscales,274.00,6361854.00,93,Provence-Alpes-Côte d'Azur,Q,Santé humaine et action sociale,2021-03-25
Reports d'échéances fiscales,185.00,3869325.00,93,Provence-Alpes-Côte d'Azur,R,"Arts, spectacles et activités récréatives",2021-03-25
Reports d'échéances fiscales,307.00,1406096.00,93,Provence-Alpes-Côte d'Azur,S,Autres activités de services,2021-03-25
Reports d'échéances fiscales,20.00,292104.00,93,Provence-Alpes-Côte d'Azur,Z,Non connu,2021-03-25
Reports d'échéances fiscales,29425.00,334740793.00,,,Z,Non connu,2021-03-25
