dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,code_section,libelle_section
Fonds de solidarité,VOLET1,17717,6939,29877572.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,25,9,31871.00,84,Auvergne-Rhône-Alpes,B,Industries extractives
Fonds de solidarité,VOLET1,33395,11127,54856148.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière
Fonds de solidarité,VOLET1,419,105,833256.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,1704,561,2471893.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,78032,31581,120837038.00,84,Auvergne-Rhône-Alpes,F,Construction
Fonds de solidarité,VOLET1,129513,38897,305277718.00,84,Auvergne-Rhône-Alpes,G,Commerce
Fonds de solidarité,VOLET1,48443,9715,103219603.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage
Fonds de solidarité,VOLET1,158456,28542,720177791.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration
Fonds de solidarité,VOLET1,16831,4611,32007405.00,84,Auvergne-Rhône-Alpes,J,Information et communication
Fonds de solidarité,VOLET1,6434,2023,11301761.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,25396,7939,49142430.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières
Fonds de solidarité,VOLET1,80868,24212,177243841.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,38707,10913,89011607.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,15,6,66982.00,84,Auvergne-Rhône-Alpes,O,Administration publique
Fonds de solidarité,VOLET1,82472,18859,135115796.00,84,Auvergne-Rhône-Alpes,P,Enseignement
Fonds de solidarité,VOLET1,55147,23549,74009314.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,66892,12837,151136705.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,84774,23823,150883825.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services
Fonds de solidarité,VOLET1,6200,2530,12365102.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,15,6,31562.00,27,Bourgogne-Franche-Comté,B,Industries extractives
Fonds de solidarité,VOLET1,9028,3143,14081505.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière
Fonds de solidarité,VOLET1,24,10,32650.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,732,248,1243037.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,18289,7914,27644807.00,27,Bourgogne-Franche-Comté,F,Construction
Fonds de solidarité,VOLET1,38172,11955,80869835.00,27,Bourgogne-Franche-Comté,G,Commerce
Fonds de solidarité,VOLET1,5156,1487,10990004.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage
Fonds de solidarité,VOLET1,44473,7993,182837744.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration
Fonds de solidarité,VOLET1,2986,824,5773492.00,27,Bourgogne-Franche-Comté,J,Information et communication
Fonds de solidarité,VOLET1,1355,442,2115533.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,5074,1644,8777909.00,27,Bourgogne-Franche-Comté,L,Activités immobilières
Fonds de solidarité,VOLET1,15332,4704,34235848.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,7557,2225,16391978.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,18,3,24456.00,27,Bourgogne-Franche-Comté,O,Administration publique
Fonds de solidarité,VOLET1,11578,2714,18040690.00,27,Bourgogne-Franche-Comté,P,Enseignement
Fonds de solidarité,VOLET1,12038,5262,15932301.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,16527,3109,36116374.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,25604,7227,45849604.00,27,Bourgogne-Franche-Comté,S,Autres activités de services
Fonds de solidarité,VOLET1,4582,1774,7960832.00,53,Bretagne,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,16,5,25775.00,53,Bretagne,B,Industries extractives
Fonds de solidarité,VOLET1,12135,4087,18802203.00,53,Bretagne,C,Industrie manufacturière
Fonds de solidarité,VOLET1,32,13,50200.00,53,Bretagne,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,401,156,573888.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,19001,8976,28413997.00,53,Bretagne,F,Construction
Fonds de solidarité,VOLET1,40538,12948,90503681.00,53,Bretagne,G,Commerce
Fonds de solidarité,VOLET1,7187,1823,14973722.00,53,Bretagne,H,Transports et entreposage
Fonds de solidarité,VOLET1,59429,11040,264161135.00,53,Bretagne,I,Hébergement et restauration
Fonds de solidarité,VOLET1,5136,1384,10342984.00,53,Bretagne,J,Information et communication
Fonds de solidarité,VOLET1,1809,606,3352883.00,53,Bretagne,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,7030,2351,12410320.00,53,Bretagne,L,Activités immobilières
Fonds de solidarité,VOLET1,22883,7203,52978992.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,9192,2865,20950694.00,53,Bretagne,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,12576,3080,20830192.00,53,Bretagne,P,Enseignement
Fonds de solidarité,VOLET1,19618,8836,26293853.00,53,Bretagne,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,20081,4187,45397231.00,53,Bretagne,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,28739,8430,52612866.00,53,Bretagne,S,Autres activités de services
Fonds de solidarité,VOLET1,4320,1609,8828431.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,7777,2591,12206128.00,24,Centre-Val de Loire,C,Industrie manufacturière
Fonds de solidarité,VOLET1,20,5,30884.00,24,Centre-Val de Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,423,152,582066.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,17576,7631,26917772.00,24,Centre-Val de Loire,F,Construction
Fonds de solidarité,VOLET1,30419,9655,63120001.00,24,Centre-Val de Loire,G,Commerce
Fonds de solidarité,VOLET1,7784,1916,15890846.00,24,Centre-Val de Loire,H,Transports et entreposage
Fonds de solidarité,VOLET1,35247,6415,142466990.00,24,Centre-Val de Loire,I,Hébergement et restauration
Fonds de solidarité,VOLET1,3326,923,6745386.00,24,Centre-Val de Loire,J,Information et communication
