dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,code_section,libelle_section
Fonds de solidarité,VOLET1,17664,6931,29634349.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,25,9,31871.00,84,Auvergne-Rhône-Alpes,B,Industries extractives
Fonds de solidarité,VOLET1,33315,11122,54441836.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière
Fonds de solidarité,VOLET1,419,105,833256.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,1704,561,2471893.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,77864,31562,120433520.00,84,Auvergne-Rhône-Alpes,F,Construction
Fonds de solidarité,VOLET1,129201,38884,302591533.00,84,Auvergne-Rhône-Alpes,G,Commerce
Fonds de solidarité,VOLET1,48316,9712,102307856.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage
Fonds de solidarité,VOLET1,157659,28524,711454214.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration
Fonds de solidarité,VOLET1,16787,4610,31863982.00,84,Auvergne-Rhône-Alpes,J,Information et communication
Fonds de solidarité,VOLET1,6420,2023,11256344.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,25300,7924,48718798.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières
Fonds de solidarité,VOLET1,80603,24202,175999309.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,38626,10908,88461714.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,15,6,66982.00,84,Auvergne-Rhône-Alpes,O,Administration publique
Fonds de solidarité,VOLET1,82135,18842,134311515.00,84,Auvergne-Rhône-Alpes,P,Enseignement
Fonds de solidarité,VOLET1,55106,23543,73850036.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,66665,12831,149745788.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,84652,23816,150329335.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services
Fonds de solidarité,VOLET1,6178,2526,12247922.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,15,6,31562.00,27,Bourgogne-Franche-Comté,B,Industries extractives
Fonds de solidarité,VOLET1,9008,3142,14013384.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière
Fonds de solidarité,VOLET1,24,10,32650.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,732,248,1243037.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,18263,7914,27563389.00,27,Bourgogne-Franche-Comté,F,Construction
Fonds de solidarité,VOLET1,38105,11949,80452359.00,27,Bourgogne-Franche-Comté,G,Commerce
Fonds de solidarité,VOLET1,5146,1487,10887381.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage
Fonds de solidarité,VOLET1,44290,7991,181410909.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration
Fonds de solidarité,VOLET1,2978,824,5757776.00,27,Bourgogne-Franche-Comté,J,Information et communication
Fonds de solidarité,VOLET1,1354,442,2114033.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,5058,1643,8728350.00,27,Bourgogne-Franche-Comté,L,Activités immobilières
Fonds de solidarité,VOLET1,15297,4702,34097341.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,7537,2225,16101720.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,18,3,24456.00,27,Bourgogne-Franche-Comté,O,Administration publique
Fonds de solidarité,VOLET1,11555,2713,17999319.00,27,Bourgogne-Franche-Comté,P,Enseignement
Fonds de solidarité,VOLET1,12030,5262,15926052.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,16460,3107,35800844.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,25580,7224,45690422.00,27,Bourgogne-Franche-Comté,S,Autres activités de services
Fonds de solidarité,VOLET1,4572,1773,7939990.00,53,Bretagne,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,16,5,25775.00,53,Bretagne,B,Industries extractives
Fonds de solidarité,VOLET1,12109,4087,18730058.00,53,Bretagne,C,Industrie manufacturière
Fonds de solidarité,VOLET1,31,13,47796.00,53,Bretagne,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,398,156,572784.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,18987,8976,28387297.00,53,Bretagne,F,Construction
Fonds de solidarité,VOLET1,40476,12947,90218117.00,53,Bretagne,G,Commerce
Fonds de solidarité,VOLET1,7168,1822,14925919.00,53,Bretagne,H,Transports et entreposage
Fonds de solidarité,VOLET1,59168,11039,261588497.00,53,Bretagne,I,Hébergement et restauration
Fonds de solidarité,VOLET1,5120,1384,10244930.00,53,Bretagne,J,Information et communication
Fonds de solidarité,VOLET1,1804,606,3330873.00,53,Bretagne,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,7011,2351,12350122.00,53,Bretagne,L,Activités immobilières
Fonds de solidarité,VOLET1,22810,7197,52469738.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,9168,2862,20812975.00,53,Bretagne,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,12529,3077,20721156.00,53,Bretagne,P,Enseignement
Fonds de solidarité,VOLET1,19607,8836,26255061.00,53,Bretagne,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,20014,4183,45088423.00,53,Bretagne,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,28719,8429,52552758.00,53,Bretagne,S,Autres activités de services
Fonds de solidarité,VOLET1,4306,1608,8735611.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,7760,2590,12100240.00,24,Centre-Val de Loire,C,Industrie manufacturière
Fonds de solidarité,VOLET1,20,5,30884.00,24,Centre-Val de Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,423,152,582066.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,17552,7628,26884290.00,24,Centre-Val de Loire,F,Construction
Fonds de solidarité,VOLET1,30352,9651,62846286.00,24,Centre-Val de Loire,G,Commerce
Fonds de solidarité,VOLET1,7773,1915,15856412.00,24,Centre-Val de Loire,H,Transports et entreposage
Fonds de solidarité,VOLET1,35107,6415,141292224.00,24,Centre-Val de Loire,I,Hébergement et restauration
Fonds de solidarité,VOLET1,3315,923,6669808.00,24,Centre-Val de Loire,J,Information et communication
Fonds de solidarité,VOLET1,1213,388,2099053.00,24,Centre-Val de Loire,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,5204,1637,9174127.00,24,Centre-Val de Loire,L,Activités immobilières
Fonds de solidarité,VOLET1,14234,4321,30512951.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,7604,2243,16553947.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,8974,2255,15195062.00,24,Centre-Val de Loire,P,Enseignement
Fonds de solidarité,VOLET1,10198,4503,13360518.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,14695,2931,33898220.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,22596,6559,40008847.00,24,Centre-Val de Loire,S,Autres activités de services
Fonds de solidarité,VOLET1,3777,1105,6531633.00,94,Corse,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,3117,885,5354992.00,94,Corse,C,Industrie manufacturière
Fonds de solidarité,VOLET1,44,20,109986.00,94,Corse,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,6387,2404,9857297.00,94,Corse,F,Construction
Fonds de solidarité,VOLET1,9213,2525,22913761.00,94,Corse,G,Commerce
Fonds de solidarité,VOLET1,1579,391,4448298.00,94,Corse,H,Transports et entreposage
Fonds de solidarité,VOLET1,14812,2703,66413675.00,94,Corse,I,Hébergement et restauration
Fonds de solidarité,VOLET1,693,183,1671520.00,94,Corse,J,Information et communication
Fonds de solidarité,VOLET1,212,68,485341.00,94,Corse,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,2524,669,5498834.00,94,Corse,L,Activités immobilières
Fonds de solidarité,VOLET1,6637,1774,20240566.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,3521,895,7885901.00,94,Corse,N,Activités de services administratifs et de soutien
