dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,2246.00,117003291.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche",2021-06-18
Prêts garantis par l'Etat,18.00,6202000.00,84,Auvergne-Rhône-Alpes,B,Industries extractives,2021-06-18
Prêts garantis par l'Etat,7957.00,2805777510.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière,2021-06-18
Prêts garantis par l'Etat,24.00,1376689.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-18
Prêts garantis par l'Etat,197.00,71872753.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-18
Prêts garantis par l'Etat,12763.00,1551319551.00,84,Auvergne-Rhône-Alpes,F,Construction,2021-06-18
Prêts garantis par l'Etat,20233.00,3893198063.00,84,Auvergne-Rhône-Alpes,G,Commerce,2021-06-18
Prêts garantis par l'Etat,2495.00,498844607.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage,2021-06-18
Prêts garantis par l'Etat,13382.00,1251973347.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration,2021-06-18
Prêts garantis par l'Etat,1719.00,428884463.00,84,Auvergne-Rhône-Alpes,J,Information et communication,2021-06-18
Prêts garantis par l'Etat,1472.00,1286716098.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance,2021-06-18
Prêts garantis par l'Etat,2032.00,211002150.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières,2021-06-18
Prêts garantis par l'Etat,7858.00,1807572514.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques",2021-06-18
Prêts garantis par l'Etat,3381.00,450209455.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien,2021-06-18
Prêts garantis par l'Etat,1812.00,122988409.00,84,Auvergne-Rhône-Alpes,P,Enseignement,2021-06-18
Prêts garantis par l'Etat,5459.00,340594288.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale,2021-06-18
Prêts garantis par l'Etat,1803.00,350390800.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives",2021-06-18
Prêts garantis par l'Etat,5018.00,164340451.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services,2021-06-18
Prêts garantis par l'Etat,70.00,8556231.00,84,Auvergne-Rhône-Alpes,Z,Non connu,2021-06-18
Prêts garantis par l'Etat,1356.00,114059186.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche",2021-06-18
Prêts garantis par l'Etat,14.00,4922500.00,27,Bourgogne-Franche-Comté,B,Industries extractives,2021-06-18
Prêts garantis par l'Etat,2374.00,916960142.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière,2021-06-18
Prêts garantis par l'Etat,3.00,137000.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-06-18
Prêts garantis par l'Etat,67.00,13802754.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-06-18
Prêts garantis par l'Etat,3518.00,364166635.00,27,Bourgogne-Franche-Comté,F,Construction,2021-06-18
Prêts garantis par l'Etat,6142.00,938211238.00,27,Bourgogne-Franche-Comté,G,Commerce,2021-06-18
Prêts garantis par l'Etat,597.00,86476630.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage,2021-06-18
Prêts garantis par l'Etat,3594.00,241800287.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration,2021-06-18
Prêts garantis par l'Etat,296.00,40959833.00,27,Bourgogne-Franche-Comté,J,Information et communication,2021-06-18
Prêts garantis par l'Etat,382.00,321217269.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance,2021-06-18
Prêts garantis par l'Etat,461.00,36132106.00,27,Bourgogne-Franche-Comté,L,Activités immobilières,2021-06-18
Prêts garantis par l'Etat,1554.00,239365854.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques",2021-06-18
