dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,1618.00,86151339.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche",2020-09-11
Prêts garantis par l'Etat,3.00,1700000.00,84,Auvergne-Rhône-Alpes,B,Industries extractives,2020-09-11
Prêts garantis par l'Etat,6688.00,2474504680.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière,2020-09-11
Prêts garantis par l'Etat,166.00,64983174.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-09-11
Prêts garantis par l'Etat,10475.00,1352065683.00,84,Auvergne-Rhône-Alpes,F,Construction,2020-09-11
Prêts garantis par l'Etat,17254.00,3434878109.00,84,Auvergne-Rhône-Alpes,G,Commerce,2020-09-11
Prêts garantis par l'Etat,1912.00,373680898.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage,2020-09-11
Prêts garantis par l'Etat,11232.00,887054007.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration,2020-09-11
Prêts garantis par l'Etat,1351.00,348970956.00,84,Auvergne-Rhône-Alpes,J,Information et communication,2020-09-11
Prêts garantis par l'Etat,1175.00,1040543536.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance,2020-09-11
Prêts garantis par l'Etat,1604.00,142591251.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières,2020-09-11
Prêts garantis par l'Etat,6452.00,1354730701.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques",2020-09-11
Prêts garantis par l'Etat,2574.00,350707143.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien,2020-09-11
Prêts garantis par l'Etat,1455.00,84945368.00,84,Auvergne-Rhône-Alpes,P,Enseignement,2020-09-11
Prêts garantis par l'Etat,4590.00,290273053.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale,2020-09-11
Prêts garantis par l'Etat,1395.00,227784192.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives",2020-09-11
Prêts garantis par l'Etat,4290.00,132354614.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services,2020-09-11
Prêts garantis par l'Etat,107.00,12480552.00,84,Auvergne-Rhône-Alpes,Z,Non connu,2020-09-11
Prêts garantis par l'Etat,1081.00,93207226.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche",2020-09-11
Prêts garantis par l'Etat,5.00,2988000.00,27,Bourgogne-Franche-Comté,B,Industries extractives,2020-09-11
Prêts garantis par l'Etat,2059.00,835256031.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière,2020-09-11
Prêts garantis par l'Etat,55.00,13089590.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-09-11
Prêts garantis par l'Etat,2973.00,316953197.00,27,Bourgogne-Franche-Comté,F,Construction,2020-09-11
Prêts garantis par l'Etat,5395.00,828023169.00,27,Bourgogne-Franche-Comté,G,Commerce,2020-09-11
Prêts garantis par l'Etat,510.00,77490748.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage,2020-09-11
Prêts garantis par l'Etat,3188.00,199454810.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration,2020-09-11
Prêts garantis par l'Etat,237.00,34322849.00,27,Bourgogne-Franche-Comté,J,Information et communication,2020-09-11
Prêts garantis par l'Etat,308.00,268580919.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance,2020-09-11
Prêts garantis par l'Etat,402.00,32280054.00,27,Bourgogne-Franche-Comté,L,Activités immobilières,2020-09-11
