dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section
Prêts garantis par l'Etat,1234.00,139104100.00,93,Provence-Alpes-Côte d'Azur,H,Transports et entreposage
Prêts garantis par l'Etat,7579.00,714936428.00,93,Provence-Alpes-Côte d'Azur,I,Hébergement et restauration
Prêts garantis par l'Etat,663.00,111147714.00,93,Provence-Alpes-Côte d'Azur,J,Information et communication
Prêts garantis par l'Etat,672.00,207659697.00,93,Provence-Alpes-Côte d'Azur,K,Activités financières et d'assurance
Prêts garantis par l'Etat,1371.00,105307918.00,93,Provence-Alpes-Côte d'Azur,L,Activités immobilières
Prêts garantis par l'Etat,3724.00,419723525.00,93,Provence-Alpes-Côte d'Azur,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,1615.00,249602601.00,93,Provence-Alpes-Côte d'Azur,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,776.00,49035898.00,93,Provence-Alpes-Côte d'Azur,P,Enseignement
Prêts garantis par l'Etat,3411.00,223501608.00,93,Provence-Alpes-Côte d'Azur,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,812.00,105200942.00,93,Provence-Alpes-Côte d'Azur,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,2899.00,80500661.00,93,Provence-Alpes-Côte d'Azur,S,Autres activités de services
Prêts garantis par l'Etat,213.00,19298690.00,93,Provence-Alpes-Côte d'Azur,Z,Non connu
Prêts garantis par l'Etat,72.00,5502565.00,11,Île-de-France,A,"Agriculture, sylviculture et pêche"
Prêts garantis par l'Etat,3.00,6410000.00,11,Île-de-France,B,Industries extractives
Prêts garantis par l'Etat,3291.00,1347529024.00,11,Île-de-France,C,Industrie manufacturière
Prêts garantis par l'Etat,14.00,45669000.00,11,Île-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Prêts garantis par l'Etat,81.00,37523847.00,11,Île-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Prêts garantis par l'Etat,7191.00,1421300940.00,11,Île-de-France,F,Construction
Prêts garantis par l'Etat,14985.00,5025779170.00,11,Île-de-France,G,Commerce
Prêts garantis par l'Etat,2946.00,4406662639.00,11,Île-de-France,H,Transports et entreposage
Prêts garantis par l'Etat,10641.00,1533040140.00,11,Île-de-France,I,Hébergement et restauration
Prêts garantis par l'Etat,3715.00,1099185398.00,11,Île-de-France,J,Information et communication
Prêts garantis par l'Etat,1340.00,1004798748.00,11,Île-de-France,K,Activités financières et d'assurance
Prêts garantis par l'Etat,2302.00,311910250.00,11,Île-de-France,L,Activités immobilières
Prêts garantis par l'Etat,10912.00,2746167834.00,11,Île-de-France,M,"Activités spécialisées, scientifiques et techniques"
Prêts garantis par l'Etat,2955.00,990626307.00,11,Île-de-France,N,Activités de services administratifs et de soutien
Prêts garantis par l'Etat,1241.00,195599635.00,11,Île-de-France,P,Enseignement
Prêts garantis par l'Etat,5451.00,483459262.00,11,Île-de-France,Q,Santé humaine et action sociale
Prêts garantis par l'Etat,1254.00,534097146.00,11,Île-de-France,R,"Arts, spectacles et activités récréatives"
Prêts garantis par l'Etat,4160.00,220555308.00,11,Île-de-France,S,Autres activités de services
Prêts garantis par l'Etat,368.00,32492954.00,11,Île-de-France,Z,Non connu
Prêts garantis par l'Etat,3.00,452200.00,,,F,Construction
Prêts garantis par l'Etat,13.00,2503500.00,,,G,Commerce
Prêts garantis par l'Etat,8.00,307500.00,,,Z,Non connu
