dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,569.00,82765770.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage,2021-02-05
Prêts garantis par l'Etat,3475.00,230386459.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration,2021-02-05
Prêts garantis par l'Etat,277.00,38219363.00,27,Bourgogne-Franche-Comté,J,Information et communication,2021-02-05
Prêts garantis par l'Etat,359.00,299795349.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance,2021-02-05
Prêts garantis par l'Etat,446.00,36152166.00,27,Bourgogne-Franche-Comté,L,Activités immobilières,2021-02-05
Prêts garantis par l'Etat,1514.00,236684017.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques",2021-02-05
Prêts garantis par l'Etat,673.00,114513799.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien,2021-02-05
Prêts garantis par l'Etat,401.00,24846282.00,27,Bourgogne-Franche-Comté,P,Enseignement,2021-02-05
Prêts garantis par l'Etat,1522.00,82040576.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale,2021-02-05
Prêts garantis par l'Etat,483.00,45384665.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives",2021-02-05
Prêts garantis par l'Etat,1543.00,39310577.00,27,Bourgogne-Franche-Comté,S,Autres activités de services,2021-02-05
Prêts garantis par l'Etat,29.00,3010813.00,27,Bourgogne-Franche-Comté,Z,Non connu,2021-02-05
Prêts garantis par l'Etat,613.00,44007270.00,53,Bretagne,A,"Agriculture, sylviculture et pêche",2021-02-05
Prêts garantis par l'Etat,4.00,978316.00,53,Bretagne,B,Industries extractives,2021-02-05
Prêts garantis par l'Etat,1918.00,552086159.00,53,Bretagne,C,Industrie manufacturière,2021-02-05
Prêts garantis par l'Etat,42.00,16841000.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-02-05
Prêts garantis par l'Etat,3214.00,380965358.00,53,Bretagne,F,Construction,2021-02-05
Prêts garantis par l'Etat,5945.00,942817119.00,53,Bretagne,G,Commerce,2021-02-05
Prêts garantis par l'Etat,515.00,196866783.00,53,Bretagne,H,Transports et entreposage,2021-02-05
Prêts garantis par l'Etat,4807.00,372230043.00,53,Bretagne,I,Hébergement et restauration,2021-02-05
Prêts garantis par l'Etat,425.00,107310588.00,53,Bretagne,J,Information et communication,2021-02-05
Prêts garantis par l'Etat,405.00,1035411313.00,53,Bretagne,K,Activités financières et d'assurance,2021-02-05
Prêts garantis par l'Etat,478.00,50598333.00,53,Bretagne,L,Activités immobilières,2021-02-05
Prêts garantis par l'Etat,1739.00,320836505.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques",2021-02-05
Prêts garantis par l'Etat,809.00,522822586.00,53,Bretagne,N,Activités de services administratifs et de soutien,2021-02-05
Prêts garantis par l'Etat,466.00,23474964.00,53,Bretagne,P,Enseignement,2021-02-05
Prêts garantis par l'Etat,1839.00,81486741.00,53,Bretagne,Q,Santé humaine et action sociale,2021-02-05
Prêts garantis par l'Etat,508.00,62151013.00,53,Bretagne,R,"Arts, spectacles et activités récréatives",2021-02-05
Prêts garantis par l'Etat,1712.00,67138759.00,53,Bretagne,S,Autres activités de services,2021-02-05
Prêts garantis par l'Etat,35.00,4012080.00,53,Bretagne,Z,Non connu,2021-02-05
Prêts garantis par l'Etat,824.00,59178406.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche",2021-02-05
Prêts garantis par l'Etat,6.00,9503400.00,24,Centre-Val de Loire,B,Industries extractives,2021-02-05
Prêts garantis par l'Etat,1714.00,786089876.00,24,Centre-Val de Loire,C,Industrie manufacturière,2021-02-05
Prêts garantis par l'Etat,28.00,5778500.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-02-05
Prêts garantis par l'Etat,3003.00,315954619.00,24,Centre-Val de Loire,F,Construction,2021-02-05
Prêts garantis par l'Etat,4358.00,829802327.00,24,Centre-Val de Loire,G,Commerce,2021-02-05
Prêts garantis par l'Etat,557.00,68389894.00,24,Centre-Val de Loire,H,Transports et entreposage,2021-02-05
Prêts garantis par l'Etat,2786.00,177541470.00,24,Centre-Val de Loire,I,Hébergement et restauration,2021-02-05
Prêts garantis par l'Etat,294.00,49280957.00,24,Centre-Val de Loire,J,Information et communication,2021-02-05
Prêts garantis par l'Etat,301.00,272248753.00,24,Centre-Val de Loire,K,Activités financières et d'assurance,2021-02-05
Prêts garantis par l'Etat,364.00,19740024.00,24,Centre-Val de Loire,L,Activités immobilières,2021-02-05
Prêts garantis par l'Etat,1272.00,153160695.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques",2021-02-05
Prêts garantis par l'Etat,626.00,72887773.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien,2021-02-05
Prêts garantis par l'Etat,379.00,22834928.00,24,Centre-Val de Loire,P,Enseignement,2021-02-05
Prêts garantis par l'Etat,1317.00,80228531.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale,2021-02-05
Prêts garantis par l'Etat,448.00,54119994.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives",2021-02-05
Prêts garantis par l'Etat,1362.00,32814349.00,24,Centre-Val de Loire,S,Autres activités de services,2021-02-05
Prêts garantis par l'Etat,44.00,21531300.00,24,Centre-Val de Loire,Z,Non connu,2021-02-05
Prêts garantis par l'Etat,247.00,18702733.00,94,Corse,A,"Agriculture, sylviculture et pêche",2021-02-05
Prêts garantis par l'Etat,362.00,80185946.00,94,Corse,C,Industrie manufacturière,2021-02-05
Prêts garantis par l'Etat,14.00,2131600.00,94,Corse,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-02-05
Prêts garantis par l'Etat,971.00,140877357.00,94,Corse,F,Construction,2021-02-05
Prêts garantis par l'Etat,1570.00,315927295.00,94,Corse,G,Commerce,2021-02-05
Prêts garantis par l'Etat,183.00,105954270.00,94,Corse,H,Transports et entreposage,2021-02-05
Prêts garantis par l'Etat,1401.00,157166718.00,94,Corse,I,Hébergement et restauration,2021-02-05
Prêts garantis par l'Etat,82.00,9220515.00,94,Corse,J,Information et communication,2021-02-05
Prêts garantis par l'Etat,59.00,18952475.00,94,Corse,K,Activités financières et d'assurance,2021-02-05
Prêts garantis par l'Etat,172.00,13012689.00,94,Corse,L,Activités immobilières,2021-02-05
Prêts garantis par l'Etat,367.00,37268296.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques",2021-02-05
Prêts garantis par l'Etat,251.00,40746339.00,94,Corse,N,Activités de services administratifs et de soutien,2021-02-05
Prêts garantis par l'Etat,71.00,3006562.00,94,Corse,P,Enseignement,2021-02-05
Prêts garantis par l'Etat,306.00,31640539.00,94,Corse,Q,Santé humaine et action sociale,2021-02-05
Prêts garantis par l'Etat,112.00,9333026.00,94,Corse,R,"Arts, spectacles et activités récréatives",2021-02-05
Prêts garantis par l'Etat,246.00,9529139.00,94,Corse,S,Autres activités de services,2021-02-05
Prêts garantis par l'Etat,15.00,3700123.00,94,Corse,Z,Non connu,2021-02-05
Prêts garantis par l'Etat,1938.00,165278886.00,44,Grand Est,A,"Agriculture, sylviculture et pêche",2021-02-05
Prêts garantis par l'Etat,8.00,1935000.00,44,Grand Est,B,Industries extractives,2021-02-05
Prêts garantis par l'Etat,3780.00,1667235341.00,44,Grand Est,C,Industrie manufacturière,2021-02-05
Prêts garantis par l'Etat,118.00,34598733.00,44,Grand Est,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-02-05
Prêts garantis par l'Etat,6646.00,870686884.00,44,Grand Est,F,Construction,2021-02-05
Prêts garantis par l'Etat,10232.00,1894987990.00,44,Grand Est,G,Commerce,2021-02-05
Prêts garantis par l'Etat,1171.00,261986252.00,44,Grand Est,H,Transports et entreposage,2021-02-05
Prêts garantis par l'Etat,6351.00,540733293.00,44,Grand Est,I,Hébergement et restauration,2021-02-05
Prêts garantis par l'Etat,626.00,97944757.00,44,Grand Est,J,Information et communication,2021-02-05
Prêts garantis par l'Etat,763.00,836377843.00,44,Grand Est,K,Activités financières et d'assurance,2021-02-05
Prêts garantis par l'Etat,833.00,115865102.00,44,Grand Est,L,Activités immobilières,2021-02-05
Prêts garantis par l'Etat,3253.00,434600788.00,44,Grand Est,M,"Activités spécialisées, scientifiques et techniques",2021-02-05
Prêts garantis par l'Etat,1318.00,214990659.00,44,Grand Est,N,Activités de services administratifs et de soutien,2021-02-05
Prêts garantis par l'Etat,3.00,254000.00,44,Grand Est,O,Administration publique,2021-02-05
Prêts garantis par l'Etat,823.00,59657235.00,44,Grand Est,P,Enseignement,2021-02-05
Prêts garantis par l'Etat,3393.00,246310425.00,44,Grand Est,Q,Santé humaine et action sociale,2021-02-05
Prêts garantis par l'Etat,785.00,93385069.00,44,Grand Est,R,"Arts, spectacles et activités récréatives",2021-02-05
Prêts garantis par l'Etat,2904.00,93084772.00,44,Grand Est,S,Autres activités de services,2021-02-05
Prêts garantis par l'Etat,48.00,24642077.00,44,Grand Est,Z,Non connu,2021-02-05
Prêts garantis par l'Etat,120.00,10623500.00,01,Guadeloupe,A,"Agriculture, sylviculture et pêche",2021-02-05
Prêts garantis par l'Etat,4.00,3265000.00,01,Guadeloupe,B,Industries extractives,2021-02-05
Prêts garantis par l'Etat,415.00,66129664.00,01,Guadeloupe,C,Industrie manufacturière,2021-02-05
Prêts garantis par l'Etat,7.00,775000.00,01,Guadeloupe,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-02-05
Prêts garantis par l'Etat,25.00,11205306.00,01,Guadeloupe,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-02-05
Prêts garantis par l'Etat,471.00,67375836.00,01,Guadeloupe,F,Construction,2021-02-05
Prêts garantis par l'Etat,1129.00,245506425.00,01,Guadeloupe,G,Commerce,2021-02-05
Prêts garantis par l'Etat,182.00,35591985.00,01,Guadeloupe,H,Transports et entreposage,2021-02-05
Prêts garantis par l'Etat,470.00,64153218.00,01,Guadeloupe,I,Hébergement et restauration,2021-02-05
Prêts garantis par l'Etat,83.00,13400247.00,01,Guadeloupe,J,Information et communication,2021-02-05
Prêts garantis par l'Etat,47.00,15312061.00,01,Guadeloupe,K,Activités financières et d'assurance,2021-02-05
Prêts garantis par l'Etat,82.00,8930917.00,01,Guadeloupe,L,Activités immobilières,2021-02-05
Prêts garantis par l'Etat,356.00,37411359.00,01,Guadeloupe,M,"Activités spécialisées, scientifiques et techniques",2021-02-05
Prêts garantis par l'Etat,323.00,41210004.00,01,Guadeloupe,N,Activités de services administratifs et de soutien,2021-02-05
Prêts garantis par l'Etat,75.00,4797346.00,01,Guadeloupe,P,Enseignement,2021-02-05
Prêts garantis par l'Etat,261.00,20402407.00,01,Guadeloupe,Q,Santé humaine et action sociale,2021-02-05
Prêts garantis par l'Etat,68.00,4510440.00,01,Guadeloupe,R,"Arts, spectacles et activités récréatives",2021-02-05
Prêts garantis par l'Etat,130.00,6411744.00,01,Guadeloupe,S,Autres activités de services,2021-02-05
Prêts garantis par l'Etat,3.00,150000.00,01,Guadeloupe,Z,Non connu,2021-02-05
Prêts garantis par l'Etat,32.00,2286045.00,03,Guyane,A,"Agriculture, sylviculture et pêche",2021-02-05
Prêts garantis par l'Etat,5.00,1909000.00,03,Guyane,B,Industries extractives,2021-02-05
Prêts garantis par l'Etat,100.00,18525852.00,03,Guyane,C,Industrie manufacturière,2021-02-05
Prêts garantis par l'Etat,4.00,375000.00,03,Guyane,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-02-05
Prêts garantis par l'Etat,154.00,25731127.00,03,Guyane,F,Construction,2021-02-05
Prêts garantis par l'Etat,233.00,55947061.00,03,Guyane,G,Commerce,2021-02-05
Prêts garantis par l'Etat,61.00,23656273.00,03,Guyane,H,Transports et entreposage,2021-02-05
Prêts garantis par l'Etat,87.00,9759270.00,03,Guyane,I,Hébergement et restauration,2021-02-05
Prêts garantis par l'Etat,21.00,2421280.00,03,Guyane,J,Information et communication,2021-02-05
Prêts garantis par l'Etat,15.00,2258933.00,03,Guyane,K,Activités financières et d'assurance,2021-02-05
Prêts garantis par l'Etat,9.00,1072949.00,03,Guyane,L,Activités immobilières,2021-02-05
Prêts garantis par l'Etat,95.00,8913439.00,03,Guyane,M,"Activités spécialisées, scientifiques et techniques",2021-02-05
Prêts garantis par l'Etat,73.00,12062048.00,03,Guyane,N,Activités de services administratifs et de soutien,2021-02-05
Prêts garantis par l'Etat,24.00,2279400.00,03,Guyane,P,Enseignement,2021-02-05
Prêts garantis par l'Etat,81.00,7246949.00,03,Guyane,Q,Santé humaine et action sociale,2021-02-05
Prêts garantis par l'Etat,15.00,1204779.00,03,Guyane,R,"Arts, spectacles et activités récréatives",2021-02-05
Prêts garantis par l'Etat,50.00,2516662.00,03,Guyane,S,Autres activités de services,2021-02-05
Prêts garantis par l'Etat,3.00,240122.00,03,Guyane,Z,Non connu,2021-02-05
Prêts garantis par l'Etat,997.00,67558268.00,32,Hauts-de-France,A,"Agriculture, sylviculture et pêche",2021-02-05
Prêts garantis par l'Etat,3.00,450000.00,32,Hauts-de-France,B,Industries extractives,2021-02-05
Prêts garantis par l'Etat,2795.00,1353590537.00,32,Hauts-de-France,C,Industrie manufacturière,2021-02-05
Prêts garantis par l'Etat,100.00,42658348.00,32,Hauts-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-02-05
Prêts garantis par l'Etat,5414.00,897022290.00,32,Hauts-de-France,F,Construction,2021-02-05
Prêts garantis par l'Etat,8664.00,2592820535.00,32,Hauts-de-France,G,Commerce,2021-02-05
Prêts garantis par l'Etat,1263.00,301079225.00,32,Hauts-de-France,H,Transports et entreposage,2021-02-05
Prêts garantis par l'Etat,5623.00,427349309.00,32,Hauts-de-France,I,Hébergement et restauration,2021-02-05
Prêts garantis par l'Etat,683.00,131219853.00,32,Hauts-de-France,J,Information et communication,2021-02-05
Prêts garantis par l'Etat,608.00,735104630.00,32,Hauts-de-France,K,Activités financières et d'assurance,2021-02-05
Prêts garantis par l'Etat,755.00,65783778.00,32,Hauts-de-France,L,Activités immobilières,2021-02-05
Prêts garantis par l'Etat,3197.00,454215662.00,32,Hauts-de-France,M,"Activités spécialisées, scientifiques et techniques",2021-02-05
Prêts garantis par l'Etat,1219.00,329851660.00,32,Hauts-de-France,N,Activités de services administratifs et de soutien,2021-02-05
Prêts garantis par l'Etat,827.00,58547669.00,32,Hauts-de-France,P,Enseignement,2021-02-05
Prêts garantis par l'Etat,3298.00,208735257.00,32,Hauts-de-France,Q,Santé humaine et action sociale,2021-02-05
Prêts garantis par l'Etat,840.00,85600118.00,32,Hauts-de-France,R,"Arts, spectacles et activités récréatives",2021-02-05
Prêts garantis par l'Etat,2473.00,75991908.00,32,Hauts-de-France,S,Autres activités de services,2021-02-05
Prêts garantis par l'Etat,44.00,12788877.00,32,Hauts-de-France,Z,Non connu,2021-02-05
Prêts garantis par l'Etat,219.00,16130859.00,11,Île-de-France,A,"Agriculture, sylviculture et pêche",2021-02-05
Prêts garantis par l'Etat,7.00,34525000.00,11,Île-de-France,B,Industries extractives,2021-02-05
Prêts garantis par l'Etat,6056.00,7665099463.00,11,Île-de-France,C,Industrie manufacturière,2021-02-05
Prêts garantis par l'Etat,22.00,58050000.00,11,Île-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-02-05
Prêts garantis par l'Etat,199.00,258306781.00,11,Île-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-02-05
Prêts garantis par l'Etat,14395.00,2831838452.00,11,Île-de-France,F,Construction,2021-02-05
Prêts garantis par l'Etat,26360.00,9986249558.00,11,Île-de-France,G,Commerce,2021-02-05
Prêts garantis par l'Etat,7948.00,4874341738.00,11,Île-de-France,H,Transports et entreposage,2021-02-05
Prêts garantis par l'Etat,18987.00,3172289148.00,11,Île-de-France,I,Hébergement et restauration,2021-02-05
Prêts garantis par l'Etat,8046.00,2802265063.00,11,Île-de-France,J,Information et communication,2021-02-05
Prêts garantis par l'Etat,2740.00,5222106046.00,11,Île-de-France,K,Activités financières et d'assurance,2021-02-05
Prêts garantis par l'Etat,4202.00,669152440.00,11,Île-de-France,L,Activités immobilières,2021-02-05
Prêts garantis par l'Etat,21515.00,6482893357.00,11,Île-de-France,M,"Activités spécialisées, scientifiques et techniques",2021-02-05
Prêts garantis par l'Etat,6031.00,2095067159.00,11,Île-de-France,N,Activités de services administratifs et de soutien,2021-02-05
Prêts garantis par l'Etat,2635.00,485339208.00,11,Île-de-France,P,Enseignement,2021-02-05
Prêts garantis par l'Etat,9323.00,906553088.00,11,Île-de-France,Q,Santé humaine et action sociale,2021-02-05
Prêts garantis par l'Etat,2871.00,935315315.00,11,Île-de-France,R,"Arts, spectacles et activités récréatives",2021-02-05
Prêts garantis par l'Etat,6756.00,382964182.00,11,Île-de-France,S,Autres activités de services,2021-02-05
Prêts garantis par l'Etat,98.00,13546031.00,11,Île-de-France,Z,Non connu,2021-02-05
Prêts garantis par l'Etat,167.00,19324210.00,04,La Réunion,A,"Agriculture, sylviculture et pêche",2021-02-05
Prêts garantis par l'Etat,6.00,2930000.00,04,La Réunion,B,Industries extractives,2021-02-05
Prêts garantis par l'Etat,614.00,92751355.00,04,La Réunion,C,Industrie manufacturière,2021-02-05
Prêts garantis par l'Etat,33.00,6726000.00,04,La Réunion,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-02-05
Prêts garantis par l'Etat,1027.00,113754050.00,04,La Réunion,F,Construction,2021-02-05
Prêts garantis par l'Etat,1847.00,374475896.00,04,La Réunion,G,Commerce,2021-02-05
Prêts garantis par l'Etat,289.00,130940706.00,04,La Réunion,H,Transports et entreposage,2021-02-05
Prêts garantis par l'Etat,668.00,57039790.00,04,La Réunion,I,Hébergement et restauration,2021-02-05
Prêts garantis par l'Etat,114.00,16467228.00,04,La Réunion,J,Information et communication,2021-02-05
Prêts garantis par l'Etat,92.00,37220215.00,04,La Réunion,K,Activités financières et d'assurance,2021-02-05
Prêts garantis par l'Etat,98.00,9536473.00,04,La Réunion,L,Activités immobilières,2021-02-05
Prêts garantis par l'Etat,500.00,109549476.00,04,La Réunion,M,"Activités spécialisées, scientifiques et techniques",2021-02-05
Prêts garantis par l'Etat,287.00,39441523.00,04,La Réunion,N,Activités de services administratifs et de soutien,2021-02-05
Prêts garantis par l'Etat,170.00,12055712.00,04,La Réunion,P,Enseignement,2021-02-05
Prêts garantis par l'Etat,618.00,39400695.00,04,La Réunion,Q,Santé humaine et action sociale,2021-02-05
Prêts garantis par l'Etat,146.00,11490782.00,04,La Réunion,R,"Arts, spectacles et activités récréatives",2021-02-05
Prêts garantis par l'Etat,385.00,12369974.00,04,La Réunion,S,Autres activités de services,2021-02-05
Prêts garantis par l'Etat,7.00,908343.00,04,La Réunion,Z,Non connu,2021-02-05
Prêts garantis par l'Etat,94.00,12887103.00,02,Martinique,A,"Agriculture, sylviculture et pêche",2021-02-05
Prêts garantis par l'Etat,318.00,48316967.00,02,Martinique,C,Industrie manufacturière,2021-02-05
Prêts garantis par l'Etat,12.00,5277000.00,02,Martinique,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-02-05
Prêts garantis par l'Etat,354.00,42402432.00,02,Martinique,F,Construction,2021-02-05
Prêts garantis par l'Etat,883.00,297147710.00,02,Martinique,G,Commerce,2021-02-05
Prêts garantis par l'Etat,190.00,36197046.00,02,Martinique,H,Transports et entreposage,2021-02-05
Prêts garantis par l'Etat,333.00,35829879.00,02,Martinique,I,Hébergement et restauration,2021-02-05
Prêts garantis par l'Etat,68.00,7512560.00,02,Martinique,J,Information et communication,2021-02-05
Prêts garantis par l'Etat,74.00,163907727.00,02,Martinique,K,Activités financières et d'assurance,2021-02-05
Prêts garantis par l'Etat,42.00,4436258.00,02,Martinique,L,Activités immobilières,2021-02-05
Prêts garantis par l'Etat,280.00,36836688.00,02,Martinique,M,"Activités spécialisées, scientifiques et techniques",2021-02-05
Prêts garantis par l'Etat,219.00,30493812.00,02,Martinique,N,Activités de services administratifs et de soutien,2021-02-05
Prêts garantis par l'Etat,63.00,2612157.00,02,Martinique,P,Enseignement,2021-02-05
Prêts garantis par l'Etat,279.00,20617605.00,02,Martinique,Q,Santé humaine et action sociale,2021-02-05
Prêts garantis par l'Etat,67.00,6458812.00,02,Martinique,R,"Arts, spectacles et activités récréatives",2021-02-05
Prêts garantis par l'Etat,173.00,7166124.00,02,Martinique,S,Autres activités de services,2021-02-05
Prêts garantis par l'Etat,9.00,2798959.00,02,Martinique,Z,Non connu,2021-02-05
Prêts garantis par l'Etat,8.00,671000.00,06,Mayotte,A,"Agriculture, sylviculture et pêche",2021-02-05
Prêts garantis par l'Etat,37.00,9600974.00,06,Mayotte,C,Industrie manufacturière,2021-02-05
Prêts garantis par l'Etat,5.00,824714.00,06,Mayotte,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-02-05
Prêts garantis par l'Etat,92.00,11856895.00,06,Mayotte,F,Construction,2021-02-05
Prêts garantis par l'Etat,145.00,32855927.00,06,Mayotte,G,Commerce,2021-02-05
Prêts garantis par l'Etat,38.00,9132400.00,06,Mayotte,H,Transports et entreposage,2021-02-05
Prêts garantis par l'Etat,25.00,2427272.00,06,Mayotte,I,Hébergement et restauration,2021-02-05
Prêts garantis par l'Etat,6.00,628654.00,06,Mayotte,J,Information et communication,2021-02-05
Prêts garantis par l'Etat,3.00,256000.00,06,Mayotte,K,Activités financières et d'assurance,2021-02-05
Prêts garantis par l'Etat,41.00,2835424.00,06,Mayotte,M,"Activités spécialisées, scientifiques et techniques",2021-02-05
Prêts garantis par l'Etat,32.00,4230552.00,06,Mayotte,N,Activités de services administratifs et de soutien,2021-02-05
Prêts garantis par l'Etat,17.00,1192500.00,06,Mayotte,P,Enseignement,2021-02-05
Prêts garantis par l'Etat,26.00,1635994.00,06,Mayotte,Q,Santé humaine et action sociale,2021-02-05
Prêts garantis par l'Etat,8.00,347400.00,06,Mayotte,R,"Arts, spectacles et activités récréatives",2021-02-05
Prêts garantis par l'Etat,15.00,848444.00,06,Mayotte,S,Autres activités de services,2021-02-05
Prêts garantis par l'Etat,12.00,2012189.00,06,Mayotte,Z,Non connu,2021-02-05
Prêts garantis par l'Etat,1057.00,63287608.00,28,Normandie,A,"Agriculture, sylviculture et pêche",2021-02-05
Prêts garantis par l'Etat,1781.00,652005246.00,28,Normandie,C,Industrie manufacturière,2021-02-05
Prêts garantis par l'Etat,54.00,35067100.00,28,Normandie,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-02-05
Prêts garantis par l'Etat,3045.00,369498819.00,28,Normandie,F,Construction,2021-02-05
Prêts garantis par l'Etat,5439.00,869423423.00,28,Normandie,G,Commerce,2021-02-05
Prêts garantis par l'Etat,596.00,171276575.00,28,Normandie,H,Transports et entreposage,2021-02-05
Prêts garantis par l'Etat,3838.00,254980209.00,28,Normandie,I,Hébergement et restauration,2021-02-05
Prêts garantis par l'Etat,318.00,40831079.00,28,Normandie,J,Information et communication,2021-02-05
Prêts garantis par l'Etat,371.00,301363682.00,28,Normandie,K,Activités financières et d'assurance,2021-02-05
Prêts garantis par l'Etat,462.00,33388690.00,28,Normandie,L,Activités immobilières,2021-02-05
Prêts garantis par l'Etat,1568.00,204286768.00,28,Normandie,M,"Activités spécialisées, scientifiques et techniques",2021-02-05
Prêts garantis par l'Etat,672.00,77188622.00,28,Normandie,N,Activités de services administratifs et de soutien,2021-02-05
Prêts garantis par l'Etat,483.00,45939909.00,28,Normandie,P,Enseignement,2021-02-05
Prêts garantis par l'Etat,1386.00,92897446.00,28,Normandie,Q,Santé humaine et action sociale,2021-02-05
Prêts garantis par l'Etat,566.00,54935133.00,28,Normandie,R,"Arts, spectacles et activités récréatives",2021-02-05
Prêts garantis par l'Etat,1639.00,56815613.00,28,Normandie,S,Autres activités de services,2021-02-05
Prêts garantis par l'Etat,26.00,2965000.00,28,Normandie,Z,Non connu,2021-02-05
Prêts garantis par l'Etat,4746.00,423411503.00,75,Nouvelle-Aquitaine,A,"Agriculture, sylviculture et pêche",2021-02-05
