dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,2345.00,122049301.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche",2021-10-01
Prêts garantis par l'Etat,19.00,6402000.00,84,Auvergne-Rhône-Alpes,B,Industries extractives,2021-10-01
Prêts garantis par l'Etat,8081.00,2878246542.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière,2021-10-01
Prêts garantis par l'Etat,26.00,1536289.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-10-01
Prêts garantis par l'Etat,197.00,71938987.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-10-01
Prêts garantis par l'Etat,13012.00,1580251217.00,84,Auvergne-Rhône-Alpes,F,Construction,2021-10-01
Prêts garantis par l'Etat,20492.00,3951744318.00,84,Auvergne-Rhône-Alpes,G,Commerce,2021-10-01
Prêts garantis par l'Etat,2543.00,503369557.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage,2021-10-01
Prêts garantis par l'Etat,13488.00,1277121890.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration,2021-10-01
Prêts garantis par l'Etat,1756.00,431336628.00,84,Auvergne-Rhône-Alpes,J,Information et communication,2021-10-01
Prêts garantis par l'Etat,1473.00,1328967719.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance,2021-10-01
Prêts garantis par l'Etat,2073.00,214106067.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières,2021-10-01
Prêts garantis par l'Etat,8048.00,1869668440.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques",2021-10-01
Prêts garantis par l'Etat,3442.00,562089442.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien,2021-10-01
Prêts garantis par l'Etat,1848.00,125635237.00,84,Auvergne-Rhône-Alpes,P,Enseignement,2021-10-01
Prêts garantis par l'Etat,5542.00,343721569.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale,2021-10-01
Prêts garantis par l'Etat,1837.00,357867656.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives",2021-10-01
Prêts garantis par l'Etat,5080.00,166526487.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services,2021-10-01
Prêts garantis par l'Etat,68.00,7802231.00,84,Auvergne-Rhône-Alpes,Z,Non connu,2021-10-01
Prêts garantis par l'Etat,1391.00,116657886.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche",2021-10-01
Prêts garantis par l'Etat,9.00,1934500.00,27,Bourgogne-Franche-Comté,B,Industries extractives,2021-10-01
Prêts garantis par l'Etat,2417.00,933909926.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière,2021-10-01
Prêts garantis par l'Etat,4.00,219000.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2021-10-01
Prêts garantis par l'Etat,65.00,13812754.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-10-01
Prêts garantis par l'Etat,3586.00,371657953.00,27,Bourgogne-Franche-Comté,F,Construction,2021-10-01
Prêts garantis par l'Etat,6219.00,956804163.00,27,Bourgogne-Franche-Comté,G,Commerce,2021-10-01
Prêts garantis par l'Etat,617.00,92145437.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage,2021-10-01
Prêts garantis par l'Etat,3626.00,244349488.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration,2021-10-01
Prêts garantis par l'Etat,301.00,44846633.00,27,Bourgogne-Franche-Comté,J,Information et communication,2021-10-01
Prêts garantis par l'Etat,387.00,320737939.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance,2021-10-01
Prêts garantis par l'Etat,469.00,36685856.00,27,Bourgogne-Franche-Comté,L,Activités immobilières,2021-10-01
Prêts garantis par l'Etat,1596.00,247840627.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques",2021-10-01
Prêts garantis par l'Etat,740.00,121700080.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien,2021-10-01
Prêts garantis par l'Etat,434.00,26346824.00,27,Bourgogne-Franche-Comté,P,Enseignement,2021-10-01
Prêts garantis par l'Etat,1583.00,85250680.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale,2021-10-01
Prêts garantis par l'Etat,522.00,49750547.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives",2021-10-01
Prêts garantis par l'Etat,1606.00,42305353.00,27,Bourgogne-Franche-Comté,S,Autres activités de services,2021-10-01
Prêts garantis par l'Etat,33.00,5958813.00,27,Bourgogne-Franche-Comté,Z,Non connu,2021-10-01
Prêts garantis par l'Etat,688.00,65667105.00,53,Bretagne,A,"Agriculture, sylviculture et pêche",2021-10-01
Prêts garantis par l'Etat,4.00,978316.00,53,Bretagne,B,Industries extractives,2021-10-01
Prêts garantis par l'Etat,2013.00,572096590.00,53,Bretagne,C,Industrie manufacturière,2021-10-01
Prêts garantis par l'Etat,46.00,17424000.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2021-10-01
Prêts garantis par l'Etat,3362.00,433538023.00,53,Bretagne,F,Construction,2021-10-01
Prêts garantis par l'Etat,6219.00,1016154996.00,53,Bretagne,G,Commerce,2021-10-01
Prêts garantis par l'Etat,556.00,200280384.00,53,Bretagne,H,Transports et entreposage,2021-10-01
Prêts garantis par l'Etat,4974.00,335033478.00,53,Bretagne,I,Hébergement et restauration,2021-10-01
Prêts garantis par l'Etat,469.00,113424032.00,53,Bretagne,J,Information et communication,2021-10-01
Prêts garantis par l'Etat,427.00,1153506385.00,53,Bretagne,K,Activités financières et d'assurance,2021-10-01
Prêts garantis par l'Etat,505.00,51955461.00,53,Bretagne,L,Activités immobilières,2021-10-01
Prêts garantis par l'Etat,1855.00,385674357.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques",2021-10-01
Prêts garantis par l'Etat,847.00,522423456.00,53,Bretagne,N,Activités de services administratifs et de soutien,2021-10-01
