dispositif,nombre_pge,montant_total,reg,libelle_region,code_section,libelle_section,date_maj
Prêts garantis par l'Etat,1660.00,87429580.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche",2020-09-25
Prêts garantis par l'Etat,10.00,4042000.00,84,Auvergne-Rhône-Alpes,B,Industries extractives,2020-09-25
Prêts garantis par l'Etat,6771.00,2499707462.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière,2020-09-25
Prêts garantis par l'Etat,3.00,185000.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-09-25
Prêts garantis par l'Etat,169.00,65382225.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-09-25
Prêts garantis par l'Etat,10621.00,1367855814.00,84,Auvergne-Rhône-Alpes,F,Construction,2020-09-25
Prêts garantis par l'Etat,17431.00,3453429942.00,84,Auvergne-Rhône-Alpes,G,Commerce,2020-09-25
Prêts garantis par l'Etat,1951.00,380711198.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage,2020-09-25
Prêts garantis par l'Etat,11328.00,895675781.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration,2020-09-25
Prêts garantis par l'Etat,1372.00,372938756.00,84,Auvergne-Rhône-Alpes,J,Information et communication,2020-09-25
Prêts garantis par l'Etat,1189.00,1029968262.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance,2020-09-25
Prêts garantis par l'Etat,1622.00,156400525.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières,2020-09-25
Prêts garantis par l'Etat,6566.00,1350022190.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques",2020-09-25
Prêts garantis par l'Etat,2612.00,355464183.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien,2020-09-25
Prêts garantis par l'Etat,1477.00,86373583.00,84,Auvergne-Rhône-Alpes,P,Enseignement,2020-09-25
Prêts garantis par l'Etat,4667.00,296196823.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale,2020-09-25
Prêts garantis par l'Etat,1413.00,228966003.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives",2020-09-25
Prêts garantis par l'Etat,4328.00,133394761.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services,2020-09-25
Prêts garantis par l'Etat,97.00,10123552.00,84,Auvergne-Rhône-Alpes,Z,Non connu,2020-09-25
Prêts garantis par l'Etat,1093.00,93928726.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche",2020-09-25
Prêts garantis par l'Etat,9.00,3932500.00,27,Bourgogne-Franche-Comté,B,Industries extractives,2020-09-25
Prêts garantis par l'Etat,2070.00,837654175.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière,2020-09-25
Prêts garantis par l'Etat,59.00,15737590.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-09-25
Prêts garantis par l'Etat,2996.00,318630397.00,27,Bourgogne-Franche-Comté,F,Construction,2020-09-25
Prêts garantis par l'Etat,5434.00,836060517.00,27,Bourgogne-Franche-Comté,G,Commerce,2020-09-25
Prêts garantis par l'Etat,515.00,77573248.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage,2020-09-25
Prêts garantis par l'Etat,3205.00,200766410.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration,2020-09-25
Prêts garantis par l'Etat,244.00,34887249.00,27,Bourgogne-Franche-Comté,J,Information et communication,2020-09-25
Prêts garantis par l'Etat,311.00,274673919.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance,2020-09-25
Prêts garantis par l'Etat,410.00,32684486.00,27,Bourgogne-Franche-Comté,L,Activités immobilières,2020-09-25
Prêts garantis par l'Etat,1361.00,207317158.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques",2020-09-25
Prêts garantis par l'Etat,607.00,103178860.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien,2020-09-25
Prêts garantis par l'Etat,364.00,22675778.00,27,Bourgogne-Franche-Comté,P,Enseignement,2020-09-25
Prêts garantis par l'Etat,1393.00,77474975.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale,2020-09-25
Prêts garantis par l'Etat,410.00,38151735.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives",2020-09-25
Prêts garantis par l'Etat,1437.00,35229644.00,27,Bourgogne-Franche-Comté,S,Autres activités de services,2020-09-25
Prêts garantis par l'Etat,40.00,3491060.00,27,Bourgogne-Franche-Comté,Z,Non connu,2020-09-25
Prêts garantis par l'Etat,486.00,34446220.00,53,Bretagne,A,"Agriculture, sylviculture et pêche",2020-09-25
Prêts garantis par l'Etat,4.00,948316.00,53,Bretagne,B,Industries extractives,2020-09-25
Prêts garantis par l'Etat,1748.00,518056377.00,53,Bretagne,C,Industrie manufacturière,2020-09-25
Prêts garantis par l'Etat,41.00,16136000.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-09-25
Prêts garantis par l'Etat,2967.00,357414583.00,53,Bretagne,F,Construction,2020-09-25
Prêts garantis par l'Etat,5593.00,913034714.00,53,Bretagne,G,Commerce,2020-09-25
Prêts garantis par l'Etat,444.00,189018736.00,53,Bretagne,H,Transports et entreposage,2020-09-25
Prêts garantis par l'Etat,4443.00,339488288.00,53,Bretagne,I,Hébergement et restauration,2020-09-25
Prêts garantis par l'Etat,364.00,96113932.00,53,Bretagne,J,Information et communication,2020-09-25
Prêts garantis par l'Etat,361.00,964371321.00,53,Bretagne,K,Activités financières et d'assurance,2020-09-25
Prêts garantis par l'Etat,419.00,47259180.00,53,Bretagne,L,Activités immobilières,2020-09-25
Prêts garantis par l'Etat,1516.00,294880230.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques",2020-09-25
Prêts garantis par l'Etat,707.00,473938970.00,53,Bretagne,N,Activités de services administratifs et de soutien,2020-09-25
Prêts garantis par l'Etat,416.00,20269305.00,53,Bretagne,P,Enseignement,2020-09-25
Prêts garantis par l'Etat,1654.00,76093582.00,53,Bretagne,Q,Santé humaine et action sociale,2020-09-25
Prêts garantis par l'Etat,429.00,55984774.00,53,Bretagne,R,"Arts, spectacles et activités récréatives",2020-09-25
Prêts garantis par l'Etat,1562.00,62389253.00,53,Bretagne,S,Autres activités de services,2020-09-25
Prêts garantis par l'Etat,29.00,2539080.00,53,Bretagne,Z,Non connu,2020-09-25
Prêts garantis par l'Etat,724.00,50475981.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche",2020-09-25
Prêts garantis par l'Etat,6.00,9503400.00,24,Centre-Val de Loire,B,Industries extractives,2020-09-25
Prêts garantis par l'Etat,1547.00,741862468.00,24,Centre-Val de Loire,C,Industrie manufacturière,2020-09-25
Prêts garantis par l'Etat,45.00,17985800.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-09-25
Prêts garantis par l'Etat,2753.00,286846943.00,24,Centre-Val de Loire,F,Construction,2020-09-25
Prêts garantis par l'Etat,3987.00,778332146.00,24,Centre-Val de Loire,G,Commerce,2020-09-25
Prêts garantis par l'Etat,503.00,63815360.00,24,Centre-Val de Loire,H,Transports et entreposage,2020-09-25
Prêts garantis par l'Etat,2514.00,146225878.00,24,Centre-Val de Loire,I,Hébergement et restauration,2020-09-25
Prêts garantis par l'Etat,250.00,44585662.00,24,Centre-Val de Loire,J,Information et communication,2020-09-25
Prêts garantis par l'Etat,265.00,258289873.00,24,Centre-Val de Loire,K,Activités financières et d'assurance,2020-09-25
Prêts garantis par l'Etat,321.00,17509264.00,24,Centre-Val de Loire,L,Activités immobilières,2020-09-25
Prêts garantis par l'Etat,1118.00,140996959.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques",2020-09-25
Prêts garantis par l'Etat,559.00,67344731.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien,2020-09-25
Prêts garantis par l'Etat,332.00,19422137.00,24,Centre-Val de Loire,P,Enseignement,2020-09-25
Prêts garantis par l'Etat,1194.00,74559468.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale,2020-09-25
Prêts garantis par l'Etat,391.00,44378828.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives",2020-09-25
Prêts garantis par l'Etat,1243.00,28540988.00,24,Centre-Val de Loire,S,Autres activités de services,2020-09-25
Prêts garantis par l'Etat,27.00,9374000.00,24,Centre-Val de Loire,Z,Non connu,2020-09-25
Prêts garantis par l'Etat,212.00,17198342.00,94,Corse,A,"Agriculture, sylviculture et pêche",2020-09-25
Prêts garantis par l'Etat,331.00,72595819.00,94,Corse,C,Industrie manufacturière,2020-09-25
Prêts garantis par l'Etat,20.00,4005141.00,94,Corse,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-09-25
Prêts garantis par l'Etat,853.00,127273646.00,94,Corse,F,Construction,2020-09-25
Prêts garantis par l'Etat,1431.00,278995328.00,94,Corse,G,Commerce,2020-09-25
Prêts garantis par l'Etat,160.00,61613020.00,94,Corse,H,Transports et entreposage,2020-09-25
Prêts garantis par l'Etat,1242.00,130170167.00,94,Corse,I,Hébergement et restauration,2020-09-25
Prêts garantis par l'Etat,76.00,7699653.00,94,Corse,J,Information et communication,2020-09-25
Prêts garantis par l'Etat,55.00,16312575.00,94,Corse,K,Activités financières et d'assurance,2020-09-25
Prêts garantis par l'Etat,150.00,10899192.00,94,Corse,L,Activités immobilières,2020-09-25
Prêts garantis par l'Etat,318.00,34366316.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques",2020-09-25
Prêts garantis par l'Etat,218.00,37443740.00,94,Corse,N,Activités de services administratifs et de soutien,2020-09-25
Prêts garantis par l'Etat,60.00,2721674.00,94,Corse,P,Enseignement,2020-09-25
Prêts garantis par l'Etat,252.00,26061954.00,94,Corse,Q,Santé humaine et action sociale,2020-09-25
Prêts garantis par l'Etat,99.00,8033626.00,94,Corse,R,"Arts, spectacles et activités récréatives",2020-09-25
Prêts garantis par l'Etat,222.00,8735145.00,94,Corse,S,Autres activités de services,2020-09-25
Prêts garantis par l'Etat,7.00,620950.00,94,Corse,Z,Non connu,2020-09-25
Prêts garantis par l'Etat,1441.00,132453719.00,44,Grand Est,A,"Agriculture, sylviculture et pêche",2020-09-25
Prêts garantis par l'Etat,7.00,1835000.00,44,Grand Est,B,Industries extractives,2020-09-25
Prêts garantis par l'Etat,3396.00,1561529339.00,44,Grand Est,C,Industrie manufacturière,2020-09-25
Prêts garantis par l'Etat,98.00,27200733.00,44,Grand Est,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-09-25
Prêts garantis par l'Etat,6073.00,802579800.00,44,Grand Est,F,Construction,2020-09-25
Prêts garantis par l'Etat,9421.00,1760013936.00,44,Grand Est,G,Commerce,2020-09-25
Prêts garantis par l'Etat,1020.00,242316118.00,44,Grand Est,H,Transports et entreposage,2020-09-25
Prêts garantis par l'Etat,5804.00,466620350.00,44,Grand Est,I,Hébergement et restauration,2020-09-25
Prêts garantis par l'Etat,552.00,85154119.00,44,Grand Est,J,Information et communication,2020-09-25
Prêts garantis par l'Etat,668.00,814706342.00,44,Grand Est,K,Activités financières et d'assurance,2020-09-25
Prêts garantis par l'Etat,744.00,108496245.00,44,Grand Est,L,Activités immobilières,2020-09-25
Prêts garantis par l'Etat,2860.00,385396257.00,44,Grand Est,M,"Activités spécialisées, scientifiques et techniques",2020-09-25
Prêts garantis par l'Etat,1164.00,188739377.00,44,Grand Est,N,Activités de services administratifs et de soutien,2020-09-25
Prêts garantis par l'Etat,723.00,48780999.00,44,Grand Est,P,Enseignement,2020-09-25
Prêts garantis par l'Etat,3017.00,228789375.00,44,Grand Est,Q,Santé humaine et action sociale,2020-09-25
Prêts garantis par l'Etat,664.00,84469380.00,44,Grand Est,R,"Arts, spectacles et activités récréatives",2020-09-25
Prêts garantis par l'Etat,2613.00,82918473.00,44,Grand Est,S,Autres activités de services,2020-09-25
Prêts garantis par l'Etat,56.00,27153077.00,44,Grand Est,Z,Non connu,2020-09-25
Prêts garantis par l'Etat,100.00,9273400.00,01,Guadeloupe,A,"Agriculture, sylviculture et pêche",2020-09-25
Prêts garantis par l'Etat,362.00,60514049.00,01,Guadeloupe,C,Industrie manufacturière,2020-09-25
Prêts garantis par l'Etat,5.00,535000.00,01,Guadeloupe,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",2020-09-25
Prêts garantis par l'Etat,19.00,7916306.00,01,Guadeloupe,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",2020-09-25
Prêts garantis par l'Etat,397.00,61947199.00,01,Guadeloupe,F,Construction,2020-09-25
Prêts garantis par l'Etat,1018.00,234920618.00,01,Guadeloupe,G,Commerce,2020-09-25
Prêts garantis par l'Etat,155.00,34270759.00,01,Guadeloupe,H,Transports et entreposage,2020-09-25
Prêts garantis par l'Etat,392.00,49691026.00,01,Guadeloupe,I,Hébergement et restauration,2020-09-25
Prêts garantis par l'Etat,73.00,9765278.00,01,Guadeloupe,J,Information et communication,2020-09-25
Prêts garantis par l'Etat,38.00,13793061.00,01,Guadeloupe,K,Activités financières et d'assurance,2020-09-25
Prêts garantis par l'Etat,73.00,8141877.00,01,Guadeloupe,L,Activités immobilières,2020-09-25
Prêts garantis par l'Etat,298.00,34106046.00,01,Guadeloupe,M,"Activités spécialisées, scientifiques et techniques",2020-09-25
Prêts garantis par l'Etat,269.00,37864800.00,01,Guadeloupe,N,Activités de services administratifs et de soutien,2020-09-25
Prêts garantis par l'Etat,62.00,4419581.00,01,Guadeloupe,P,Enseignement,2020-09-25
