dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,code_section,libelle_section
Fonds de solidarité,VOLET1,16009,6661,25512717.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,20,9,25526.00,84,Auvergne-Rhône-Alpes,B,Industries extractives
Fonds de solidarité,VOLET1,30944,10925,47607251.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière
Fonds de solidarité,VOLET1,377,104,734806.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,1602,553,2253841.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,73416,31117,112281991.00,84,Auvergne-Rhône-Alpes,F,Construction
Fonds de solidarité,VOLET1,120009,38199,254540199.00,84,Auvergne-Rhône-Alpes,G,Commerce
Fonds de solidarité,VOLET1,44442,9576,86515757.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage
Fonds de solidarité,VOLET1,132710,27863,466887204.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration
Fonds de solidarité,VOLET1,15305,4502,26508449.00,84,Auvergne-Rhône-Alpes,J,Information et communication
Fonds de solidarité,VOLET1,5834,1963,9590313.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,22913,7644,41789562.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières
Fonds de solidarité,VOLET1,73332,23665,139275544.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,35238,10709,68534657.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,15,6,66982.00,84,Auvergne-Rhône-Alpes,O,Administration publique
Fonds de solidarité,VOLET1,73123,18406,114413178.00,84,Auvergne-Rhône-Alpes,P,Enseignement
Fonds de solidarité,VOLET1,53743,23465,71893075.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,59590,12505,116492909.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,80764,23560,139904426.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services
Fonds de solidarité,VOLET1,5556,2400,9792679.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,14,6,30062.00,27,Bourgogne-Franche-Comté,B,Industries extractives
Fonds de solidarité,VOLET1,8426,3082,12559660.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière
Fonds de solidarité,VOLET1,23,10,31150.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,674,237,1063814.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,17291,7830,25805943.00,27,Bourgogne-Franche-Comté,F,Construction
Fonds de solidarité,VOLET1,35734,11767,72106010.00,27,Bourgogne-Franche-Comté,G,Commerce
Fonds de solidarité,VOLET1,4738,1452,8966505.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage
Fonds de solidarité,VOLET1,37411,7823,121829756.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration
Fonds de solidarité,VOLET1,2719,808,4744611.00,27,Bourgogne-Franche-Comté,J,Information et communication
Fonds de solidarité,VOLET1,1262,438,1944712.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,4639,1599,7728067.00,27,Bourgogne-Franche-Comté,L,Activités immobilières
Fonds de solidarité,VOLET1,13873,4606,26643812.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,6872,2181,12746582.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,16,3,21762.00,27,Bourgogne-Franche-Comté,O,Administration publique
Fonds de solidarité,VOLET1,10496,2670,15838164.00,27,Bourgogne-Franche-Comté,P,Enseignement
Fonds de solidarité,VOLET1,11744,5240,15543591.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,14770,3042,27570692.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,24534,7163,43001184.00,27,Bourgogne-Franche-Comté,S,Autres activités de services
Fonds de solidarité,VOLET1,4227,1714,6886284.00,53,Bretagne,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,15,5,23597.00,53,Bretagne,B,Industries extractives
Fonds de solidarité,VOLET1,11320,4040,16402652.00,53,Bretagne,C,Industrie manufacturière
Fonds de solidarité,VOLET1,29,12,44796.00,53,Bretagne,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,386,156,557554.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,18288,8911,27114552.00,53,Bretagne,F,Construction
Fonds de solidarité,VOLET1,38313,12774,82423393.00,53,Bretagne,G,Commerce
Fonds de solidarité,VOLET1,6510,1801,12292930.00,53,Bretagne,H,Transports et entreposage
Fonds de solidarité,VOLET1,49449,10829,170337840.00,53,Bretagne,I,Hébergement et restauration
Fonds de solidarité,VOLET1,4666,1359,8217639.00,53,Bretagne,J,Information et communication
Fonds de solidarité,VOLET1,1675,602,2846634.00,53,Bretagne,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,6521,2298,10922411.00,53,Bretagne,L,Activités immobilières
Fonds de solidarité,VOLET1,20794,7069,41490066.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,8374,2807,15454658.00,53,Bretagne,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,11477,3034,18228118.00,53,Bretagne,P,Enseignement
Fonds de solidarité,VOLET1,19240,8811,25762055.00,53,Bretagne,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,17881,4042,33666028.00,53,Bretagne,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,27617,8346,49558309.00,53,Bretagne,S,Autres activités de services
Fonds de solidarité,VOLET1,3951,1563,7120185.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,7258,2550,10832938.00,24,Centre-Val de Loire,C,Industrie manufacturière
Fonds de solidarité,VOLET1,18,5,28723.00,24,Centre-Val de Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,402,149,531739.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,16774,7563,25430705.00,24,Centre-Val de Loire,F,Construction
Fonds de solidarité,VOLET1,28695,9520,56999779.00,24,Centre-Val de Loire,G,Commerce
Fonds de solidarité,VOLET1,7261,1900,14139257.00,24,Centre-Val de Loire,H,Transports et entreposage
Fonds de solidarité,VOLET1,29802,6288,95623837.00,24,Centre-Val de Loire,I,Hébergement et restauration
Fonds de solidarité,VOLET1,3028,903,5351153.00,24,Centre-Val de Loire,J,Information et communication
Fonds de solidarité,VOLET1,1123,380,1862021.00,24,Centre-Val de Loire,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,4846,1611,8318660.00,24,Centre-Val de Loire,L,Activités immobilières
Fonds de solidarité,VOLET1,13047,4248,24571164.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,6954,2197,13034537.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,8238,2221,13265651.00,24,Centre-Val de Loire,P,Enseignement
Fonds de solidarité,VOLET1,9960,4491,13071085.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,13140,2852,25916550.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,21728,6505,37890696.00,24,Centre-Val de Loire,S,Autres activités de services
Fonds de solidarité,VOLET1,3463,1087,5518677.00,94,Corse,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,2865,873,4670178.00,94,Corse,C,Industrie manufacturière
