dispositif,volet,nombre_aides,montant_total,reg,libelle_region,code_section,libelle_section
Fonds de solidarité,VOLET1,5709,7779724.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,10,12671.00,84,Auvergne-Rhône-Alpes,B,Industries extractives
Fonds de solidarité,VOLET1,13298,17138567.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière
Fonds de solidarité,VOLET1,73,97844.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,664,810148.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,38178,55210883.00,84,Auvergne-Rhône-Alpes,F,Construction
Fonds de solidarité,VOLET1,48976,66110909.00,84,Auvergne-Rhône-Alpes,G,Commerce
Fonds de solidarité,VOLET1,9961,13892550.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage
Fonds de solidarité,VOLET1,37214,53773333.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration
Fonds de solidarité,VOLET1,4877,6406464.00,84,Auvergne-Rhône-Alpes,J,Information et communication
Fonds de solidarité,VOLET1,2239,3160931.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,8555,11718839.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières
Fonds de solidarité,VOLET1,26583,36175134.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,12381,16096370.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,5,7500.00,84,Auvergne-Rhône-Alpes,O,Administration publique
Fonds de solidarité,VOLET1,25938,33294111.00,84,Auvergne-Rhône-Alpes,P,Enseignement
Fonds de solidarité,VOLET1,31915,43375941.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,13446,16495228.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,36425,45559474.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services
Fonds de solidarité,VOLET1,2118,2915356.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,6,9000.00,27,Bourgogne-Franche-Comté,B,Industries extractives
Fonds de solidarité,VOLET1,3747,4743363.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière
Fonds de solidarité,VOLET1,5,7500.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,286,360417.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,9479,13655387.00,27,Bourgogne-Franche-Comté,F,Construction
Fonds de solidarité,VOLET1,15409,20653117.00,27,Bourgogne-Franche-Comté,G,Commerce
Fonds de solidarité,VOLET1,1479,2026668.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage
Fonds de solidarité,VOLET1,10929,15668125.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration
Fonds de solidarité,VOLET1,908,1136306.00,27,Bourgogne-Franche-Comté,J,Information et communication
Fonds de solidarité,VOLET1,560,767537.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,1953,2603392.00,27,Bourgogne-Franche-Comté,L,Activités immobilières
Fonds de solidarité,VOLET1,5190,7064712.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,2630,3352232.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,6,8100.00,27,Bourgogne-Franche-Comté,O,Administration publique
Fonds de solidarité,VOLET1,3643,4398908.00,27,Bourgogne-Franche-Comté,P,Enseignement
Fonds de solidarité,VOLET1,6980,9416389.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,3389,4081122.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,11505,14573480.00,27,Bourgogne-Franche-Comté,S,Autres activités de services
Fonds de solidarité,VOLET1,1886,2586765.00,53,Bretagne,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,7,10500.00,53,Bretagne,B,Industries extractives
Fonds de solidarité,VOLET1,5052,6253347.00,53,Bretagne,C,Industrie manufacturière
Fonds de solidarité,VOLET1,14,20805.00,53,Bretagne,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,199,243247.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,10886,15667876.00,53,Bretagne,F,Construction
Fonds de solidarité,VOLET1,17092,23215485.00,53,Bretagne,G,Commerce
Fonds de solidarité,VOLET1,1919,2642201.00,53,Bretagne,H,Transports et entreposage
Fonds de solidarité,VOLET1,14798,21352212.00,53,Bretagne,I,Hébergement et restauration
Fonds de solidarité,VOLET1,1462,1844212.00,53,Bretagne,J,Information et communication
Fonds de solidarité,VOLET1,688,975040.00,53,Bretagne,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,2785,3688245.00,53,Bretagne,L,Activités immobilières
Fonds de solidarité,VOLET1,7748,10492647.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,3397,4238775.00,53,Bretagne,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,3,4500.00,53,Bretagne,O,Administration publique
Fonds de solidarité,VOLET1,4056,4994345.00,53,Bretagne,P,Enseignement
Fonds de solidarité,VOLET1,11639,15938351.00,53,Bretagne,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,4160,4987175.00,53,Bretagne,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,12937,16453942.00,53,Bretagne,S,Autres activités de services
Fonds de solidarité,VOLET1,1604,2212592.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,3107,3983094.00,24,Centre-Val de Loire,C,Industrie manufacturière
Fonds de solidarité,VOLET1,6,9000.00,24,Centre-Val de Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,174,180691.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,9453,13564302.00,24,Centre-Val de Loire,F,Construction
Fonds de solidarité,VOLET1,12521,16550681.00,24,Centre-Val de Loire,G,Commerce
Fonds de solidarité,VOLET1,1805,2552873.00,24,Centre-Val de Loire,H,Transports et entreposage
Fonds de solidarité,VOLET1,8523,12258248.00,24,Centre-Val de Loire,I,Hébergement et restauration
Fonds de solidarité,VOLET1,955,1234079.00,24,Centre-Val de Loire,J,Information et communication
Fonds de solidarité,VOLET1,468,661810.00,24,Centre-Val de Loire,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,1954,2628789.00,24,Centre-Val de Loire,L,Activités immobilières
Fonds de solidarité,VOLET1,4925,6658351.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,2625,3336226.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,2965,3705969.00,24,Centre-Val de Loire,P,Enseignement
Fonds de solidarité,VOLET1,6000,8063076.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,3029,3715889.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,10210,12892817.00,24,Centre-Val de Loire,S,Autres activités de services
Fonds de solidarité,VOLET1,1325,1838505.00,94,Corse,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,1169,1545025.00,94,Corse,C,Industrie manufacturière
Fonds de solidarité,VOLET1,13,18906.00,94,Corse,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,3146,4479504.00,94,Corse,F,Construction
Fonds de solidarité,VOLET1,3156,4413942.00,94,Corse,G,Commerce
Fonds de solidarité,VOLET1,444,633262.00,94,Corse,H,Transports et entreposage
Fonds de solidarité,VOLET1,2918,4189808.00,94,Corse,I,Hébergement et restauration
Fonds de solidarité,VOLET1,205,278827.00,94,Corse,J,Information et communication
Fonds de solidarité,VOLET1,79,110476.00,94,Corse,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,694,950179.00,94,Corse,L,Activités immobilières
Fonds de solidarité,VOLET1,2012,2809726.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,1115,1423449.00,94,Corse,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,570,705012.00,94,Corse,P,Enseignement
Fonds de solidarité,VOLET1,1170,1584203.00,94,Corse,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,592,760901.00,94,Corse,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,1874,2267671.00,94,Corse,S,Autres activités de services
Fonds de solidarité,VOLET1,2872,3990463.00,44,Grand Est,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,7,8154.00,44,Grand Est,B,Industries extractives
Fonds de solidarité,VOLET1,6443,8441941.00,44,Grand Est,C,Industrie manufacturière
Fonds de solidarité,VOLET1,13,18310.00,44,Grand Est,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,529,614818.00,44,Grand Est,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,19589,28322454.00,44,Grand Est,F,Construction
Fonds de solidarité,VOLET1,27812,37535104.00,44,Grand Est,G,Commerce
Fonds de solidarité,VOLET1,3763,5148944.00,44,Grand Est,H,Transports et entreposage
Fonds de solidarité,VOLET1,17835,25883015.00,44,Grand Est,I,Hébergement et restauration
Fonds de solidarité,VOLET1,2000,2583064.00,44,Grand Est,J,Information et communication
Fonds de solidarité,VOLET1,1141,1592699.00,44,Grand Est,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,3212,4380357.00,44,Grand Est,L,Activités immobilières
Fonds de solidarité,VOLET1,11336,15353870.00,44,Grand Est,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,5073,6493966.00,44,Grand Est,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,3,4500.00,44,Grand Est,O,Administration publique
Fonds de solidarité,VOLET1,6142,7515500.00,44,Grand Est,P,Enseignement
Fonds de solidarité,VOLET1,13877,19147023.00,44,Grand Est,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,5654,6705137.00,44,Grand Est,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,22879,28209471.00,44,Grand Est,S,Autres activités de services
Fonds de solidarité,VOLET1,1500,2094910.00,01,Guadeloupe,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,1493,2086788.00,01,Guadeloupe,C,Industrie manufacturière
Fonds de solidarité,VOLET1,7,10500.00,01,Guadeloupe,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,34,50500.00,01,Guadeloupe,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,2538,3669099.00,01,Guadeloupe,F,Construction
Fonds de solidarité,VOLET1,4018,5586636.00,01,Guadeloupe,G,Commerce
Fonds de solidarité,VOLET1,920,1303659.00,01,Guadeloupe,H,Transports et entreposage
Fonds de solidarité,VOLET1,2442,3512899.00,01,Guadeloupe,I,Hébergement et restauration
Fonds de solidarité,VOLET1,370,510579.00,01,Guadeloupe,J,Information et communication
Fonds de solidarité,VOLET1,130,180711.00,01,Guadeloupe,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,536,745930.00,01,Guadeloupe,L,Activités immobilières
Fonds de solidarité,VOLET1,1507,2112187.00,01,Guadeloupe,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,1626,2204653.00,01,Guadeloupe,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,867,1113780.00,01,Guadeloupe,P,Enseignement
Fonds de solidarité,VOLET1,1313,1868608.00,01,Guadeloupe,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,552,728299.00,01,Guadeloupe,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,1580,2056542.00,01,Guadeloupe,S,Autres activités de services
Fonds de solidarité,VOLET1,610,827343.00,03,Guyane,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,5,7500.00,03,Guyane,B,Industries extractives
Fonds de solidarité,VOLET1,299,421384.00,03,Guyane,C,Industrie manufacturière
Fonds de solidarité,VOLET1,5,7500.00,03,Guyane,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,665,969859.00,03,Guyane,F,Construction
Fonds de solidarité,VOLET1,782,1107683.00,03,Guyane,G,Commerce
Fonds de solidarité,VOLET1,204,293359.00,03,Guyane,H,Transports et entreposage
Fonds de solidarité,VOLET1,520,740024.00,03,Guyane,I,Hébergement et restauration
Fonds de solidarité,VOLET1,70,100772.00,03,Guyane,J,Information et communication
Fonds de solidarité,VOLET1,50,71829.00,03,Guyane,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,54,75018.00,03,Guyane,L,Activités immobilières
Fonds de solidarité,VOLET1,368,526890.00,03,Guyane,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,305,423429.00,03,Guyane,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,192,269217.00,03,Guyane,P,Enseignement
Fonds de solidarité,VOLET1,250,355755.00,03,Guyane,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,108,145991.00,03,Guyane,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,298,399696.00,03,Guyane,S,Autres activités de services
Fonds de solidarité,VOLET1,1649,2240657.00,32,Hauts-de-France,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,3,3931.00,32,Hauts-de-France,B,Industries extractives
Fonds de solidarité,VOLET1,5082,6351625.00,32,Hauts-de-France,C,Industrie manufacturière
Fonds de solidarité,VOLET1,16,23025.00,32,Hauts-de-France,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,264,321589.00,32,Hauts-de-France,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,16698,23798807.00,32,Hauts-de-France,F,Construction
Fonds de solidarité,VOLET1,27389,35478661.00,32,Hauts-de-France,G,Commerce
Fonds de solidarité,VOLET1,5850,8054112.00,32,Hauts-de-France,H,Transports et entreposage
Fonds de solidarité,VOLET1,17474,25350918.00,32,Hauts-de-France,I,Hébergement et restauration
Fonds de solidarité,VOLET1,1969,2557823.00,32,Hauts-de-France,J,Information et communication
Fonds de solidarité,VOLET1,1184,1666451.00,32,Hauts-de-France,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,3109,4205782.00,32,Hauts-de-France,L,Activités immobilières
Fonds de solidarité,VOLET1,11222,15320083.00,32,Hauts-de-France,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,5092,6399147.00,32,Hauts-de-France,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,5492,6857620.00,32,Hauts-de-France,P,Enseignement
Fonds de solidarité,VOLET1,14366,19758830.00,32,Hauts-de-France,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,5588,6749619.00,32,Hauts-de-France,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,22354,26800801.00,32,Hauts-de-France,S,Autres activités de services
Fonds de solidarité,VOLET1,1777,2379001.00,04,La Réunion,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,4,6000.00,04,La Réunion,B,Industries extractives
Fonds de solidarité,VOLET1,2414,3268971.00,04,La Réunion,C,Industrie manufacturière
Fonds de solidarité,VOLET1,7,10500.00,04,La Réunion,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,46,68673.00,04,La Réunion,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,4773,6968384.00,04,La Réunion,F,Construction
Fonds de solidarité,VOLET1,7912,10904157.00,04,La Réunion,G,Commerce
Fonds de solidarité,VOLET1,1075,1516854.00,04,La Réunion,H,Transports et entreposage
Fonds de solidarité,VOLET1,3861,5490937.00,04,La Réunion,I,Hébergement et restauration
Fonds de solidarité,VOLET1,528,720296.00,04,La Réunion,J,Information et communication
Fonds de solidarité,VOLET1,234,337224.00,04,La Réunion,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,911,1288366.00,04,La Réunion,L,Activités immobilières
Fonds de solidarité,VOLET1,2527,3570489.00,04,La Réunion,M,"Activités spécialisées, scientifiques et techniques"
