dispositif,volet,nombre_aides,nombre_entreprises,montant_total,reg,libelle_region,code_section,libelle_section
Fonds de solidarité,VOLET1,27241,7514,57739113.00,84,Auvergne-Rhône-Alpes,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,37,11,54031.00,84,Auvergne-Rhône-Alpes,B,Industries extractives
Fonds de solidarité,VOLET1,45489,11477,112125657.00,84,Auvergne-Rhône-Alpes,C,Industrie manufacturière
Fonds de solidarité,VOLET1,553,110,1122180.00,84,Auvergne-Rhône-Alpes,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,1948,564,2790487.00,84,Auvergne-Rhône-Alpes,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,93771,32183,155899373.00,84,Auvergne-Rhône-Alpes,F,Construction
Fonds de solidarité,VOLET1,177827,40008,616376476.00,84,Auvergne-Rhône-Alpes,G,Commerce
Fonds de solidarité,VOLET1,66024,9994,178034424.00,84,Auvergne-Rhône-Alpes,H,Transports et entreposage
Fonds de solidarité,VOLET1,259729,29265,1670314581.00,84,Auvergne-Rhône-Alpes,I,Hébergement et restauration
Fonds de solidarité,VOLET1,23840,4791,58668676.00,84,Auvergne-Rhône-Alpes,J,Information et communication
Fonds de solidarité,VOLET1,8883,2098,19044818.00,84,Auvergne-Rhône-Alpes,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,37058,8433,93019981.00,84,Auvergne-Rhône-Alpes,L,Activités immobilières
Fonds de solidarité,VOLET1,114767,25175,359846144.00,84,Auvergne-Rhône-Alpes,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,54421,11257,200637669.00,84,Auvergne-Rhône-Alpes,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,18,6,179742.00,84,Auvergne-Rhône-Alpes,O,Administration publique
Fonds de solidarité,VOLET1,130216,19543,287195079.00,84,Auvergne-Rhône-Alpes,P,Enseignement
Fonds de solidarité,VOLET1,60416,23687,82894743.00,84,Auvergne-Rhône-Alpes,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,102266,13431,319994426.00,84,Auvergne-Rhône-Alpes,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,106603,24244,219594943.00,84,Auvergne-Rhône-Alpes,S,Autres activités de services
Fonds de solidarité,VOLET1,9668,2894,33383554.00,27,Bourgogne-Franche-Comté,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,20,6,39062.00,27,Bourgogne-Franche-Comté,B,Industries extractives
Fonds de solidarité,VOLET1,12105,3237,24783860.00,27,Bourgogne-Franche-Comté,C,Industrie manufacturière
Fonds de solidarité,VOLET1,36,13,70644.00,27,Bourgogne-Franche-Comté,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,909,258,1494688.00,27,Bourgogne-Franche-Comté,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,21326,8048,33605501.00,27,Bourgogne-Franche-Comté,F,Construction
Fonds de solidarité,VOLET1,51596,12289,144794199.00,27,Bourgogne-Franche-Comté,G,Commerce
Fonds de solidarité,VOLET1,6952,1535,18951634.00,27,Bourgogne-Franche-Comté,H,Transports et entreposage
Fonds de solidarité,VOLET1,72578,8136,414567608.00,27,Bourgogne-Franche-Comté,I,Hébergement et restauration
Fonds de solidarité,VOLET1,4233,857,10393879.00,27,Bourgogne-Franche-Comté,J,Information et communication
Fonds de solidarité,VOLET1,1804,454,3322262.00,27,Bourgogne-Franche-Comté,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,6895,1712,13014771.00,27,Bourgogne-Franche-Comté,L,Activités immobilières
Fonds de solidarité,VOLET1,21685,4892,69512571.00,27,Bourgogne-Franche-Comté,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,10587,2280,34514823.00,27,Bourgogne-Franche-Comté,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,25,3,35591.00,27,Bourgogne-Franche-Comté,O,Administration publique
Fonds de solidarité,VOLET1,16121,2773,27049969.00,27,Bourgogne-Franche-Comté,P,Enseignement
Fonds de solidarité,VOLET1,13131,5281,17403285.00,27,Bourgogne-Franche-Comté,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,25422,3248,77721594.00,27,Bourgogne-Franche-Comté,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,31347,7344,61969934.00,27,Bourgogne-Franche-Comté,S,Autres activités de services
Fonds de solidarité,VOLET1,6129,1866,15282344.00,53,Bretagne,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,21,5,33275.00,53,Bretagne,B,Industries extractives
Fonds de solidarité,VOLET1,16428,4193,31578991.00,53,Bretagne,C,Industrie manufacturière
Fonds de solidarité,VOLET1,43,13,82748.00,53,Bretagne,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,459,159,707137.00,53,Bretagne,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,21308,9067,33042494.00,53,Bretagne,F,Construction
Fonds de solidarité,VOLET1,55086,13270,170804502.00,53,Bretagne,G,Commerce
Fonds de solidarité,VOLET1,9913,1862,27036698.00,53,Bretagne,H,Transports et entreposage
Fonds de solidarité,VOLET1,98518,11268,609738689.00,53,Bretagne,I,Hébergement et restauration
Fonds de solidarité,VOLET1,7313,1435,19756580.00,53,Bretagne,J,Information et communication
Fonds de solidarité,VOLET1,2402,623,6064034.00,53,Bretagne,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,9143,2427,18788571.00,53,Bretagne,L,Activités immobilières
Fonds de solidarité,VOLET1,32728,7458,110325338.00,53,Bretagne,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,12671,2941,44796479.00,53,Bretagne,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,17251,3141,31639110.00,53,Bretagne,P,Enseignement
Fonds de solidarité,VOLET1,21345,8867,28965168.00,53,Bretagne,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,31227,4409,101098826.00,53,Bretagne,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,34993,8568,70956756.00,53,Bretagne,S,Autres activités de services
Fonds de solidarité,VOLET1,6618,1815,24688439.00,24,Centre-Val de Loire,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,10342,2667,21087712.00,24,Centre-Val de Loire,C,Industrie manufacturière
Fonds de solidarité,VOLET1,28,5,46998.00,24,Centre-Val de Loire,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné"
Fonds de solidarité,VOLET1,491,153,667931.00,24,Centre-Val de Loire,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,20209,7731,32245083.00,24,Centre-Val de Loire,F,Construction
Fonds de solidarité,VOLET1,40226,9891,112427252.00,24,Centre-Val de Loire,G,Commerce
Fonds de solidarité,VOLET1,10105,1948,23880462.00,24,Centre-Val de Loire,H,Transports et entreposage
Fonds de solidarité,VOLET1,57324,6566,323369326.00,24,Centre-Val de Loire,I,Hébergement et restauration
Fonds de solidarité,VOLET1,4641,963,12773317.00,24,Centre-Val de Loire,J,Information et communication
Fonds de solidarité,VOLET1,1652,398,3601379.00,24,Centre-Val de Loire,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,6913,1674,13554743.00,24,Centre-Val de Loire,L,Activités immobilières
Fonds de solidarité,VOLET1,20024,4481,59249815.00,24,Centre-Val de Loire,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,10327,2292,32655602.00,24,Centre-Val de Loire,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,12234,2297,22885458.00,24,Centre-Val de Loire,P,Enseignement
Fonds de solidarité,VOLET1,11162,4527,14693076.00,24,Centre-Val de Loire,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,22840,3090,73537933.00,24,Centre-Val de Loire,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,27709,6637,54123320.00,24,Centre-Val de Loire,S,Autres activités de services
Fonds de solidarité,VOLET1,5187,1139,10694213.00,94,Corse,A,"Agriculture, sylviculture et pêche"
Fonds de solidarité,VOLET1,4361,911,9286304.00,94,Corse,C,Industrie manufacturière
Fonds de solidarité,VOLET1,58,21,156064.00,94,Corse,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution"
Fonds de solidarité,VOLET1,7956,2465,13266911.00,94,Corse,F,Construction
Fonds de solidarité,VOLET1,13950,2637,55403676.00,94,Corse,G,Commerce
Fonds de solidarité,VOLET1,2369,404,10280624.00,94,Corse,H,Transports et entreposage
Fonds de solidarité,VOLET1,25180,2809,161006342.00,94,Corse,I,Hébergement et restauration
Fonds de solidarité,VOLET1,1053,192,3557310.00,94,Corse,J,Information et communication
Fonds de solidarité,VOLET1,292,70,925531.00,94,Corse,K,Activités financières et d'assurance
Fonds de solidarité,VOLET1,4064,707,12331139.00,94,Corse,L,Activités immobilières
Fonds de solidarité,VOLET1,10392,1845,45696136.00,94,Corse,M,"Activités spécialisées, scientifiques et techniques"
Fonds de solidarité,VOLET1,5184,942,17961620.00,94,Corse,N,Activités de services administratifs et de soutien
Fonds de solidarité,VOLET1,2774,412,5312603.00,94,Corse,P,Enseignement
Fonds de solidarité,VOLET1,2409,925,3235054.00,94,Corse,Q,Santé humaine et action sociale
Fonds de solidarité,VOLET1,4493,554,16594956.00,94,Corse,R,"Arts, spectacles et activités récréatives"
Fonds de solidarité,VOLET1,6181,1284,12375414.00,94,Corse,S,Autres activités de services
